Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
"Altrheinau, Rastatt (76437)",265.000 € 2.849 €/m²,4 Zimmer,93 m²,3. Geschoss,https://www.immowelt.de/expose/d03b60aa-ee95-4284-903d-4713b8417de4
"Ludwigvorstadt, Rastatt (76437)",238.000 € 1.275 €/m²,6 Zimmer,"186,7 m²",Unknown,https://www.immowelt.de/expose/4b42aea8-cada-4e5b-b16b-c7506e38ab69
"Münchfeld - West, Rastatt (76437)",995.000 € 2.675 €/m²,8 Zimmer,372 m²,723 m² Grundstück,https://www.immowelt.de/expose/6f77ac20-4140-4198-84a0-dd96f2191599
"Zur Friedrichfeste, Rastatt (76437)",248.000 € 2.818 €/m²,"3,5 Zimmer",88 m²,Unknown,https://www.immowelt.de/expose/269f2367-a8c9-476e-8dd4-f52bdbd2ffbd
"Rauental, Rastatt (76437)",492.500 € 4.104 €/m²,5 Zimmer,120 m²,450 m² Grundstück,https://www.immowelt.de/expose/7de1b2e8-fc47-453f-a2fb-7fda913d4f65
"Beinle, Rastatt (76437)",239.000 € 3.051 €/m²,3 Zimmer,"78,3 m²",4. Geschoss,https://www.immowelt.de/expose/d7258a07-c8f4-48a9-8da2-d62c256c2777
"Zay - West, Rastatt (76437)",548.000 € 2.425 €/m²,9 Zimmer,226 m²,681 m² Grundstück,https://www.immowelt.de/expose/9f086db3-eb49-4577-94df-6cd376a870db
"Zur Friedrichfeste, Rastatt (76437)",568.000 € 1.114 €/m²,510 m²,Unknown,Unknown,https://www.immowelt.de/expose/21f0bd25-96f5-452b-a378-d19df73ce2a2
"Altrheinau, Rastatt (76437)",548.000 € 2.957 €/m²,6 Zimmer,"185,3 m²",300 m² Grundstück,https://www.immowelt.de/expose/b1368f40-01d9-4e96-88f8-e3d404395960
"Augustavorstadt, Rastatt (76437)",240.000 € 2.888 €/m²,3 Zimmer,"83,1 m²",1. Geschoss,https://www.immowelt.de/expose/a98b7134-54f4-4807-ba4f-6e11f3cb6fa6
"Leopoldfeste, Rastatt (76437)",195.000 € 3.249 €/m²,2 Zimmer,60 m²,2. Geschoss,https://www.immowelt.de/expose/f96adb0d-fa96-407b-8cf7-44025bb9eaae
"Bahnhof, Rastatt (76437)",279.000 € 4.106 €/m²,2 Zimmer,68 m²,2. Geschoss,https://www.immowelt.de/expose/47c7558f-20ab-491f-9e48-bcd3ca0a2fb0
"Bahnhof, Rastatt (76437)",249.500 € 4.381 €/m²,2 Zimmer,57 m²,4. Geschoss,https://www.immowelt.de/expose/a52ececb-8816-402c-800c-a8bbe9cd0374
"Beinle, Rastatt (76437)",370.000 € 4.933 €/m²,3 Zimmer,75 m²,569 m² Grundstück,https://www.immowelt.de/expose/4eb1df71-1d58-4a04-9268-d247e35f7ac3
"Röttererberg, Rastatt (76437)",549.000 € 2.995 €/m²,4 Zimmer,"183,3 m²",2. Geschoss,https://www.immowelt.de/expose/ec293f16-cebb-42c8-8227-cd8d4e459cd0
"Niederbühl, Rastatt (76437)",549.000 € 3.348 €/m²,5 Zimmer,164 m²,890 m² Grundstück,https://www.immowelt.de/expose/e6782975-21d7-439a-a56b-1fa70b4fe881
"Rauental, Rastatt (76437)",369.900 € 2.263 €/m²,5 Zimmer,"163,5 m²",Unknown,https://www.immowelt.de/expose/5913ec78-1e32-429b-bd76-2bd0027864cd
"Röhrig, Rastatt (76437)",585.000 € 2.854 €/m²,7 Zimmer,205 m²,703 m² Grundstück,https://www.immowelt.de/expose/56dc8c33-b89a-4f16-b9b3-4489952dd30d
"Innenstadt, Rastatt (76437)",320.000 € 2.602 €/m²,4 Zimmer,123 m²,4. Geschoss,https://www.immowelt.de/expose/12808b54-a268-43ed-a087-38fde775f634
"Rauental, Rastatt (76437)",644.000 € 4.667 €/m²,5 Zimmer,138 m²,430 m² Grundstück,https://www.immowelt.de/expose/c00e1d15-2bf2-469d-9420-0907fb8487ce
"Alte Industrie, Rastatt (76437)",399.000 € 2.850 €/m²,7 Zimmer,140 m²,200 m² Grundstück,https://www.immowelt.de/expose/b8b3c377-4f6a-4b76-9970-cb5f1f3eff92
"Biblis, Rastatt (76437)",189.000 € 3.098 €/m²,2 Zimmer,61 m²,Unknown,https://www.immowelt.de/expose/2f3a6566-2f09-4990-9c62-eb0cb1db83ce
"Röttererberg, Rastatt (76437)",549.000 € 2.995 €/m²,4 Zimmer,"183,3 m²",2. Geschoss,https://www.immowelt.de/expose/bc0b4a59-8a61-4146-ba02-22ac356a1730
"Rauental, Rastatt (76437)",287.999 € 2.118 €/m²,4 Zimmer,136 m²,Unknown,https://www.immowelt.de/expose/76d293c7-d2b6-47a4-82f6-60c155aeed0b
"Sandweier, Baden-Baden (76532)",224.000 € 2.517 €/m²,3 Zimmer,89 m²,Unknown,https://www.immowelt.de/expose/c23b2cca-f2fb-4a84-ad87-69352cb4a1dc
seltz (67470),Preis auf Anfrage,130 m²,1.000 m² Grundstück,Unknown,https://www.immowelt.de/expose/c6b62f79-b3c0-4ebd-a4da-0eefe999a258
