Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
"Schöndorf, Weimar (99427)",349.553 € 3.561 €/m²,3 Zimmer,"91,7 m²",1. Geschoss,https://www.immowelt.de/expose/37f3d1fb-a89b-4758-8f87-34466f8a172d
"Schöndorf, Weimar (99427)",615.557 € 3.678 €/m²,5 Zimmer,"161,5 m²",EG,https://www.immowelt.de/expose/5fb893b6-cafb-4f7b-9413-1b314783b163
"Legefeld, Weimar (99428)",237.429 € 1.669 €/m²,4 Zimmer,"142,2 m²",540 m² Grundstück,https://www.immowelt.de/expose/ab2e2b58-0e31-443e-bac4-635b96f555bc
"Nordvorstadt, Weimar (99423)",556.116 € 4.414 €/m²,4 Zimmer,126 m²,EG,https://www.immowelt.de/expose/5e93acbd-4b63-4480-8877-6d7665bd5cd5
"Südstadt, Weimar (99425)",195.000 € 2.665 €/m²,3 Zimmer,"73,2 m²",Unknown,https://www.immowelt.de/expose/8dcefb81-2c4c-49a8-bdf3-ee05da9cb928
"Nordvorstadt, Weimar (99423)",193.120 € 4.346 €/m²,1 Zimmer,"44,4 m²",2. Geschoss,https://www.immowelt.de/expose/58c9e518-85c6-4b4e-8c47-63eba5238937
"Taubach, Weimar (99425)",1.580.000 € 4.353 €/m²,12 Zimmer,363 m²,730 m² Grundstück,https://www.immowelt.de/expose/f08f2c81-b0e7-4ceb-89a0-5aa4f719c80e
"Altstadt, Weimar (99423)",845.000 € 3.550 €/m²,7 Zimmer,238 m²,2. Geschoss,https://www.immowelt.de/expose/80cc04f1-69d0-44c4-963c-dc708424db0e
"Westvorstadt, Weimar (99423)",690.000 € 3.575 €/m²,6 Zimmer,193 m²,2. Geschoss,https://www.immowelt.de/expose/40f1e826-2ce3-45fc-9425-b50c3f8a2f6c
"Nordvorstadt, Weimar (99423)",519.000 € 1.996 €/m²,11 Zimmer,260 m²,660 m² Grundstück,https://www.immowelt.de/expose/39610f2d-d487-4bf3-8cef-6fcf761ca0f8
"Schönblick, Weimar (99425)",210.000 € 2.487 €/m²,3 Zimmer,"84,5 m²",EG,https://www.immowelt.de/expose/8d1192ec-5b4a-471b-85fd-9ec135364fa5
"Gaberndorf, Weimar (99428)",189.900 € 2.158 €/m²,3 Zimmer,88 m²,Unknown,https://www.immowelt.de/expose/20249c6f-7423-4cad-9975-3191065bc623
"Schöndorf, Weimar (99427)",478.229 € 3.812 €/m²,4 Zimmer,"125,5 m²",1. Geschoss,https://www.immowelt.de/expose/a0dfd8fb-e450-4cb2-aa00-d77c7050048d
"Nordvorstadt, Weimar (99423)",634.700 € 4.998 €/m²,3 Zimmer,127 m²,4. Geschoss,https://www.immowelt.de/expose/4e7ef92a-e137-473d-bc3c-436aa5612122
"Altstadt, Weimar (99423)",775.000 € 1.520 €/m²,510 m²,232 m² Grundstück,Unknown,https://www.immowelt.de/expose/03fd2c55-1a4e-43d8-a634-9a790420414d
