Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL;city_id
Ehrang 2, Trier (54293),212.000 € 2.524 €/m²,3 Zimmer,84 m²,frei ab sofort,https://www.immowelt.de/expose/c012507e-3970-4923-b3bc-74cd5fb61846;2659
"Estricher Weg 5, Feyen 1, Trier (54294),256.984 € 5.200 €/m²,""3,5 Zimmer"",""49,4 m²"",1. Geschoss,https://www.immowelt.de/projekte/expose/k24v832";2659
Tarforst 3, Trier (54296),160.000 € 3.019 €/m²,2 Zimmer,53 m²,1. Geschoss,https://www.immowelt.de/expose/145cb066-163f-4ccc-8272-7521c30a6516;2659
"Feyen 1, Trier (54294),365.000 € 4.048 €/m²,3 Zimmer,""90,2 m²"",frei ab sofort,https://www.immowelt.de/projekte/expose/k26h732";2659
Matthias 1, Trier (54290),428.899 € 3.177 €/m²,4 Zimmer,135 m²,600 m² Grundstück,https://www.immowelt.de/expose/bb4b36e8-b84a-4694-9883-786e636f16eb;2659
Zewen 2, Trier (54294),175.000 € 175.000 €/m²,1 Zimmer,1 m²,Unknown,https://www.immowelt.de/expose/bfbea4e3-fc88-404b-a31a-3f3ed9643c86;2659
"Filsch 1, Trier (54296),758.100 € 5.238 €/m²,6 Zimmer,""144,7 m²"",162 m² Grundstück,https://www.immowelt.de/expose/d6908492-7a69-4b9d-a9ed-25ce50fa2f8a";2659
Filsch 1, Trier (54296),776.600 € 5.796 €/m²,4 Zimmer,134 m²,271 m² Grundstück,https://www.immowelt.de/expose/554267f1-deb9-4693-b6a7-208be0d5eef1;2659
"Nells Ländchen 2, Trier (54292),341.300 € 6.414 €/m²,2 Zimmer,""53,2 m²"",frei ab sofort,https://www.immowelt.de/expose/8edfbf68-c071-453f-967a-6716f1895a24";2659
"Alt-Heiligkreuz 2, Trier (54295),359.000 € 4.957 €/m²,2 Zimmer,""72,4 m²"",Unknown,https://www.immowelt.de/projekte/expose/k2wz432";2659
"Alt-Kürenz 1, Trier (54295),479.000 € 5.058 €/m²,3 Zimmer,""94,7 m²"",Unknown,https://www.immowelt.de/projekte/expose/k2wz432";2659
"Kernscheid 1, Trier (54296),482.900 € 4.595 €/m²,4 Zimmer,""105,1 m²"",frei ab sofort,https://www.immowelt.de/expose/ec65c0ce-4d4c-41e6-ab2c-e83dfd4c2999";2659
"Alt-Kürenz 1, Trier (54295),519.000 € 4.766 €/m²,3 Zimmer,""108,9 m²"",Unknown,https://www.immowelt.de/projekte/expose/k2wz432";2659
"Alt-Kürenz 1, Trier (54295),539.000 € 4.954 €/m²,3 Zimmer,""108,8 m²"",Unknown,https://www.immowelt.de/expose/ff9b732a-193b-47fb-9202-201f81bb4581";2659
"Nells Ländchen 2, Trier (54292),595.700 € 6.353 €/m²,2 Zimmer,""93,8 m²"",frei ab sofort,https://www.immowelt.de/expose/e26b3a60-6f30-44ce-aab5-3ce19172f3bb";2659
Alt-Kürenz 1, Trier (54295),629.000 € 5.114 €/m²,3 Zimmer,123 m²,Unknown,https://www.immowelt.de/expose/175cab95-228f-4769-bb22-93d3eb5a676f;2659
"Maximin 4, Trier (54292),643.000 € 5.636 €/m²,4 Zimmer,""114,1 m²"",Unknown,https://www.immowelt.de/projekte/expose/k24d632";2659
"Euren 4, Trier (54294),648.000 € 5.051 €/m²,3 Zimmer,""128,3 m²"",Unknown,https://www.immowelt.de/projekte/expose/k23g832";2659
"Kernscheid 1, Trier (54296),1.282.000 € 4.567 €/m²,10 Zimmer,""280,7 m²"",650 m² Grundstück,https://www.immowelt.de/expose/a5328b53-ae5f-4f0c-a570-67cf076f340e";2659
"Nells Ländchen 2, Trier (54292),701.900 € 6.204 €/m²,4 Zimmer,""113,1 m²"",frei ab sofort,https://www.immowelt.de/expose/97cbc52a-e78f-49fc-ad7d-d93f34d19f38";2659
"Euren 4, Trier (54294),754.000 € 5.033 €/m²,4 Zimmer,""149,8 m²"",Unknown,https://www.immowelt.de/projekte/expose/k23g832";2659
