Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Gierath, Juchen (41363),549.000 2.859,5 Zimmer,192 m²,830 m² Grundstuck,https://www.immowelt.de/expose/b51cfb68-a827-4cf2-8037-55078ce31948,4023,"Gierath,  Juchen (41363)",57
Juchen, Juchen (41363),326.400 3.079,4 Zimmer,106 m²,Unknown,https://www.immowelt.de/expose/b2c3580a-ef42-4255-90cd-963d406df559,4023,"Juchen,  Juchen (41363)",59
Juchen, Juchen (41363),449.000 2.993,7 Zimmer,150 m²,1.208 m² Grundstuck,https://www.immowelt.de/expose/b7f80ec0-603c-475c-bca4-352acc0bb3f5,4023,"Juchen,  Juchen (41363)",59
Juchen, Juchen (41363),1.150.000 4.122,8 Zimmer,279 m²,565 m² Grundstuck,https://www.immowelt.de/expose/70f4fec5-1dab-4fbc-b118-52c30630f749,4023,"Juchen,  Juchen (41363)",59
Stadtmitte, Eberswalde (16225),450.000 3.214,5 Zimmer,140 m²,832 m² Grundstuck,https://www.immowelt.de/expose/7064e273-b2ee-4810-8903-c0691df3ec71,4028,"Stadtmitte,  Eberswalde (16225)",0
Ostend, Eberswalde (16225),385.000 4.010,3 Zimmer,96 m²,684 m² Grundstuck,https://www.immowelt.de/expose/043f57ff-dc08-4a35-bc92-820e96097562,4028,"Ostend,  Eberswalde (16225)",13
Finow, Eberswalde (16227),276.000 2.680,3 Zimmer,103 m²,719 m² Grundstuck,https://www.immowelt.de/expose/bb9b3613-1a3a-422b-8e48-e45de3f874a5,4028,"Finow,  Eberswalde (16227)",89
Ostend, Eberswalde (16225),382.500 2.550,"5,5 Zimmer",150 m²,917 m² Grundstuck,https://www.immowelt.de/expose/dd6ff132-577d-4887-918a-b89875040fd0,4028,"Ostend,  Eberswalde (16225)",13
Stadtmitte, Eberswalde (16225),119.000 6.056,2 Zimmer,"19,7 m²",2.110 m² Grundstuck,https://www.immowelt.de/expose/2d5cef57-1733-48b7-b231-db7bbed9f5db,4028,"Stadtmitte,  Eberswalde (16225)",0
Westend, Eberswalde (16225),95.000 1.302,"3,5 Zimmer",73 m²,560 m² Grundstuck,https://www.immowelt.de/expose/7b313c3f-11ef-4622-bb6a-6f405ded01c8,4028,"Westend,  Eberswalde (16225)",94
Ostend, Eberswalde (16225),349.000 2.493,8 Zimmer,140 m²,476 m² Grundstuck,https://www.immowelt.de/expose/51dac9eb-3d5c-4e0f-9f46-418e64b5d5eb,4028,"Ostend,  Eberswalde (16225)",13
Finow, Eberswalde (16227),440.000 2.716,5 Zimmer,162 m²,580 m² Grundstuck,https://www.immowelt.de/expose/9fc46148-ff3c-4128-b8e1-2f672ca80cae,4028,"Finow,  Eberswalde (16227)",89
