Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Schiffweiler, Schiffweiler (66578),277.000 1.547,179 m²,1.006 m² Grundstuck,Unknown,https://www.immowelt.de/expose/1f595e4b-2502-4546-a3a2-8bdaf09678aa,2923,"Schiffweiler,  Schiffweiler (66578)",37
Bexbach, Bexbach (66450),589.163 3.151,8 Zimmer,187 m²,"887,5 m² Grundstuck",https://www.immowelt.de/expose/5b06ec1e-5165-44e4-b0c6-86b4b82474c7,2923,"Bexbach,  Bexbach (66450)",91
Bexbach, Bexbach (66450),529.913 3.533,4 Zimmer,150 m²,"887,5 m² Grundstuck",https://www.immowelt.de/expose/d0cbcdeb-c89d-4f09-ad3e-ff0b6158d551,2923,"Bexbach,  Bexbach (66450)",91
Schiffweiler, Schiffweiler (66578),149.000 1.064,5 Zimmer,140 m²,652 m² Grundstuck,https://www.immowelt.de/expose/633890c9-9440-4de3-857d-d2a1253d2080,2923,"Schiffweiler,  Schiffweiler (66578)",37
Bexbach, Bexbach (66450),446.150 4.209,4 Zimmer,106 m²,735 m² Grundstuck,https://www.immowelt.de/expose/94388bf7-c3c4-47c9-b3eb-c6c70b58700f,2923,"Bexbach,  Bexbach (66450)",91
Oberbexbach, Bexbach (66450),295.000 1.180,9 Zimmer,250 m²,130 m² Grundstuck,https://www.immowelt.de/expose/29db0997-5e62-4277-b324-e60cbdbfe340,2923,"Oberbexbach,  Bexbach (66450)",16
Bexbach, Bexbach (66450),135.000 1.753,3 Zimmer,77 m²,EG,https://www.immowelt.de/expose/e778a86c-177f-436a-89e8-7f6d01cdc35c,2923,"Bexbach,  Bexbach (66450)",91
Schiffweiler, Schiffweiler (66578),129.000 872,8 Zimmer,148 m²,282 m² Grundstuck,https://www.immowelt.de/expose/fd7d5e3c-66f6-46d9-8e58-e5367e1abbf8,2923,"Schiffweiler,  Schiffweiler (66578)",37
Bexbach, Bexbach (66450),159.000 1.413,4 Zimmer,"112,6 m²",5. Geschoss,https://www.immowelt.de/expose/b6639098-8159-4e0f-abe2-1da5fffd7dbb,2923,"Bexbach,  Bexbach (66450)",91
Oberbexbach, Bexbach / Oberbexbach (66450),400.000 2.222,"5,5 Zimmer",180 m²,3.955 m² Grundstuck,https://www.immowelt.de/expose/34ceea1f-3e46-44a6-9b63-764900d62d9e,2923,"Oberbexbach,  Bexbach / Oberbexbach (66450)",16
HÃ¶chen, Bexbach / HÃ¶chen (66450),118.000 771,"7,5 Zimmer","153,1 m²",1.060 m² Grundstuck,https://www.immowelt.de/expose/ef618371-206d-40fb-a9f8-1e153e45bf6c,2923,"HÃ¶chen,  Bexbach / HÃ¶chen (66450)",0
Furth, Furth (84095),695.000 3.278,6 Zimmer,212 m²,1.060 m² Grundstuck,https://www.immowelt.de/expose/3788823b-fc1c-4b97-8b61-4b3c7869b8ef,2950,"Furth,  Furth (84095)",53
Furth, Furth (84095),785000,Unknown,Unknown,Unknown,https://www.immowelt.de/expose/289be9e2-9ffa-473c-8f18-791f4fd8610c,2950,"Furth,  Furth (84095)",53
Furth, Furth (84095),785.000 3.413,230 m²,824 m² Grundstuck,Unknown,https://www.immowelt.de/expose/e0a28afa-11dc-4d12-ae8c-73039eb7b491,2950,"Furth,  Furth (84095)",53
Furth, Furth (84095),785.000 3.413,230 m²,824 m² Grundstuck,Unknown,https://www.immowelt.de/expose/106aded3-b5fb-4dd4-85a7-edace5341edd,2950,"Furth,  Furth (84095)",53
Furth, Furth (84095),785.000 3.634,7 Zimmer,216 m²,824 m² Grundstuck,https://www.immowelt.de/expose/f887cb3a-5fb7-4338-b47b-71f9de74b400,2950,"Furth,  Furth (84095)",53
Arth, Furth (84095),260.000 1.793,145 m²,Unknown,Unknown,https://www.immowelt.de/expose/ef980b5c-42c9-4bea-8056-cad29e7415d5,2950,"Arth,  Furth (84095)",32
Unterneuhausen, Weihmichl-Unterneuhausen (84107),795.000 6.625,3 Zimmer,120 m²,1.394 m² Grundstuck,https://www.immowelt.de/expose/50ceb084-bf6e-44f5-b449-d0e48c0705ef,2950,"Unterneuhausen,  Weihmichl-Unterneuhausen (84107)",39
Pfettrach, Altdorf (84032),1.050.000 4.907,7 Zimmer,214 m²,1.092 m² Grundstuck,https://www.immowelt.de/expose/5c14b25a-59cb-49e4-8883-9de250e3da23,2950,"Pfettrach,  Altdorf (84032)",28
Pfettrach, Altdorf (84032),440.000 3.438,"4,5 Zimmer",128 m²,995 m² Grundstuck,https://www.immowelt.de/expose/83fdbcd3-dcf9-4b42-8777-00da260b3403,2950,"Pfettrach,  Altdorf (84032)",28
Pfettrach, Altdorf-Pfettrach (84032),999.800 2.941,12 Zimmer,340 m²,581 m² Grundstuck,https://www.immowelt.de/expose/81a05c70-a31d-4de3-afd5-bdc28e12509a,2950,"Pfettrach,  Altdorf-Pfettrach (84032)",26
Tondorf, Bruckberg (84079),499.900 3.703,5 Zimmer,135 m²,600 m² Grundstuck,https://www.immowelt.de/expose/d1c3cb21-72a7-4af4-b59b-a485d00fb9df,2950,"Tondorf,  Bruckberg (84079)",14
Pfettrach, Altdorf (84032),479.800 3.427,5 Zimmer,140 m²,1. Geschoss,https://www.immowelt.de/expose/b95a4edc-7183-4567-9f09-87aa00c39f30,2950,"Pfettrach,  Altdorf (84032)",28
Pfettrach, Altdorf (84032),1.900.000 5.476,6 Zimmer,347 m²,1.344 m² Grundstuck,https://www.immowelt.de/expose/fad0b9d7-3afb-490e-acd6-1723d8b7b1ed,2950,"Pfettrach,  Altdorf (84032)",28
Pfettrach, Altdorf (84032),599.800 2.999,5 Zimmer,200 m²,EG,https://www.immowelt.de/expose/fe2ae8ab-61cf-464b-8ec7-d5c477203b98,2950,"Pfettrach,  Altdorf (84032)",28
Gammelsdorf, Gammelsdorf (85408),439.000 5.697,3 Zimmer,"77,1 m²",Unknown,https://www.immowelt.de/expose/9abe6d79-f42a-41b1-8d79-c2a06bfbc0bc,2950,"Gammelsdorf,  Gammelsdorf (85408)",10
Gammelsdorf, Gammelsdorf (85408),349.000 5.993,2 Zimmer,"58,2 m²",Unknown,https://www.immowelt.de/expose/482e2611-957a-436a-9186-c3f7acd32e23,2950,"Gammelsdorf,  Gammelsdorf (85408)",10
Pfettrach, Altdorf (84032),795.000 3.916,6 Zimmer,203 m²,442 m² Grundstuck,https://www.immowelt.de/expose/ee7df0e1-1839-48a8-be26-24698e92db29,2950,"Pfettrach,  Altdorf (84032)",28
Gammelsdorf, Gammelsdorf (85408),Preis auf Anfrage,7 Zimmer,"230,3 m²",1.099 m² Grundstuck,https://www.immowelt.de/expose/9fdcabd4-1294-43f7-9994-f65d299032e3,2950,"Gammelsdorf,  Gammelsdorf (85408)",10
Am Sudhang, ObersuÃŸbach (84101),525.000 4.375,4 Zimmer,120 m²,606 m² Grundstuck,https://www.immowelt.de/expose/78f46e6f-48fd-4816-9a9f-787e68d08061,2950,"Am Sudhang,  ObersuÃŸbach (84101)",0
Am Sudhang, ObersuÃŸbach (84101),525.000 4.375,4 Zimmer,120 m²,606 m² Grundstuck,https://www.immowelt.de/expose/afd73825-fc87-42d0-a2d7-214261361cb2,2950,"Am Sudhang,  ObersuÃŸbach (84101)",0
Gammelsdorf, Gammelsdorf (85408),429.000 5.567,3 Zimmer,"77,1 m²",Unknown,https://www.immowelt.de/expose/dd2247ff-ad6b-49ea-92ba-c58d3bad2ecd,2950,"Gammelsdorf,  Gammelsdorf (85408)",10
Gammelsdorf, Gammelsdorf (85408),419.000 5.437,3 Zimmer,"77,1 m²",Unknown,https://www.immowelt.de/expose/925a4f83-cf49-4f50-ad6f-31337843bc06,2950,"Gammelsdorf,  Gammelsdorf (85408)",10
Gammelsdorf, Gammelsdorf (85408),429.000 5.567,3 Zimmer,"77,1 m²",Unknown,https://www.immowelt.de/expose/eaae11f3-6e8b-43bd-9734-0429c47ce245,2950,"Gammelsdorf,  Gammelsdorf (85408)",10
Gammelsdorf, Gammelsdorf (85408),425.000 5.515,3 Zimmer,"77,1 m²",Unknown,https://www.immowelt.de/expose/eda36495-290c-47f3-ac04-44681e22dbbe,2950,"Gammelsdorf,  Gammelsdorf (85408)",10
Altdorf, Altdorf (84032),144.000 2.571,2 Zimmer,56 m²,Unknown,https://www.immowelt.de/expose/3b1047a4-d10f-4298-a25b-11e02be3e0dd,2950,"Altdorf,  Altdorf (84032)",29
Eugenbach, Altdorf (84032),229.000 3.130,2 Zimmer,"73,2 m²",2. Geschoss,https://www.immowelt.de/expose/67edee6c-2349-4f9f-9217-d7ca4df91e79,2950,"Eugenbach,  Altdorf (84032)",44
Altdorf, Altdorf (84032),495.000 5.500,3 Zimmer,90 m²,5. Geschoss,https://www.immowelt.de/expose/a6660788-9d07-491d-9430-bdf45dbe7173,2950,"Altdorf,  Altdorf (84032)",29
Eugenbach, Altdorf / Eugenbach (84032),529.000 4.336,4 Zimmer,122 m²,420 m² Grundstuck,https://www.immowelt.de/expose/eac2a06c-0d82-4e69-9915-bf335f4255a9,2950,"Eugenbach,  Altdorf / Eugenbach (84032)",53
Gammelsdorf, Gammelsdorf (85408),339.000 5.822,2 Zimmer,"58,2 m²",Unknown,https://www.immowelt.de/expose/482f7d42-250a-459c-877f-a8bd0dc737c5,2950,"Gammelsdorf,  Gammelsdorf (85408)",10
Altdorf, Altdorf (84032),1.272.330 5.621,8 Zimmer,"226,3 m²",900 m² Grundstuck,https://www.immowelt.de/expose/ae345f53-ad2f-4614-adfe-e170579e9f21,2950,"Altdorf,  Altdorf (84032)",29
Gartenstadt / Stadtbezirk 412, Ludwigshafen (67067),784.900 4.845,5 Zimmer,162 m²,640 m² Grundstuck,https://www.immowelt.de/expose/55220272-b7b9-4a64-8e32-b4808b2d1f62,3004,"Gartenstadt / Stadtbezirk 412,  Ludwigshafen (67067)",0
Mitte / Stadtbezirk 111, Ludwigshafen am Rhein (67059),549.900 3.845,5 Zimmer,143 m²,450 m² Grundstuck,https://www.immowelt.de/expose/18e3d879-5a78-4e51-b3f4-2ac761ff71e7,3004,"Mitte / Stadtbezirk 111,  Ludwigshafen am Rhein (67059)",0
Mitte / Stadtbezirk 111, Ludwigshafen am Rhein (67059),595.900 3.568,6 Zimmer,167 m²,450 m² Grundstuck,https://www.immowelt.de/expose/ed6cc45d-b005-477c-949e-eed7012eb30e,3004,"Mitte / Stadtbezirk 111,  Ludwigshafen am Rhein (67059)",0
Mitte / Stadtbezirk 111, Ludwigshafen am Rhein (67059),579.900 5.132,4 Zimmer,113 m²,450 m² Grundstuck,https://www.immowelt.de/expose/cab17eff-fc17-4b39-9fc6-f0804f51a710,3004,"Mitte / Stadtbezirk 111,  Ludwigshafen am Rhein (67059)",0
Friesenheim / Stadtbezirk 152, Ludwigshafen am Rhein (67063),250.000 2.195,4 Zimmer,"113,9 m²",3. Geschoss,https://www.immowelt.de/expose/f2c035bf-f88c-4fa4-9401-47b397aca05c,3004,"Friesenheim / Stadtbezirk 152,  Ludwigshafen am Rhein (67063)",0
Sud / Stadtbezirk 123, Ludwigshafen am Rhein (67061),54.000 1.286,1 Zimmer,42 m²,4. Geschoss,https://www.immowelt.de/expose/64c33c86-fb69-4139-afec-613cc6ffd37e,3004,"Sud / Stadtbezirk 123,  Ludwigshafen am Rhein (67061)",0
Mundenheim / Stadtbezirk 513, Ludwigshafen (67065),165.000 2.845,2 Zimmer,58 m²,2. Geschoss,https://www.immowelt.de/expose/81ed7d04-06f9-44fa-bc43-d0fce83f9855,3004,"Mundenheim / Stadtbezirk 513,  Ludwigshafen (67065)",0
Friesenheim / Stadtbezirk 151, Ludwigshafen (67063),154.000 1.604,2 Zimmer,96 m²,Unknown,https://www.immowelt.de/expose/682a8d07-69ee-4a0a-948e-a99f1223fc09,3004,"Friesenheim / Stadtbezirk 151,  Ludwigshafen (67063)",0
Nord / Stadtbezirk 131, Ludwigshafen am Rhein (67063),1.390.000 2.896,11 Zimmer,600 m²,317 m² Grundstuck,https://www.immowelt.de/expose/a98dd863-a1f3-4760-b349-547e3a957a36,3004,"Nord / Stadtbezirk 131,  Ludwigshafen am Rhein (67063)",0
Ruchheim / Stadtbezirk 351, Ludwigshafen am Rhein (67071),445.000 2.928,6 Zimmer,152 m²,640 m² Grundstuck,https://www.immowelt.de/expose/69170645-c702-4164-8a4f-b3061750ffe4,3004,"Ruchheim / Stadtbezirk 351,  Ludwigshafen am Rhein (67071)",0
Ruchheim / Stadtbezirk 351, Ludwigshafen am Rhein (67071),395.000 2.926,4 Zimmer,135 m²,379 m² Grundstuck,https://www.immowelt.de/expose/1fc5282c-a1f2-4586-8976-5060d319f800,3004,"Ruchheim / Stadtbezirk 351,  Ludwigshafen am Rhein (67071)",0
Friesenheim / Stadtbezirk 151, Ludwigshafen am Rhein (67063),349.000 3.089,5 Zimmer,113 m²,225 m² Grundstuck,https://www.immowelt.de/expose/1d597fa7-80f4-41b5-872e-ce50ec4c636b,3004,"Friesenheim / Stadtbezirk 151,  Ludwigshafen am Rhein (67063)",0
Oppau / Stadtbezirk 211, Ludwigshafen (67069),369.000 3.417,3 Zimmer,108 m²,220 m² Grundstuck,https://www.immowelt.de/expose/49a6d4aa-e8e2-476e-b518-e2165ef9c5b0,3004,"Oppau / Stadtbezirk 211,  Ludwigshafen (67069)",0
Friesenheim / Stadtbezirk 152, Ludwigshafen am Rhein (67063),299.000 2.314,6 Zimmer,"129,2 m²",213 m² Grundstuck,https://www.immowelt.de/expose/3b031229-83f6-437a-a328-93b14aefc8f4,3004,"Friesenheim / Stadtbezirk 152,  Ludwigshafen am Rhein (67063)",0
Hemshof / Stadtbezirk 132, Ludwigshafen (67063),259.000 3.692,3 Zimmer,"70,2 m²",3. Geschoss,https://www.immowelt.de/expose/4d30c1df-9ee1-4943-8fa9-d3eaba9f0294,3004,"Hemshof / Stadtbezirk 132,  Ludwigshafen (67063)",0
