Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Eiche, Potsdam (14469),989.500 6.146,4 Zimmer,161 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/961198f0-5c0a-4236-8a70-3f9d7fcadf34,2150,"Eiche,  Potsdam (14469)",157
Eiche, Potsdam (14469),1.147.900 4.843,7 Zimmer,237 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/df669fe6-657c-4c89-b233-e6a5544215c9,2150,"Eiche,  Potsdam (14469)",157
Eiche, Potsdam (14469),1.104.900 5.364,5 Zimmer,206 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/86fde479-5b48-4681-8981-ec0e6d74a4cf,2150,"Eiche,  Potsdam (14469)",157
Eiche, Potsdam (14469),897.900 6.701,4 Zimmer,134 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/be7132c8-02b9-4de7-b028-aec0726e54a8,2150,"Eiche,  Potsdam (14469)",157
Eiche, Potsdam (14469),1.447.900 6.214,5 Zimmer,233 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/81cd1060-fb8b-4598-88da-043b63735684,2150,"Eiche,  Potsdam (14469)",157
Eiche, Potsdam (14469),1.027.900 6.011,5 Zimmer,171 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/5cd918b5-3ce2-41fd-a54b-df5b13991fd5,2150,"Eiche,  Potsdam (14469)",157
Eiche, Potsdam (14469),992.900 6.406,4 Zimmer,155 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/9e152a63-201c-4e64-8f9a-3946878540d4,2150,"Eiche,  Potsdam (14469)",157
Am Tempelberg 1, Potsdam (14469),1.009.900 6.158,5 Zimmer,164 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/481e0595-cd60-404a-bb37-f5dfffdb42a2,2150,"Am Tempelberg 1,  Potsdam (14469)",152
Golm, Potsdam (14479),616.541 4.893,4 Zimmer,126 m²,539 m² Grundstuck,https://www.immowelt.de/expose/d6ccda28-ff2a-459d-b9c6-70533a965ed2,2150,"Golm,  Potsdam (14479)",146
Nedlitz, Potsdam (14469),2.980.000 9.933,7 Zimmer,300 m²,857 m² Grundstuck,https://www.immowelt.de/expose/e95b9988-330e-4018-8fa6-5c840a481e81,2150,"Nedlitz,  Potsdam (14469)",42
Berliner Vorstadt, Potsdam (14467),3.690.000 8.250,7 Zimmer,"395,1 m²",883 m² Grundstuck,https://www.immowelt.de/expose/1e2c58d8-e428-4415-bfd0-32fbcbc16f00,2150,"Berliner Vorstadt,  Potsdam (14467)",75
ZeppelinstraÃŸe 21, Potsdam (14471),329.000 3.611,3 Zimmer,"91,1 m²",4. Geschoss,https://www.immowelt.de/expose/398c0470-8635-4248-861a-136a75c6c314,2150,"ZeppelinstraÃŸe 21,  Potsdam (14471)",0
Fahrland, Potsdam/Fahrland (14476),175.000 3.054,2 Zimmer,"57,3 m²",3. Geschoss,https://www.immowelt.de/expose/b8cba05a-45a0-40aa-a97c-15116c743dac,2150,"Fahrland,  Potsdam/Fahrland (14476)",46
Ahornstr. 09, Potsdam (14482),499.000 6.160,4 Zimmer,81 m²,4. Geschoss,https://www.immowelt.de/expose/c1c9a257-f4e9-4fb0-8763-b8d04f457a0f,2150,"Ahornstr. 09,  Potsdam (14482)",196
NÃ¶rdliche Innenstadt, Potsdam (14467),Preis auf Anfrage,8 Zimmer,"378,2 m²",1.226 m² Grundstuck,https://www.immowelt.de/expose/38fc59d9-fd5c-4dc4-aca8-f6277a105a94,2150,"NÃ¶rdliche Innenstadt,  Potsdam (14467)",0
GroÃŸ Glienicke, Potsdam (14476),20000,30 Zimmer,9.726 m² Grundstuck,Unknown,https://www.immowelt.de/expose/52d65072-c887-4e7f-8bd8-d1101a53dad6,2150,"GroÃŸ Glienicke,  Potsdam (14476)",0
JÃ¤gervorstadt, Potsdam (14469),499.000 6.085,2 Zimmer,82 m²,Unknown,https://www.immowelt.de/expose/936b0cec-744d-4752-99e9-82b2bfd1a001,2150,"JÃ¤gervorstadt,  Potsdam (14469)",0
Bornstedt, Potsdam (14469),649.000 5.373,5 Zimmer,"120,8 m²",1.060 m² Grundstuck,https://www.immowelt.de/expose/1c3637fd-9764-4ca9-8f87-b210d5a1b1c4,2150,"Bornstedt,  Potsdam (14469)",100
GroÃŸ Glienicke, Potsdam (GroÃŸ Glienicke) (14476),1.490.000 5.731,"6,5 Zimmer",260 m²,532 m² Grundstuck,https://www.immowelt.de/expose/f6919c1c-dd68-4063-982f-cca86a4889ab,2150,"GroÃŸ Glienicke,  Potsdam (GroÃŸ Glienicke) (14476)",0
Nauener Vorstadt, Potsdam (14469),740.000 4.212,5 Zimmer,"175,7 m²",frei ab sofort,https://www.immowelt.de/expose/736acafc-9fac-46b9-a043-f61de70f4e7a,2150,"Nauener Vorstadt,  Potsdam (14469)",166
Berliner Vorstadt, Potsdam (14467),430.000 7.049,2 Zimmer,"61,2 m²",EG,https://www.immowelt.de/expose/044a1292-5e89-4ebd-aa04-e5b589e1d97c,2150,"Berliner Vorstadt,  Potsdam (14467)",75
GroÃŸ Glienicke, GroÃŸ Glienicke (14476),2.950.000 8.939,"7,5 Zimmer",330 m²,1.722 m² Grundstuck,https://www.immowelt.de/expose/d11f4353-db4d-4cbd-a98a-71a6e9111528,2150,"GroÃŸ Glienicke,  GroÃŸ Glienicke (14476)",0
Peter-Huchel-StraÃŸe 8, Potsdam (14469),685.000 7.358,3 Zimmer,"93,1 m²",1. Geschoss,https://www.immowelt.de/expose/2abb810e-eba9-408f-92a7-4e57ba910c59,2150,"Peter-Huchel-StraÃŸe 8,  Potsdam (14469)",0
Berliner Vorstadt, Potsdam (14467),430.000 7.049,2 Zimmer,61 m²,EG,https://www.immowelt.de/expose/bc3746b6-4b34-4331-a22a-7f2132d24e63,2150,"Berliner Vorstadt,  Potsdam (14467)",75
Nauener Vorstadt, Potsdam (14469),745.000 8.089,2 Zimmer,"92,1 m²",Unknown,https://www.immowelt.de/expose/6f2b9830-94be-4ccb-a593-b2b516b75e12,2150,"Nauener Vorstadt,  Potsdam (14469)",166
Nauener Vorstadt, Potsdam (14469),745.000 8.089,2 Zimmer,"92,1 m²",Unknown,https://www.immowelt.de/expose/6978ebcc-a3db-4f14-ad9a-43de67d4cef6,2150,"Nauener Vorstadt,  Potsdam (14469)",166
Babelsberg - Nord, Potsdam (14482),1.300.000 4.194,10 Zimmer,310 m²,400 m² Grundstuck,https://www.immowelt.de/expose/60a22048-5382-4dc3-881d-f5f288edf815,2150,"Babelsberg - Nord,  Potsdam (14482)",238
Babelsberg - Nord, Potsdam (14482),260.000 6.500,1 Zimmer,40 m²,Unknown,https://www.immowelt.de/expose/9ece59be-ac6d-4c42-9ef9-17bdac8828e1,2150,"Babelsberg - Nord,  Potsdam (14482)",238
Babelsberg - Nord, Potsdam (14482),470.000 5.875,3 Zimmer,80 m²,Unknown,https://www.immowelt.de/expose/7ab021e4-e3f9-4b11-80e6-9093c9d71db2,2150,"Babelsberg - Nord,  Potsdam (14482)",238
GroÃŸ Glienicke, GroÃŸ Glienicke (14476),1.499.000 4.542,6 Zimmer,330 m²,648 m² Grundstuck,https://www.immowelt.de/expose/4c1a071f-e3ad-4209-bb56-371167bb3c07,2150,"GroÃŸ Glienicke,  GroÃŸ Glienicke (14476)",0
Stern, Potsdam (14480),1.600.000 6.791,8 Zimmer,"235,6 m²",1.146 m² Grundstuck,https://www.immowelt.de/expose/78bb734d-e617-4ff8-9f45-222090694e86,2150,"Stern,  Potsdam (14480)",324
Nauener Vorstadt, Potsdam (14469),699.000 5.592,4 Zimmer,125 m²,150 m² Grundstuck,https://www.immowelt.de/expose/e08614d2-e8d6-48c9-8107-bf70ff8be7a0,2150,"Nauener Vorstadt,  Potsdam (14469)",166
JÃ¤gervorstadt, Potsdam (14469),930.000 7.750,3 Zimmer,"120,1 m²",1. Geschoss,https://www.immowelt.de/expose/39f9a080-fabb-41f5-aed4-eb25d4432839,2150,"JÃ¤gervorstadt,  Potsdam (14469)",0
Stern, Potsdam (14480),695.000 5.265,4 Zimmer,132 m²,1.213 m² Grundstuck,https://www.immowelt.de/expose/8413acdb-3468-43d0-b4a0-f6ab36452dab,2150,"Stern,  Potsdam (14480)",324
Nauener Vorstadt, Potsdam (14469),4.200.000 4.430,25 Zimmer,"948,2 m²",1.412 m² Grundstuck,https://www.immowelt.de/expose/7bfd9a1c-3f21-4e9e-8baf-5e8c8b025d55,2150,"Nauener Vorstadt,  Potsdam (14469)",166
Nauener Vorstadt, Potsdam (14469),4.200.000 4.430,25 Zimmer,"948,2 m²",1.412 m² Grundstuck,https://www.immowelt.de/expose/cc845d36-406c-4ef9-9a9b-7d5688bb3488,2150,"Nauener Vorstadt,  Potsdam (14469)",166
Bornstedt, Potsdam (14469),1.780.000 8.054,"8,5 Zimmer",221 m²,1.200 m² Grundstuck,https://www.immowelt.de/expose/94be4b81-1e21-4baf-88af-b73246439e73,2150,"Bornstedt,  Potsdam (14469)",100
Babelsberg - Nord, Potsdam (14482),890.000 8.900,5 Zimmer,100 m²,Unknown,https://www.immowelt.de/expose/74529e06-3374-4f2c-ba91-192372b8b0dc,2150,"Babelsberg - Nord,  Potsdam (14482)",238
Babelsberg - Nord, Potsdam (14482),890.000 8.900,5 Zimmer,100 m²,100 m² Grundstuck,https://www.immowelt.de/expose/f1bde2e6-f284-44a4-a076-b7f3b39db539,2150,"Babelsberg - Nord,  Potsdam (14482)",238
Grube, Potsdam (14469),890.000 8.900,5 Zimmer,100 m²,100 m² Grundstuck,https://www.immowelt.de/expose/db62f96b-d8de-4753-8044-122f1d3824fe,2150,"Grube,  Potsdam (14469)",46
Grube, Potsdam (14469),890.000 8.900,5 Zimmer,100 m²,Unknown,https://www.immowelt.de/expose/af05b1da-59b2-4bb1-a010-ea2b124a410d,2150,"Grube,  Potsdam (14469)",46
Neu Fahrland, Potsdam (14476),890.000 8.900,5 Zimmer,100 m²,Unknown,https://www.immowelt.de/expose/fa238bf9-2c2a-4fce-b7af-4bc3e2d3b1f4,2150,"Neu Fahrland,  Potsdam (14476)",30
Neu Fahrland, Potsdam (14476),890.000 8.900,5 Zimmer,100 m²,Unknown,https://www.immowelt.de/expose/78af9408-dd8d-4210-b55e-5ba1a3a2c36e,2150,"Neu Fahrland,  Potsdam (14476)",30
Neu Fahrland, Potsdam (14476),890.000 8.900,5 Zimmer,100 m²,100 m² Grundstuck,https://www.immowelt.de/expose/2672ab26-a060-4415-bfb2-80bb0a8841be,2150,"Neu Fahrland,  Potsdam (14476)",30
GroÃŸ Glienicke, Potsdam (14476),397.900 3.183,3 Zimmer,125 m²,935 m² Grundstuck,https://www.immowelt.de/expose/6f581364-cc0f-4714-8fb2-e18fc3d28354,2150,"GroÃŸ Glienicke,  Potsdam (14476)",0
GroÃŸ Glienicke, Potsdam (14476),278.990 3.822,2 Zimmer,73 m²,935 m² Grundstuck,https://www.immowelt.de/expose/9578ee93-e2b0-4aad-8fbd-ccee2886b322,2150,"GroÃŸ Glienicke,  Potsdam (14476)",0
GroÃŸ Glienicke, Potsdam (14476),369.900 3.083,5 Zimmer,120 m²,935 m² Grundstuck,https://www.immowelt.de/expose/7fe216b2-4c66-4bf1-9ec7-0fca5fd6401e,2150,"GroÃŸ Glienicke,  Potsdam (14476)",0
Babelsberg - Nord, Potsdam (14482),995.000 6.589,6 Zimmer,151 m²,837 m² Grundstuck,https://www.immowelt.de/expose/04823c0b-1c88-46a7-adf2-526612fca288,2150,"Babelsberg - Nord,  Potsdam (14482)",238
Kirchsteigfeld, Potsdam (14480),785.000 5.607,4 Zimmer,140 m²,1.387 m² Grundstuck,https://www.immowelt.de/expose/89ac0be2-45b4-4188-b364-51361723cb20,2150,"Kirchsteigfeld,  Potsdam (14480)",174
NÃ¶rdliche Innenstadt, Potsdam (14467),850.000 5.986,142 m²,Unknown,Unknown,https://www.immowelt.de/expose/2426c8f8-0648-44da-8994-c036b2d85eaf,2150,"NÃ¶rdliche Innenstadt,  Potsdam (14467)",0
NÃ¶rdliche Innenstadt, Potsdam (14467),850.000 5.986,142 m²,2.832 m² Grundstuck,Unknown,https://www.immowelt.de/expose/9329d374-18e1-4ce3-9825-e03435ea93f5,2150,"NÃ¶rdliche Innenstadt,  Potsdam (14467)",0
NÃ¶rdliche Innenstadt, Potsdam (14467),850.000 5.986,4 Zimmer,142 m²,2.832 m² Grundstuck,https://www.immowelt.de/expose/3aaeaa5d-976e-4cf1-a46f-7cc462f3660c,2150,"NÃ¶rdliche Innenstadt,  Potsdam (14467)",0
Babelsberg - Nord, Potsdam (14482),243.999 1.471,5 Zimmer,"165,9 m²",415 m² Grundstuck,https://www.immowelt.de/expose/16f4a00f-b4f6-4b86-a65c-19d9df5b1110,2150,"Babelsberg - Nord,  Potsdam (14482)",238
JÃ¤gervorstadt, Potsdam (14469),930.000 7.750,3 Zimmer,120 m²,Unknown,https://www.immowelt.de/expose/ed2e5cfa-c746-4829-a70f-fed6abbeb9aa,2150,"JÃ¤gervorstadt,  Potsdam (14469)",0
GroÃŸ Glienicke, Potsdam (14476),2.095.000 7.591,6 Zimmer,276 m²,964 m² Grundstuck,https://www.immowelt.de/expose/85744403-df3d-4150-b95a-0b7c6ae86892,2150,"GroÃŸ Glienicke,  Potsdam (14476)",0
Brandenburger Vorstadt, Potsdam (14471),1.390.000 7.943,5 Zimmer,175 m²,Unknown,https://www.immowelt.de/expose/907e9cf8-cbe8-42e3-820e-cfc8ee8b6bb8,2150,"Brandenburger Vorstadt,  Potsdam (14471)",300
Brandenburger Vorstadt, Potsdam (14471),580.000 5.273,"3,5 Zimmer",110 m²,2. Geschoss,https://www.immowelt.de/expose/be6c3826-257c-40e4-ac2a-21e07168ac12,2150,"Brandenburger Vorstadt,  Potsdam (14471)",300
Drewitz, Potsdam (14480),278.500 5.018,2 Zimmer,"55,5 m²",Unknown,https://www.immowelt.de/expose/4c23482f-b228-4ae2-9650-249c21b27325,2150,"Drewitz,  Potsdam (14480)",212
Brandenburger Vorstadt, Potsdam (14467),4.795.000 2.659,"1.803,4 m²",1.043 m² Grundstuck,Unknown,https://www.immowelt.de/expose/85641fd4-ac21-494c-82a1-6ef67583ecc7,2150,"Brandenburger Vorstadt,  Potsdam (14467)",300
GroÃŸ Glienicke, Potsdam (14476),730.000 5.794,4 Zimmer,126 m²,EG,https://www.immowelt.de/expose/284af346-4b57-4575-b6fa-00f61b363a30,2150,"GroÃŸ Glienicke,  Potsdam (14476)",0
GroÃŸ Glienicke, Potsdam (14476),730.000 5.794,4 Zimmer,126 m²,EG,https://www.immowelt.de/expose/73e25654-1019-4ca9-81f8-ecaf640e5829,2150,"GroÃŸ Glienicke,  Potsdam (14476)",0
GroÃŸ Glienicke, Potsdam (14476),730.000 5.794,4 Zimmer,126 m²,EG,https://www.immowelt.de/expose/9fe22c98-9a6f-4881-b863-1c4dda81dafb,2150,"GroÃŸ Glienicke,  Potsdam (14476)",0
Fahrland, Potsdam (14467),464.552 3.687,5 Zimmer,126 m²,530 m² Grundstuck,https://www.immowelt.de/expose/616d26db-6eba-40de-839b-077977d0fd9c,2150,"Fahrland,  Potsdam (14467)",61
Fahrland, Potsdam (14476),554.423 2.684,9 Zimmer,"206,5 m²",530 m² Grundstuck,https://www.immowelt.de/expose/ad2fd3e7-edbb-4af4-ac78-49f228b8a7b9,2150,"Fahrland,  Potsdam (14476)",61
Brandenburger Vorstadt, Potsdam (14471),795.000 8.833,3 Zimmer,"90,1 m²",EG,https://www.immowelt.de/expose/04c7b882-3695-4928-b2b6-fd505bd86df7,2150,"Brandenburger Vorstadt,  Potsdam (14471)",300
Eiche, Potsdam (14469),810.000 7.043,115 m²,Unknown,Unknown,https://www.immowelt.de/expose/21941b94-5e1a-4911-8eb4-97e81eaed414,2150,"Eiche,  Potsdam (14469)",157
Potsdam - West, Potsdam (14471),280.000 6.222,1 Zimmer,45 m²,Unknown,https://www.immowelt.de/expose/318ad5a4-7a34-40df-805f-36d38ea0cb7a,2150,"Potsdam - West,  Potsdam (14471)",185
Stern, Potsdam (14480),390.000 3.093,4 Zimmer,"126,1 m²",404 m² Grundstuck,https://www.immowelt.de/expose/f47fbb46-04b5-459d-891d-22c6e3c2cd3b,2150,"Stern,  Potsdam (14480)",324
NÃ¶rdliche Innenstadt, Potsdam (14467),1.370.000 7.919,5 Zimmer,173 m²,Unknown,https://www.immowelt.de/expose/cc0db303-c1d7-447d-82ef-7cc34d4d66cf,2150,"NÃ¶rdliche Innenstadt,  Potsdam (14467)",0
Kirchsteigfeld, Potsdam (14480),965.000 4.485,8 Zimmer,"215,2 m²","724,5 m² Grundstuck",https://www.immowelt.de/expose/b48afe8b-785a-4666-90db-94d0ab2262e3,2150,"Kirchsteigfeld,  Potsdam (14480)",174
Stern, Potsdam (14480),179.000 3.430,2 Zimmer,"52,2 m²",EG,https://www.immowelt.de/expose/836e0c5d-4a61-486f-b5a6-8e95dd1cce05,2150,"Stern,  Potsdam (14480)",324
Nauener Vorstadt, Potsdam (14469),750.000 7.212,3 Zimmer,104 m²,Unknown,https://www.immowelt.de/expose/6bb47b71-a697-4fb4-b177-a053ccaf7047,2150,"Nauener Vorstadt,  Potsdam (14469)",166
Babelsberg - Nord, Potsdam (14482),3.100.000 10.318,9 Zimmer,"300,5 m²",1.485 m² Grundstuck,https://www.immowelt.de/expose/3458774a-2b89-4c7b-b4e5-09f50a25b461,2150,"Babelsberg - Nord,  Potsdam (14482)",238
An den Leddigen 49, Potsdam (14476),500.000 4.587,5 Zimmer,109 m²,223 m² Grundstuck,https://www.immowelt.de/expose/3b95122e-2b89-4cfd-be79-3b8a9a7e9d4f,2150,"An den Leddigen 49,  Potsdam (14476)",27
NÃ¶rdliche Innenstadt, Potsdam (14467),2.150.000 5.505,10 Zimmer,"390,6 m²",242 m² Grundstuck,https://www.immowelt.de/expose/6e6cddcb-46dd-4558-809a-6597a3a2cb37,2150,"NÃ¶rdliche Innenstadt,  Potsdam (14467)",0
GroÃŸ Glienicke, Potsdam/GroÃŸ Glienicke (14476),1599000,Unknown,Unknown,Unknown,https://www.immowelt.de/expose/77f19b0b-be5d-442d-8af4-52b4ac436657,2150,"GroÃŸ Glienicke,  Potsdam/GroÃŸ Glienicke (14476)",0
