Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Tiergarten, Berlin (10785),1.200.000 10.909,3 Zimmer,110 m²,4. Geschoss,https://www.immowelt.de/expose/2dfcfc20-810a-402f-ac5b-0ed43880f026,1219,"Tiergarten,  Berlin (10785)",258
Heinersdorfer StraÃŸe 26, Berlin (12209),2120000,14 Zimmer,"714,3 m²",995 m² Grundstuck,https://www.immowelt.de/expose/bfdb21ef-6cf4-49a5-88bc-31b11e480302,1219,"Heinersdorfer StraÃŸe 26,  Berlin (12209)",0
Moabit, Berlin (10555),229.000 4.018,2 Zimmer,57 m²,Unknown,https://www.immowelt.de/expose/8ef1b50f-8c52-4d3b-90d0-482003c0b6ff,1219,"Moabit,  Berlin (10555)",1001
Borsigwalde, Berlin (13437),795.000 3.397,234 m²,724 m² Grundstuck,Unknown,https://www.immowelt.de/expose/c659f44d-95bd-49d9-bcd4-aab704ee77fd,1219,"Borsigwalde,  Berlin (13437)",193
Alt-HohenschÃ¶nhausen, Berlin (13055),285.000 4.426,2 Zimmer,"64,4 m²",5. Geschoss,https://www.immowelt.de/expose/b8844eb9-92ee-40d9-bdad-3ad7727cd3a5,1219,"Alt-HohenschÃ¶nhausen,  Berlin (13055)",0
Rummelsburg, Berlin (10317),487.701 10.450,2 Zimmer,"46,7 m²",5. Geschoss,https://www.immowelt.de/expose/e808692a-ef79-4849-bd95-ec737e0738b7,1219,"Rummelsburg,  Berlin (10317)",371
Am Birkenwerder 1, Berlin (12621),330.000 6.111,2 Zimmer,54 m²,598 m² Grundstuck,https://www.immowelt.de/expose/d03c2fee-31f4-4480-b92f-620fb2bc0593,1219,"Am Birkenwerder 1,  Berlin (12621)",98
Wilmersdorf, Berlin (10713),3.950.000 2.548,1.550 m²,640 m² Grundstuck,Unknown,https://www.immowelt.de/expose/e9a48259-4b0b-47c5-b64e-b7d9fef3f613,1219,"Wilmersdorf,  Berlin (10713)",720
Altglienicke, Berlin (12524),955.000 3.904,10 Zimmer,"244,6 m²",707 m² Grundstuck,https://www.immowelt.de/expose/748cc412-3df7-401c-9f6b-0afc5b56ba16,1219,"Altglienicke,  Berlin (12524)",128
Mahlsdorf, Berlin (12623),660.000 2.870,9 Zimmer,230 m²,500 m² Grundstuck,https://www.immowelt.de/expose/89a012d4-04a1-410e-8536-1eb90a3655c4,1219,"Mahlsdorf,  Berlin (12623)",336
Lichtenberg, Berlin (10317),487.701 10.450,2 Zimmer,"46,7 m²",5. Geschoss,https://www.immowelt.de/expose/c0e728eb-ada7-449e-b441-9f67fbcc0a77,1219,"Lichtenberg,  Berlin (10317)",768
Mahlsdorf, Berlin (12623),315.000 4.500,70 m²,600 m² Grundstuck,Unknown,https://www.immowelt.de/expose/d37103f2-2978-4f4c-9760-c5667911f000,1219,"Mahlsdorf,  Berlin (12623)",336
NeukÃ¶lln, Berlin (12057),1.590.000 2.414,659 m²,445 m² Grundstuck,Unknown,https://www.immowelt.de/expose/93170b28-cc9e-419d-9ca2-ce2e19a941a2,1219,"NeukÃ¶lln,  Berlin (12057)",0
Mollnerweg 27, Berlin (12353),269.000 4.255,2 Zimmer,"63,2 m²",1. Geschoss,https://www.immowelt.de/expose/246b8e65-683d-4983-ad4e-edde69d534cf,1219,"Mollnerweg 27,  Berlin (12353)",213
Lichterfelde, Berlin (12207),195.000 6.094,1 Zimmer,32 m²,1. Geschoss,https://www.immowelt.de/expose/f15aaf1e-ffe1-4726-b485-608c68ceeed4,1219,"Lichterfelde,  Berlin (12207)",177
Marienfelde, Berlin (12279),349.840 4.000,3 Zimmer,"87,5 m²",4. Geschoss,https://www.immowelt.de/expose/43f883d4-b086-4eea-8dc1-073b1578d01f,1219,"Marienfelde,  Berlin (12279)",190
Wasserwerkstr., Berlin (13589),163.000 2.547,2 Zimmer,64 m²,Unknown,https://www.immowelt.de/expose/0389d904-9ec3-41ba-9d38-8077165c0567,1219,"Wasserwerkstr.,  Berlin (13589)",161
Prenzlauer Berg, Berlin (10437),365.000 6.069,2 Zimmer,"60,1 m²",2. Geschoss,https://www.immowelt.de/expose/f16dde67-df8a-4ca3-9cd3-daccd206cffa,1219,"Prenzlauer Berg,  Berlin (10437)",839
Undinestr. 5, Berlin (12203),486.000 4.500,2 Zimmer,108 m²,5. Geschoss,https://www.immowelt.de/expose/d9704cc3-51de-40c8-b6dd-5eca762239af,1219,"Undinestr. 5,  Berlin (12203)",492
Wittenau, Berlin (13437),319.000 4.761,3 Zimmer,67 m²,257 m² Grundstuck,https://www.immowelt.de/expose/1e4b4642-fdf8-4d1f-a41f-72fbec3de398,1219,"Wittenau,  Berlin (13437)",447
Friedrichshain, Berlin (10247),495.000 7.984,2 Zimmer,62 m²,EG,https://www.immowelt.de/expose/2daedb7f-a408-4cea-94e7-f48f948d5868,1219,"Friedrichshain,  Berlin (10247)",1098
Prenzlauer Berg, Berlin (10437),295.000 5.000,2 Zimmer,59 m²,EG,https://www.immowelt.de/expose/772e1706-7d77-42b4-8584-eda66d2fd915,1219,"Prenzlauer Berg,  Berlin (10437)",839
Prenzlauer Berg, Berlin (10409),149.900 3.904,1 Zimmer,"38,4 m²",EG,https://www.immowelt.de/expose/7843e8a4-3b92-4f69-a907-dd85fa849449,1219,"Prenzlauer Berg,  Berlin (10409)",839
KÃ¶penick, Berlin (12555),298.000 3.893,3 Zimmer,"76,6 m²",EG,https://www.immowelt.de/expose/c3780abf-a5a1-457c-8275-ad037ad680fb,1219,"KÃ¶penick,  Berlin (12555)",0
KÃ¶penick, Berlin (12557),153.000 3.188,2 Zimmer,48 m²,EG,https://www.immowelt.de/expose/aefb9a92-a7f4-4ba1-9127-b285e6db0794,1219,"KÃ¶penick,  Berlin (12557)",0
Steglitz, Berlin (12163),495.000 2.200,225 m²,frei ab sofort,Unknown,https://www.immowelt.de/expose/17f33bbb-d0aa-41c6-8068-742ec47b854d,1219,"Steglitz,  Berlin (12163)",1036
Lichterfelde, Berlin (12205),149.000 2.820,2 Zimmer,"52,8 m²",6. Geschoss,https://www.immowelt.de/expose/5fb00e96-ab8f-40e3-8029-de24a7617e74,1219,"Lichterfelde,  Berlin (12205)",177
Lichtenrade, Berlin (12305),649.000 6.181,3 Zimmer,105 m²,540 m² Grundstuck,https://www.immowelt.de/expose/cfa76358-b492-4b02-b045-6f1d759035fd,1219,"Lichtenrade,  Berlin (12305)",341
KÃ¶penick, Berlin-KÃ¶penick (12557),534.798 4.697,5 Zimmer,"113,9 m²",500 m² Grundstuck,https://www.immowelt.de/expose/3880c9d6-64ad-49f1-9a9b-1ad132cd15aa,1219,"KÃ¶penick,  Berlin-KÃ¶penick (12557)",0
KÃ¶penick, Berlin-KÃ¶penick (12557),599.000 3.927,5 Zimmer,"152,5 m²",500 m² Grundstuck,https://www.immowelt.de/expose/a72cf637-6453-415c-87da-7e06ded6a5a5,1219,"KÃ¶penick,  Berlin-KÃ¶penick (12557)",0
KÃ¶penick, Berlin-KÃ¶penick (12557),562.690 4.172,5 Zimmer,"134,9 m²",500 m² Grundstuck,https://www.immowelt.de/expose/e28ef987-f2af-48c9-93bd-43d0c896e217,1219,"KÃ¶penick,  Berlin-KÃ¶penick (12557)",0
KÃ¶penick, Berlin-KÃ¶penick (12557),573.107 4.583,5 Zimmer,"125,1 m²",500 m² Grundstuck,https://www.immowelt.de/expose/c963653e-64b9-42b2-a8fc-5d903c9efe20,1219,"KÃ¶penick,  Berlin-KÃ¶penick (12557)",0
KÃ¶penick, Berlin-KÃ¶penick (12557),567.816 5.141,4 Zimmer,"110,4 m²",500 m² Grundstuck,https://www.immowelt.de/expose/b52d7c61-43df-42cb-81de-267b0608d932,1219,"KÃ¶penick,  Berlin-KÃ¶penick (12557)",0
Moabit, Berlin (10551),850.000 6.071,"4,5 Zimmer",140 m²,2. Geschoss,https://www.immowelt.de/expose/fd67e0b5-65cc-4706-a016-26224fe495a1,1219,"Moabit,  Berlin (10551)",1001
Borsigwalde, Berlin (13509),249.000 3.773,3 Zimmer,66 m²,1. Geschoss,https://www.immowelt.de/expose/ae709ab6-697e-4716-9291-07fe12b95075,1219,"Borsigwalde,  Berlin (13509)",193
Wilhelmstadt, Berlin Spandau (13595),1.045.230 9.014,6 Zimmer,116 m²,1.024 m² Grundstuck,https://www.immowelt.de/expose/19dfd079-90c5-49c8-a409-fad9045f0d96,1219,"Wilhelmstadt,  Berlin Spandau (13595)",215
Lankwitz, Berlin (12249),789.000 4.311,6 Zimmer,183 m²,648 m² Grundstuck,https://www.immowelt.de/expose/1eb127e1-2a84-44b3-965a-82de247c6f7c,1219,"Lankwitz,  Berlin (12249)",325
Rosenthal, Berlin (13158),479.899 3.692,4 Zimmer,130 m²,200 m² Grundstuck,https://www.immowelt.de/expose/094c4459-4d0c-46d5-ba2d-6baa66afb20c,1219,"Rosenthal,  Berlin (13158)",159
FichtestraÃŸe 23, Berlin / Kreuzberg (10967),399.000 4.811,3 Zimmer,"82,9 m²",2. Geschoss,https://www.immowelt.de/expose/8f4ac137-7506-4af4-ae41-a6f0e540b1ac,1219,"FichtestraÃŸe 23,  Berlin / Kreuzberg (10967)",0
KonradshÃ¶he, Berlin (13505),260.000 3.250,3 Zimmer,80 m²,1. Geschoss,https://www.immowelt.de/expose/c5095678-9409-4e0b-a0ca-ffd272c3b9b6,1219,"KonradshÃ¶he,  Berlin (13505)",0
NeukÃ¶lln, Berlin (12047),149.000 5.228,1 Zimmer,"28,5 m²",frei ab sofort,https://www.immowelt.de/expose/4dc95e39-2d37-4772-8735-78a068be8eb8,1219,"NeukÃ¶lln,  Berlin (12047)",0
Lichtenberg, Berlin (10365),569.000 6.053,4 Zimmer,94 m²,frei ab sofort,https://www.immowelt.de/expose/5b9a6908-992c-401a-ac8f-4f9d3800bcad,1219,"Lichtenberg,  Berlin (10365)",768
Grunewald, Berlin (14193),1.450.000 5.800,5 Zimmer,250 m²,560 m² Grundstuck,https://www.immowelt.de/expose/a6dc46b6-d335-4840-8f6a-b6252ce58f57,1219,"Grunewald,  Berlin (14193)",129
Friedbergstr. 28, Berlin (14057),691.400 7.120,4 Zimmer,"97,1 m²",4. Geschoss,https://www.immowelt.de/expose/dcbf8cc1-521e-400a-abb2-47c12cf3164f,1219,"Friedbergstr. 28,  Berlin (14057)",741
Friedbergstr. 28, Berlin (14057),717.340 7.772,3 Zimmer,"92,3 m²",4. Geschoss,https://www.immowelt.de/expose/2fc69926-0d52-46b5-b91a-8df12e32def2,1219,"Friedbergstr. 28,  Berlin (14057)",741
RÃ¶nnestr. 24, Berlin (14057),652.000 6.936,3 Zimmer,94 m²,Unknown,https://www.immowelt.de/expose/ee71497e-be57-4d7f-881e-1e3dea90c9f7,1219,"RÃ¶nnestr. 24,  Berlin (14057)",0
Westend, Berlin (14055),380.337 4.850,3 Zimmer,"78,4 m²",4. Geschoss,https://www.immowelt.de/expose/df7faa1d-d23b-4391-a5d0-5a9d698fe99c,1219,"Westend,  Berlin (14055)",439
Prenzlauer Berg, Berlin (10407),721.125 7.500,4 Zimmer,"96,2 m²",1. Geschoss,https://www.immowelt.de/expose/5099ec0b-a3c5-4040-89c7-10bcc8633188,1219,"Prenzlauer Berg,  Berlin (10407)",839
Friedbergstr. 28, Berlin (14057),1.050.000 2.815,9 Zimmer,373 m²,5. Geschoss,https://www.immowelt.de/expose/64815e97-b427-4729-bba1-47560bcf55e5,1219,"Friedbergstr. 28,  Berlin (14057)",741
Staaken, Berlin Staaken (13591),681.701 5.115,6 Zimmer,"133,3 m²",841 m² Grundstuck,https://www.immowelt.de/expose/2ba6f530-0932-43a9-a0c3-f5a237ffba0e,1219,"Staaken,  Berlin Staaken (13591)",148
WeiÃŸensee, Berlin (13088),249.000 3.587,"2,5 Zimmer","69,4 m²",1. Geschoss,https://www.immowelt.de/expose/724399e8-e83b-4d0f-bc06-1fa3b067fca0,1219,"WeiÃŸensee,  Berlin (13088)",0
Tegel, Berlin (13507),1.498.000 9.665,4 Zimmer,155 m²,Unknown,https://www.immowelt.de/expose/fe20d8ad-cb3f-4ca6-8cd8-e6bdfdd4955d,1219,"Tegel,  Berlin (13507)",466
Frohnau, Berlin (13465),825.000 6.707,"4,5 Zimmer",123 m²,866 m² Grundstuck,https://www.immowelt.de/expose/24108649-228c-4b73-95d7-854f059987fa,1219,"Frohnau,  Berlin (13465)",277
Zehlendorf, Berlin (14165),1.390.000 4.826,4 Zimmer,288 m²,Unknown,https://www.immowelt.de/expose/e6b4006b-f208-4261-8f95-fa843259ced5,1219,"Zehlendorf,  Berlin (14165)",409
Schmargendorf, Berlin (14199),200.000 4.000,2 Zimmer,50 m²,Unknown,https://www.immowelt.de/expose/8ba5a3b0-619a-4087-92c9-4a014016a7cc,1219,"Schmargendorf,  Berlin (14199)",321
Buch, Berlin (13125),435.000 3.655,5 Zimmer,119 m²,1.023 m² Grundstuck,https://www.immowelt.de/expose/fb7e3f2c-018b-4ef9-97cf-963119dbc598,1219,"Buch,  Berlin (13125)",202
RoelckestraÃŸe 111, Berlin (13086),1.058.000 7.032,5 Zimmer,"150,5 m²",EG,https://www.immowelt.de/expose/82e76844-efc8-4a22-8845-d2cc6ce58f43,1219,"RoelckestraÃŸe 111,  Berlin (13086)",0
Kladow, Berlin (14089),695.000 3.840,5 Zimmer,181 m²,578 m² Grundstuck,https://www.immowelt.de/expose/ffab9f43-7a63-4b94-9b83-b33b6fd45673,1219,"Kladow,  Berlin (14089)",116
Spandau, Berlin (13585),439.000 4.221,3 Zimmer,104 m²,frei ab sofort,https://www.immowelt.de/expose/f2976f05-0f57-4ca2-8006-c2629c0b1088,1219,"Spandau,  Berlin (13585)",743
Kaulsdorf, Berlin (12621),689.000 4.687,4 Zimmer,147 m²,405 m² Grundstuck,https://www.immowelt.de/expose/ddad3bf1-bca1-4340-98e1-70040e606af9,1219,"Kaulsdorf,  Berlin (12621)",262
Reinickendorf, Berlin (13403),279.000 5.073,3 Zimmer,55 m²,frei ab sofort,https://www.immowelt.de/expose/1224500c-e834-4402-aea8-3ef3ae9a01b6,1219,"Reinickendorf,  Berlin (13403)",70
Prenzlauer Berg, Berlin (10405),1.349.000 7.552,4 Zimmer,"178,6 m²",5. Geschoss,https://www.immowelt.de/expose/2f666012-bf04-4dd2-8a7f-0eb2c1dc6b8e,1219,"Prenzlauer Berg,  Berlin (10405)",839
SchÃ¶neberg, Berlin (10777),420.000 6.885,3 Zimmer,61 m²,2. Geschoss,https://www.immowelt.de/expose/6c265f46-efd2-407c-995d-e927736c2b01,1219,"SchÃ¶neberg,  Berlin (10777)",0
Pankow, Berlin (13189),295.000 4.758,3 Zimmer,62 m²,Unknown,https://www.immowelt.de/expose/991316e9-5420-4b8c-b3b1-30c739787df6,1219,"Pankow,  Berlin (13189)",70
Steglitz, Berlin (12163),650.000 4.194,5 Zimmer,155 m²,frei ab sofort,https://www.immowelt.de/expose/ec2d4d91-d413-4844-8324-98a1a85dff51,1219,"Steglitz,  Berlin (12163)",1036
Charlottenburg, Berlin (10629),975.000 7.500,4 Zimmer,130 m²,Unknown,https://www.immowelt.de/expose/161a70ed-25b8-46d8-9420-d155cd14ccf8,1219,"Charlottenburg,  Berlin (10629)",1343
Bohnsdorf, Berlin-Bohnsdorf (12526),586.921 5.314,4 Zimmer,"110,4 m²",608 m² Grundstuck,https://www.immowelt.de/expose/f83e0757-497f-4778-a89b-4d5e1bd71387,1219,"Bohnsdorf,  Berlin-Bohnsdorf (12526)",114
Bohnsdorf, Berlin-Bohnsdorf (12526),577.799 4.284,5 Zimmer,"134,9 m²",608 m² Grundstuck,https://www.immowelt.de/expose/f8b3e971-729c-47cb-bdea-8f9a8db732cc,1219,"Bohnsdorf,  Berlin-Bohnsdorf (12526)",114
Charlottenburg, Berlin (14059),370.000 5.000,2 Zimmer,74 m²,Unknown,https://www.immowelt.de/expose/74407b53-7979-47a1-af1a-a0ffa831af7d,1219,"Charlottenburg,  Berlin (14059)",1343
Wilmersdorf, Berlin (10713),55.000 1.774,1 Zimmer,31 m²,Unknown,https://www.immowelt.de/expose/e3612338-448e-4e6b-be73-554da08922a6,1219,"Wilmersdorf,  Berlin (10713)",720
Wilmersdorf, Berlin (10713),56.000 1.806,1 Zimmer,31 m²,Unknown,https://www.immowelt.de/expose/f26f2b4f-85a7-4b71-abb9-baf3ece751b5,1219,"Wilmersdorf,  Berlin (10713)",720
Charlottenburg, Berlin (14057),390.000 5.493,2 Zimmer,71 m²,Unknown,https://www.immowelt.de/expose/bd59b71b-8734-4150-8cd7-36bc2b49085b,1219,"Charlottenburg,  Berlin (14057)",1343
OberschÃ¶neweide, Berlin (12459),287.000 3.376,85 m²,Unknown,Unknown,https://www.immowelt.de/expose/88ef7a06-db5b-42d3-bfce-e6cc39f00201,1219,"OberschÃ¶neweide,  Berlin (12459)",0
Charlottenburg, Berlin (14059),440.000 5.057,87 m²,Unknown,Unknown,https://www.immowelt.de/expose/ac7e9fcc-a954-45c2-97ae-c0b6c71388d9,1219,"Charlottenburg,  Berlin (14059)",1343
Wilhelmstadt, Berlin Spandau (13585),"288 2,12",4 Zimmer,"136,1 m²",450 m² Grundstuck,https://www.immowelt.de/expose/cc12d1da-ae42-4f33-ba98-9e661a045195,1219,"Wilhelmstadt,  Berlin Spandau (13585)",215
KÃ¶penick, Berlin KÃ¶penick (12555),"288 2,12",4 Zimmer,"136,1 m²",450 m² Grundstuck,https://www.immowelt.de/expose/b4a4a8b1-d4c9-4a25-80cc-7e12c56794ef,1219,"KÃ¶penick,  Berlin KÃ¶penick (12555)",0
Bohnsdorf, Berlin Treptow KÃ¶penick (12526),"288 2,12",4 Zimmer,"136,1 m²",450 m² Grundstuck,https://www.immowelt.de/expose/8482124f-409d-467d-95de-ad06b146f531,1219,"Bohnsdorf,  Berlin Treptow KÃ¶penick (12526)",0
Tegel, Berlin Reinickendorf (13469),"288 2,12",4 Zimmer,"136,1 m²",450 m² Grundstuck,https://www.immowelt.de/expose/c2fef8dd-4d8d-4b71-a3e8-f5c888c087e4,1219,"Tegel,  Berlin Reinickendorf (13469)",466
Britz, Berlin NeukÃ¶lln (12355),"288 2,12",4 Zimmer,"136,1 m²",450 m² Grundstuck,https://www.immowelt.de/expose/026a501c-ac02-4573-809e-05410c3ca546,1219,"Britz,  Berlin NeukÃ¶lln (12355)",0
Mariendorf, Berlin SchÃ¶neberg (12277),"288 2,12",4 Zimmer,"136,1 m²",450 m² Grundstuck,https://www.immowelt.de/expose/9d6ecd72-696e-4d47-8f9f-f0be5b276336,1219,"Mariendorf,  Berlin SchÃ¶neberg (12277)",0
Westend, Berlin Wilmersdorf (14193),"288 2,12",4 Zimmer,"136,1 m²",450 m² Grundstuck,https://www.immowelt.de/expose/80c371df-9b38-4292-87b1-b2c5f520425b,1219,"Westend,  Berlin Wilmersdorf (14193)",439
Prenzlauer Berg, Berlin (10409),298.800 5.533,2 Zimmer,54 m²,frei ab sofort,https://www.immowelt.de/expose/216e8773-fe45-4c55-b6db-2a592f40c4cf,1219,"Prenzlauer Berg,  Berlin (10409)",839
Gubener Str. 17, Berlin (10243),225.000 6.106,1 Zimmer,"36,9 m²",4. Geschoss,https://www.immowelt.de/expose/a212d9e6-e871-47a0-9c42-3939f4786773,1219,"Gubener Str. 17,  Berlin (10243)",873
Kurfurstendamm 193, Berlin (10707),2.050.000 12.059,"3,5 Zimmer",170 m²,5. Geschoss,https://www.immowelt.de/expose/7ba92380-8d87-4e31-a1e5-4713d56a8602,1219,"Kurfurstendamm 193,  Berlin (10707)",970
NeukÃ¶lln, Berlin (12049),555.000 5.781,2 Zimmer,96 m²,Unknown,https://www.immowelt.de/expose/3c43d63f-f455-475b-ab45-c66e77f1bec8,1219,"NeukÃ¶lln,  Berlin (12049)",0
Wilmersdorf, Berlin-Wilmersdorf (10709),400.000 6.154,2 Zimmer,65 m²,4. Geschoss,https://www.immowelt.de/expose/b99c719f-fee9-4c1b-a819-09fb15799600,1219,"Wilmersdorf,  Berlin-Wilmersdorf (10709)",720
Grunberger StraÃŸe 52, Berlin (10245),305.000 4.385,2 Zimmer,"69,6 m²",3. Geschoss,https://www.immowelt.de/expose/79c4d293-0b2e-495b-8611-ea2a5f3b233d,1219,"Grunberger StraÃŸe 52,  Berlin (10245)",0
Grunberger StraÃŸe 52, Berlin (10245),170.000 4.808,1 Zimmer,"35,4 m²",2. Geschoss,https://www.immowelt.de/expose/99acdecd-fe11-4489-9f35-a3cf1b03eaa0,1219,"Grunberger StraÃŸe 52,  Berlin (10245)",0
Grunberger StraÃŸe 52, Berlin (10245),182.000 4.714,1 Zimmer,"38,6 m²",1. Geschoss,https://www.immowelt.de/expose/ff65b489-38e5-4da2-bf9e-b6d03bd71145,1219,"Grunberger StraÃŸe 52,  Berlin (10245)",0
PalisadenstraÃŸe 58, Berlin (10243),390.000 3.909,3 Zimmer,"99,8 m²",1. Geschoss,https://www.immowelt.de/expose/53897244-812d-4237-bb0f-4e0e1d2d33a9,1219,"PalisadenstraÃŸe 58,  Berlin (10243)",0
PalisadenstraÃŸe 58, Berlin (10243),390.000 4.267,3 Zimmer,"91,4 m²",2. Geschoss,https://www.immowelt.de/expose/7d7f88da-01eb-4fdc-a28f-b62f897465fc,1219,"PalisadenstraÃŸe 58,  Berlin (10243)",0
PalisadenstraÃŸe 58, Berlin (10243),398.000 3.980,3 Zimmer,100 m²,3. Geschoss,https://www.immowelt.de/expose/94541ff1-a225-4598-af2d-1092749fcdb2,1219,"PalisadenstraÃŸe 58,  Berlin (10243)",0
Friedenau, Berlin (12159),1.250.000 7.062,6 Zimmer,177 m²,frei ab sofort,https://www.immowelt.de/expose/54ed9631-4d52-4564-ba59-e51065877dcc,1219,"Friedenau,  Berlin (12159)",674
GroÃŸbeerenstraÃŸe 44, Berlin (10965),330.000 4.213,4 Zimmer,"78,3 m²",1. Geschoss,https://www.immowelt.de/expose/6469fe66-14e8-4702-b959-b9a8f84834b5,1219,"GroÃŸbeerenstraÃŸe 44,  Berlin (10965)",0
Moabit, Berlin (10551),225.000 4.018,2 Zimmer,56 m²,5. Geschoss,https://www.immowelt.de/expose/4aead709-68bb-473c-b21f-d6f346eab91c,1219,"Moabit,  Berlin (10551)",1001
Lichterfelde, Berlin SchÃ¶neberg (12207),238.000 1.673,3 Zimmer,"142,2 m²",450 m² Grundstuck,https://www.immowelt.de/expose/a8a7f1b6-8eb7-4ffd-a550-426a7e324f1b,1219,"Lichterfelde,  Berlin SchÃ¶neberg (12207)",0
Lichterfelde, Berlin SchÃ¶neberg (12207),229.000 1.713,3 Zimmer,"133,7 m²",450 m² Grundstuck,https://www.immowelt.de/expose/690d29b5-2950-4bbe-b244-dcdd8ac098cb,1219,"Lichterfelde,  Berlin SchÃ¶neberg (12207)",0
Paderborner Str. 1, Berlin (10709),640.800 7.900,2 Zimmer,"81,1 m²",3. Geschoss,https://www.immowelt.de/expose/708dc758-7796-449b-b169-6284c6d4bb1e,1219,"Paderborner Str. 1,  Berlin (10709)",771
Kalckreuthstr. 10, Berlin (10777),495.000 5.400,"2,5 Zimmer","91,7 m²",4. Geschoss,https://www.immowelt.de/expose/a6609b79-8ea8-4d9d-a37d-b43b719f8dcd,1219,"Kalckreuthstr. 10,  Berlin (10777)",962
Hermsdorf, Berlin (13465),309.000 5.328,3 Zimmer,58 m²,frei ab sofort,https://www.immowelt.de/expose/14503238-d79f-416c-b7e4-5bcda394734e,1219,"Hermsdorf,  Berlin (13465)",223
Prenzlauer Berg, Berlin (10407),253.200 7.903,1 Zimmer,32 m²,3. Geschoss,https://www.immowelt.de/expose/4ce1e0d7-776f-4683-b145-6899fd0ecac0,1219,"Prenzlauer Berg,  Berlin (10407)",839
Usedomer StraÃŸe 23, Berlin-Gesundbrunnen (13355),459.000 6.292,2 Zimmer,73 m²,1. Geschoss,https://www.immowelt.de/expose/4d0b9edc-8ae5-4d3d-8c8d-6c0e157ee33f,1219,"Usedomer StraÃŸe 23,  Berlin-Gesundbrunnen (13355)",0
Prenzlauer Berg, Berlin (10407),673.611 7.550,3 Zimmer,"89,2 m²",5. Geschoss,https://www.immowelt.de/expose/7f24a55e-248a-40d7-a693-a66b6d758a4a,1219,"Prenzlauer Berg,  Berlin (10407)",839
Ludwig-Quidde-Str.9, Berlin (13127),398.000 4.422,3 Zimmer,90 m²,EG,https://www.immowelt.de/expose/496ea2f8-f876-40a4-8411-9777e8288f75,1219,"Ludwig-Quidde-Str.9,  Berlin (13127)",80
WeiÃŸensee, Berlin (13086),380.000 7.037,2 Zimmer,54 m²,1. Geschoss,https://www.immowelt.de/expose/a40939d8-793e-4c9b-86e6-894d46537ab9,1219,"WeiÃŸensee,  Berlin (13086)",0
Schmargendorf, Berlin (14193),279.900 4.188,"2,5 Zimmer","66,8 m²",Unknown,https://www.immowelt.de/expose/7e6bd9e5-240f-4e7b-94f2-a909963b5d6e,1219,"Schmargendorf,  Berlin (14193)",321
Maximilian-Kaller-Strasse 24, Berlin (12279),349.000 4.018,3 Zimmer,"86,9 m²",1. Geschoss,https://www.immowelt.de/expose/b67c507f-06a9-471e-8833-adda0cce18c4,1219,"Maximilian-Kaller-Strasse 24,  Berlin (12279)",253
KÃ¶penick, Berlin (12555),389.000 5.033,2 Zimmer,"77,3 m²",frei ab sofort,https://www.immowelt.de/expose/27b64d07-c72f-4021-a788-ca0871ace309,1219,"KÃ¶penick,  Berlin (12555)",0
