Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Bergl, Schweinfurt (97422),179.000 2.798,2 Zimmer,64 m²,Unknown,https://www.immowelt.de/expose/6ef6a19b-5aad-4415-896a-0b81e0a65bb5,3644,"Bergl,  Schweinfurt (97422)",212
Hochfeld - Steinberg, Schweinfurt (97422),299.000 2.718,"3,5 Zimmer",110 m²,3. Geschoss,https://www.immowelt.de/expose/ee2ee867-889b-47c5-bdfc-58edd6ae2e13,3644,"Hochfeld - Steinberg,  Schweinfurt (97422)",254
Deutschhof - Zeilbaum, Schweinfurt (97422),369.000 4.011,4 Zimmer,92 m²,208 m² Grundstuck,https://www.immowelt.de/expose/faf331d5-c382-4474-a093-210834aac151,3644,"Deutschhof - Zeilbaum,  Schweinfurt (97422)",65
Innenstadt - West, Schweinfurt (97421),295.000 2.458,4 Zimmer,120 m²,2. Geschoss,https://www.immowelt.de/expose/a4a094f2-2dde-4aa8-b751-6fc446877a54,3644,"Innenstadt - West,  Schweinfurt (97421)",0
Gretel-Baumbach-Str., Schweinfurt (97424),182.000 3.500,2 Zimmer,52 m²,1. Geschoss,https://www.immowelt.de/expose/0f69e485-da9a-48c2-a9ef-528d65e3734e,3644,"Gretel-Baumbach-Str.,  Schweinfurt (97424)",117
Altstadt, Schweinfurt (97421),395.000 1.367,"9,5 Zimmer",289 m²,224 m² Grundstuck,https://www.immowelt.de/expose/ab1818d7-52f5-46d7-909b-badd9551a94b,3644,"Altstadt,  Schweinfurt (97421)",160
Hochfeld - Steinberg, Schweinfurt (97422),424.900 2.414,5 Zimmer,"176,3 m²","322,3 m² Grundstuck",https://www.immowelt.de/expose/2534539f-8ea9-43b3-915f-3f9e5b96e7a4,3644,"Hochfeld - Steinberg,  Schweinfurt (97422)",254
Innenstadt - West, Schweinfurt (97421),895.000 2.466,15 Zimmer,363 m²,178 m² Grundstuck,https://www.immowelt.de/expose/0ed9451d-65da-4666-bccc-2158833008c9,3644,"Innenstadt - West,  Schweinfurt (97421)",0
Gartenstadt, Schweinfurt (97422),345.000 3.485,3 Zimmer,99 m²,1. Geschoss,https://www.immowelt.de/expose/f3cc2d3b-a93c-42c3-b3a7-95206cf845e6,3644,"Gartenstadt,  Schweinfurt (97422)",178
Altstadt, Schweinfurt (97421),220.000 2.037,3 Zimmer,108 m²,Unknown,https://www.immowelt.de/expose/bed9b20a-f2e2-4cc5-91e8-bc06c1f27972,3644,"Altstadt,  Schweinfurt (97421)",160
Nordwestlicher Stadtteil, Schweinfurt (97424),369.000 4.241,3 Zimmer,87 m²,408 m² Grundstuck,https://www.immowelt.de/expose/6069e9c4-8110-474c-88a5-9dd9a0fab0d8,3644,"Nordwestlicher Stadtteil,  Schweinfurt (97424)",0
Konrad-Adenauer-StraÃŸe 16, Schweinfurt (97421),149.000 2.359,"2,5 Zimmer","63,2 m²",3. Geschoss,https://www.immowelt.de/expose/cd08c0b6-2ea7-4e22-8b91-5ea717197cda,3644,"Konrad-Adenauer-StraÃŸe 16,  Schweinfurt (97421)",0
Bergl, Schweinfurt (97424),120.000 2.553,2 Zimmer,47 m²,Unknown,https://www.immowelt.de/expose/d80a4d94-9365-4633-8844-0fcb273acf3b,3644,"Bergl,  Schweinfurt (97424)",212
