Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Frensdorfer Str. 5c, Stegaurach (96135),438.000 3.000,4 Zimmer,146 m²,319 m² Grundstuck,https://www.immowelt.de/expose/e27069f8-6042-42d9-81e3-67631516111f,2384,"Frensdorfer Str. 5c,  Stegaurach (96135)",28
Frensdorfer Str. 5, Stegaurach (96135),2.150.000 3.015,25 Zimmer,713 m²,1.730 m² Grundstuck,https://www.immowelt.de/expose/78ccdf1f-72c4-427f-a190-fee1f530a696,2384,"Frensdorfer Str. 5,  Stegaurach (96135)",30
Stegaurach, Stegaurach (96135),239.000 3.274,3 Zimmer,73 m²,2. Geschoss,https://www.immowelt.de/expose/d2108efa-dbe3-4d36-b3c5-41374350f97e,2384,"Stegaurach,  Stegaurach (96135)",29
Hallstadt, Hallstadt (96103),199.000 2.843,3 Zimmer,70 m²,2. Geschoss,https://www.immowelt.de/expose/1343eebf-5f3e-47d5-b6ee-eec24d00d8bd,2384,"Hallstadt,  Hallstadt (96103)",96
Stegaurach, Stegaurach (96135),995.000 2.926,10 Zimmer,340 m²,1.000 m² Grundstuck,https://www.immowelt.de/expose/4bf1c721-848a-45be-a1c5-1098426991e5,2384,"Stegaurach,  Stegaurach (96135)",29
Lichteneiche, Memmelsdorf (96117),295.000 3.471,3 Zimmer,85 m²,2. Geschoss,https://www.immowelt.de/expose/e0bc8ee9-989a-45b8-8a90-487e5bfaa77c,2384,"Lichteneiche,  Memmelsdorf (96117)",68
Germering, Germering (82110),179.000 8.245,1 Zimmer,"21,7 m²",3. Geschoss,https://www.immowelt.de/expose/155e0604-715a-4824-b8af-4d57d46336c6,2385,"Germering,  Germering (82110)",425
RotkÃ¤ppchenweg 3a, Germering (82110),1.199.000 8.564,6 Zimmer,140 m²,150 m² Grundstuck,https://www.immowelt.de/expose/6f734a86-f035-4931-b3b0-ba089010e45b,2385,"RotkÃ¤ppchenweg 3a,  Germering (82110)",0
Germering, Germering (82110),820.000 5.616,4 Zimmer,146 m²,310 m² Grundstuck,https://www.immowelt.de/expose/f8b884b7-4eb5-4092-ada6-02dcade258d4,2385,"Germering,  Germering (82110)",425
Flurstr. 12, Germering (82110),325.000 5.508,1 Zimmer,59 m²,3. Geschoss,https://www.immowelt.de/expose/b03f4c02-b18a-40f4-b207-fa16a1652487,2385,"Flurstr. 12,  Germering (82110)",327
Germering, Germering (82110),249.000 5.791,2 Zimmer,43 m²,4. Geschoss,https://www.immowelt.de/expose/4e225038-db12-4f63-b2bb-d53a0d992e18,2385,"Germering,  Germering (82110)",425
Germering, Germering (82110),225.000 4.245,2 Zimmer,53 m²,2. Geschoss,https://www.immowelt.de/expose/96a944af-c8f1-4951-b83d-ea7fa7e7fa21,2385,"Germering,  Germering (82110)",425
Unterpfaffenhofen, Germering (82110),Preis auf Anfrage,4 Zimmer,140 m²,140 m² Grundstuck,https://www.immowelt.de/expose/99cc0164-9a63-4a87-82b4-440fffcf6633,2385,"Unterpfaffenhofen,  Germering (82110)",310
