Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
OttenstraÃŸe 10 a, Hannover (30451),119.000 1.839,2 Zimmer,"64,7 m²",4. Geschoss,https://www.immowelt.de/expose/353cc81b-2985-4789-8435-791402c6601b,4044,"OttenstraÃŸe 10 a,  Hannover (30451)",0
Waldheim, Hannover (30519),2.980.000 5.996,10 Zimmer,497 m²,854 m² Grundstuck,https://www.immowelt.de/expose/3d52af3f-0d89-49d2-ab89-9c419766ae69,4044,"Waldheim,  Hannover (30519)",67
Bornum, Hannover (30453),190.000 3.800,"1,5 Zimmer",50 m²,frei ab sofort,https://www.immowelt.de/expose/51cfd25f-6c4f-44fe-8163-68a90d12992e,4044,"Bornum,  Hannover (30453)",130
Linden-Nord, Hannover (30451),350.000 3.933,2 Zimmer,89 m²,frei ab sofort,https://www.immowelt.de/expose/3aa32ae2-87c8-4bc3-972d-511e0aeae457,4044,"Linden-Nord,  Hannover (30451)",422
Calenberger Neustadt, Hannover (30169),250.000 4.167,"1,5 Zimmer",60 m²,frei ab sofort,https://www.immowelt.de/expose/c5e63901-0f71-4f27-8857-68980a042cfb,4044,"Calenberger Neustadt,  Hannover (30169)",591
Sahlkamp, Hannover (30657),650.000 2.955,6 Zimmer,220 m²,810 m² Grundstuck,https://www.immowelt.de/expose/b4a1f633-103d-4609-90b8-bc7559a5b44f,4044,"Sahlkamp,  Hannover (30657)",78
Linden-Mitte, Hannover / Linden-Mitte (30449),135.000 2.700,2 Zimmer,50 m²,6. Geschoss,https://www.immowelt.de/expose/ff6e9a68-6962-4192-81f1-5a832ab64576,4044,"Linden-Mitte,  Hannover / Linden-Mitte (30449)",366
Anderten, Hannover / Anderten (30559),250.000 2.747,3 Zimmer,91 m²,EG,https://www.immowelt.de/expose/b9e66990-fde4-4255-b680-feb38659c2dc,4044,"Anderten,  Hannover / Anderten (30559)",86
Ricklingen, Hannover / Ricklingen (30459),130.000 2.955,2 Zimmer,44 m²,Unknown,https://www.immowelt.de/expose/1cda91f2-3936-48e3-a811-69a1f6501c77,4044,"Ricklingen,  Hannover / Ricklingen (30459)",109
Burg, Hannover (30419),197.000 2.627,4 Zimmer,75 m²,1. Geschoss,https://www.immowelt.de/expose/b5b1ff67-cfaf-4713-9b7a-a10e05730820,4044,"Burg,  Hannover (30419)",106
Hainholz, Hannover (30165),229.000 3.053,3 Zimmer,75 m²,2. Geschoss,https://www.immowelt.de/expose/d5179a3f-2d72-491a-846b-de9b3fce2b44,4044,"Hainholz,  Hannover (30165)",148
Linden-Sud, Hannover (30449),450.000 4.500,100 m²,Unknown,Unknown,https://www.immowelt.de/expose/8a336a5b-068c-4bd1-88ca-f85a1d817484,4044,"Linden-Sud,  Hannover (30449)",329
Vahrenwald, Hannover (30165),350.000 4.268,82 m²,Unknown,Unknown,https://www.immowelt.de/expose/7cbaccac-4a42-4fee-bd9b-b4d5bc758452,4044,"Vahrenwald,  Hannover (30165)",404
Bothfeld, Hannover (30657),599.999 4.800,5 Zimmer,125 m²,354 m² Grundstuck,https://www.immowelt.de/expose/9d102e99-c3f3-4246-be14-7437668013b7,4044,"Bothfeld,  Hannover (30657)",24
Ahlem, Hannover (30453),799.000 4.037,6 Zimmer,"197,9 m²",738 m² Grundstuck,https://www.immowelt.de/expose/7a5ec361-5e10-47bc-b666-d4bc1bee5f81,4044,"Ahlem,  Hannover (30453)",173
Kopenhagener Str. 69, Hannover (30457),385.000 3.109,7 Zimmer,"123,8 m²",284 m² Grundstuck,https://www.immowelt.de/expose/29be0a67-88c6-48d1-a32a-f6c1e27d66e4,4044,"Kopenhagener Str. 69,  Hannover (30457)",150
Badenstedt, Hannover (30455),385.000 2.323,"6,5 Zimmer","165,7 m²",854 m² Grundstuck,https://www.immowelt.de/expose/909d32e0-7300-4850-8385-d677177a3f12,4044,"Badenstedt,  Hannover (30455)",102
Kirchrode, Hannover (30559),340.000 3.620,4 Zimmer,"93,9 m²",1. Geschoss,https://www.immowelt.de/expose/6044ddf6-930d-433d-a288-c5fc846fc64c,4044,"Kirchrode,  Hannover (30559)",164
Bemerode, Hannover (30559),1.540.000 6.417,5 Zimmer,240 m²,678 m² Grundstuck,https://www.immowelt.de/expose/22531f63-6e39-4056-9357-b36053e4aa46,4044,"Bemerode,  Hannover (30559)",179
Bothfeld, Hannover (30659),325.000 3.568,"4,5 Zimmer","91,1 m²",467 m² Grundstuck,https://www.immowelt.de/expose/747c772e-a721-4700-9d9f-889372722ddf,4044,"Bothfeld,  Hannover (30659)",24
Linden-Sud, Hannover Linden (30449),960.000 3.148,305 m²,460 m² Grundstuck,Unknown,https://www.immowelt.de/expose/7eedca43-60df-491e-bd90-c9c49ae7b504,4044,"Linden-Sud,  Hannover Linden (30449)",329
Kirchrode, Hannover (30559),2.100.000 8.750,8 Zimmer,240 m²,800 m² Grundstuck,https://www.immowelt.de/expose/61d74b68-11c3-4702-b2b9-3f2ac869edc6,4044,"Kirchrode,  Hannover (30559)",164
List, Hannover (30655),139.000 2.896,2 Zimmer,48 m²,1. Geschoss,https://www.immowelt.de/expose/78277c6d-96da-4c7b-a577-a79eabf702b8,4044,"List,  Hannover (30655)",220
List, Hannover (30655),129.000 2.867,2 Zimmer,45 m²,1. Geschoss,https://www.immowelt.de/expose/7c9edbd7-d216-4512-9941-6f6791d09af2,4044,"List,  Hannover (30655)",220
DÃ¶hren, Hannover (30519),199.000 2.390,"3,5 Zimmer","83,3 m²",2. Geschoss,https://www.immowelt.de/expose/6c82b97e-93c5-44b3-b805-6a76b45fb87e,4044,"DÃ¶hren,  Hannover (30519)",0
Limmer, Hannover (30453),209.000 3.850,2 Zimmer,"54,3 m²",Unknown,https://www.immowelt.de/expose/47a565ae-d325-47d4-9dea-bea7de603602,4044,"Limmer,  Hannover (30453)",105
Seelhorst, Hannover (30159),250.000 4.167,"1,5 Zimmer",60 m²,frei ab sofort,https://www.immowelt.de/expose/a3d7faf2-e091-4af2-af53-8488949ceaf9,4044,"Seelhorst,  Hannover (30159)",56
PodbielskistraÃŸe 196, Hannover - List (30177),665.000 6.217,3 Zimmer,107 m²,Unknown,https://www.immowelt.de/expose/6990f004-8b9f-4316-8d20-06db5ce868a3,4044,"PodbielskistraÃŸe 196,  Hannover - List (30177)",0
Davenstedt, Hannover / Davenstedt (30455),189.000 2.495,3 Zimmer,"75,8 m²",1. Geschoss,https://www.immowelt.de/expose/f3f53e07-373f-41c2-adcf-01c94c4cef4a,4044,"Davenstedt,  Hannover / Davenstedt (30455)",188
StÃ¶cken, Hannover (30419),199.000 2.653,3 Zimmer,75 m²,2. Geschoss,https://www.immowelt.de/expose/14a14fde-bb1e-40ba-b8db-d4bc28ea60cc,4044,"StÃ¶cken,  Hannover (30419)",0
GroÃŸ-Buchholz, Hannover (30655),350.000 2.778,6 Zimmer,126 m²,281 m² Grundstuck,https://www.immowelt.de/expose/46171d08-9570-454f-a9ee-186e8f47ff08,4044,"GroÃŸ-Buchholz,  Hannover (30655)",0
OverbeckstraÃŸe 5, Hannover - List (30177),675.000 8.118,2 Zimmer,"83,2 m²",Unknown,https://www.immowelt.de/expose/b1bb5516-d28f-4951-86ac-3c1510058487,4044,"OverbeckstraÃŸe 5,  Hannover - List (30177)",0
PodbielskistraÃŸe 196, Hannover - List (30177),435.000 6.737,2 Zimmer,"64,6 m²",Unknown,https://www.immowelt.de/expose/f18e8900-95db-4951-aaa3-4f86e4f6c284,4044,"PodbielskistraÃŸe 196,  Hannover - List (30177)",0
PodbielskistraÃŸe 196, Hannover - List (30177),454.000 6.541,2 Zimmer,"69,4 m²",Unknown,https://www.immowelt.de/expose/567f4575-fded-40d2-bcc9-347f8b6c08fe,4044,"PodbielskistraÃŸe 196,  Hannover - List (30177)",0
PodbielskistraÃŸe 196, Hannover - List (30177),679.000 6.492,3 Zimmer,"104,6 m²",Unknown,https://www.immowelt.de/expose/84c247b9-e1a3-49ff-b371-1c442135b82b,4044,"PodbielskistraÃŸe 196,  Hannover - List (30177)",0
PodbielskistraÃŸe 196, Hannover - List (30177),295.000 6.076,2 Zimmer,"48,6 m²",Unknown,https://www.immowelt.de/expose/9db9a5e4-19cd-4acc-abd4-ded5a5a887ba,4044,"PodbielskistraÃŸe 196,  Hannover - List (30177)",0
Zoo, Hannover / Zoo (30175),849.000 1.415,17 Zimmer,600 m²,6.819 m² Grundstuck,https://www.immowelt.de/expose/828d5c67-993f-4d7f-99ec-298a34f1edb7,4044,"Zoo,  Hannover / Zoo (30175)",115
Kirchrode, Hannover (30559),158.000 2.821,2 Zimmer,56 m²,EG,https://www.immowelt.de/expose/4f83e132-a9fb-4780-9989-fdb22fd5fe63,4044,"Kirchrode,  Hannover (30559)",164
Bornumer StraÃŸe -, Hannover / Bornum (30453),489.900 4.083,"4,5 Zimmer",120 m²,407 m² Grundstuck,https://www.immowelt.de/expose/d5167ee5-9bea-418f-a8dc-cdc6dd087aa1,4044,"Bornumer StraÃŸe -,  Hannover / Bornum (30453)",0
List, Hannover (30177),737.500 5.156,4 Zimmer,"143,1 m²",Unknown,https://www.immowelt.de/expose/a9934d31-d4aa-4c75-ba60-16183ad5f7cf,4044,"List,  Hannover (30177)",220
PodbielskistraÃŸe 196, Hannover - List (30177),369.000 5.821,1 Zimmer,"63,4 m²",Unknown,https://www.immowelt.de/expose/5199a3ea-7c33-4bc3-bde6-1527a2f8ac0d,4044,"PodbielskistraÃŸe 196,  Hannover - List (30177)",0
PodbielskistraÃŸe 196, Hannover - List (30177),945.000 7.823,4 Zimmer,"120,8 m²",Unknown,https://www.immowelt.de/expose/af7fbf83-3cda-42d8-8c0a-ed96bfe9e60e,4044,"PodbielskistraÃŸe 196,  Hannover - List (30177)",0
List, Hannover (30177),698.500 5.261,4 Zimmer,"132,8 m²",Unknown,https://www.immowelt.de/expose/70053b2d-c927-4088-a822-8301e7da381b,4044,"List,  Hannover (30177)",220
Elbestr. 6, Hannover (30419),180.000 900,6 Zimmer,200 m²,3. Geschoss,https://www.immowelt.de/expose/b029792c-7e24-4a6b-b9f4-0993f9af6f04,4044,"Elbestr. 6,  Hannover (30419)",52
List, Hannover (30163),298.000 3.293,4 Zimmer,"90,5 m²",Unknown,https://www.immowelt.de/expose/dee31264-65a0-449a-a626-349459d3281e,4044,"List,  Hannover (30163)",220
Sudstadt, Hannover-Sudstadt (30171),159.000 2.891,2 Zimmer,55 m²,3. Geschoss,https://www.immowelt.de/expose/230acde6-4f3c-43a2-a216-d381ab40bee1,4044,"Sudstadt,  Hannover-Sudstadt (30171)",401
Muhlenberg, Hannover (30457),160.000 1.628,4 Zimmer,"98,3 m²",EG,https://www.immowelt.de/expose/a51eaba0-2dc4-4b5f-8ad2-28ce7ad405f3,4044,"Muhlenberg,  Hannover (30457)",0
Misburg-Nord, Hannover-Misburg-Nord (30627),138.000 2.421,2 Zimmer,57 m²,7. Geschoss,https://www.immowelt.de/expose/9f351859-496c-46b2-a8d0-c9fcc69e70ae,4044,"Misburg-Nord,  Hannover-Misburg-Nord (30627)",270
Nordstadt, Hannover (30167),416.000 3.888,3 Zimmer,107 m²,1. Geschoss,https://www.immowelt.de/expose/f6c97347-3caf-4c27-8b6a-01d7dd6d7d26,4044,"Nordstadt,  Hannover (30167)",466
Julienne-Trouet-Platz 29, Hannover (30453),210.000 4.691,2 Zimmer,"44,8 m²",1. Geschoss,https://www.immowelt.de/expose/8a16f8e5-a30d-4351-bb1a-593b3360fd6b,4044,"Julienne-Trouet-Platz 29,  Hannover (30453)",61
Limmer, Hannover (30453),430.000 4.918,3 Zimmer,"87,4 m²",1. Geschoss,https://www.immowelt.de/expose/1461441f-5c92-444a-ae03-cd80ded5763b,4044,"Limmer,  Hannover (30453)",105
Julienne-Trouet-Platz 29, Hannover (30453),335.000 5.334,2 Zimmer,"62,8 m²",frei ab sofort,https://www.immowelt.de/expose/82e89c6a-0ec9-4115-9075-b474c5c092d5,4044,"Julienne-Trouet-Platz 29,  Hannover (30453)",61
Linden-Nord, Hannover (30451),137.000 2.404,2 Zimmer,57 m²,1. Geschoss,https://www.immowelt.de/expose/ebd63495-a6cd-4504-86e1-1dbf8396cb59,4044,"Linden-Nord,  Hannover (30451)",422
Julienne-Trouet-Platz 27 u. 29, Hannover (30453),684.500 6.502,4 Zimmer,"105,3 m²",1. Geschoss,https://www.immowelt.de/expose/4d4440fa-3b1b-4c04-90a6-5ee28f49346b,4044,"Julienne-Trouet-Platz 27 u. 29,  Hannover (30453)",52
Julienne-Trouet-Platz 29, Hannover (30453),530.400 5.556,3 Zimmer,"95,5 m²",frei ab sofort,https://www.immowelt.de/expose/79ebf10b-7b08-43c1-8c97-78ff1caccacd,4044,"Julienne-Trouet-Platz 29,  Hannover (30453)",61
Julienne-Trouet-Platz 21, Hannover (30453),409.800 5.706,2 Zimmer,"71,8 m²",frei ab sofort,https://www.immowelt.de/expose/42efe339-29a2-458d-a45f-080ea85a4f59,4044,"Julienne-Trouet-Platz 21,  Hannover (30453)",61
Misburg-Nord, Hannover (30629),305.000 3.765,4 Zimmer,81 m²,200 m² Grundstuck,https://www.immowelt.de/expose/b4b8a4c6-ff4b-4a2d-b23b-aa0cdf39a078,4044,"Misburg-Nord,  Hannover (30629)",274
Julienne-Trouet-Platz 35, Hannover (30453),599.000 7.377,3 Zimmer,"81,2 m²",frei ab sofort,https://www.immowelt.de/expose/b523e734-ddb5-4b9e-bdb4-a29b1370f219,4044,"Julienne-Trouet-Platz 35,  Hannover (30453)",61
Julienne-Trouet-Platz 35, Hannover (30453),486.800 5.651,3 Zimmer,"86,2 m²",frei ab sofort,https://www.immowelt.de/expose/ee905400-80d7-4c55-bc47-a02d6e47d2f8,4044,"Julienne-Trouet-Platz 35,  Hannover (30453)",61
Julienne-Trouet-Platz 35, Hannover (30453),385.300 6.441,2 Zimmer,"59,8 m²",frei ab sofort,https://www.immowelt.de/expose/d1bd09e4-c48a-437c-a03c-f6bc8c7f7fb0,4044,"Julienne-Trouet-Platz 35,  Hannover (30453)",61
Julienne-Trouet-Platz 35, Hannover (30453),1.049.000 8.498,"4,5 Zimmer","123,4 m²",frei ab sofort,https://www.immowelt.de/expose/36c8a794-7c27-4b6f-a4c0-10090959396f,4044,"Julienne-Trouet-Platz 35,  Hannover (30453)",61
Julienne-Trouet-Platz 35, Hannover (30453),414.800 7.525,2 Zimmer,"55,1 m²",frei ab sofort,https://www.immowelt.de/expose/311d48e2-372e-4ae1-b087-85fa97c0deba,4044,"Julienne-Trouet-Platz 35,  Hannover (30453)",61
Merianweg 9, Hannover (30655),240.000 3.478,3 Zimmer,69 m²,Unknown,https://www.immowelt.de/expose/cfb2aa27-1d83-47eb-b444-207d13eac052,4044,"Merianweg 9,  Hannover (30655)",123
Sudstadt, Hannover (30173),295.000 3.831,2 Zimmer,77 m²,Unknown,https://www.immowelt.de/expose/435c1e35-71ee-4e0e-9db1-5ccd49dff0d9,4044,"Sudstadt,  Hannover (30173)",401
Badenstedt, Hannover (30455),849.000 3.329,8 Zimmer,255 m²,798 m² Grundstuck,https://www.immowelt.de/expose/6468b787-bd38-4da7-afb0-9fb20db0d8eb,4044,"Badenstedt,  Hannover (30455)",102
Tintentrift, Hannover (30177),400.000 3.252,4 Zimmer,123 m²,frei ab sofort,https://www.immowelt.de/expose/87b82e89-5b38-4ac6-b419-0ebdd5607fc0,4044,"Tintentrift,  Hannover (30177)",152
Gorch-Fock-StraÃŸe, Hannover (30177),200.000 2.284,3 Zimmer,"87,6 m²",frei ab sofort,https://www.immowelt.de/expose/c8e37ef5-1dcb-4536-997f-2610a649b8bb,4044,"Gorch-Fock-StraÃŸe,  Hannover (30177)",0
Emdenstr., Hannover (30167),220.000 3.014,3 Zimmer,73 m²,frei ab sofort,https://www.immowelt.de/expose/36cab8b7-2e36-4930-83e5-735733f17cbf,4044,"Emdenstr.,  Hannover (30167)",431
Misburg-Nord, Hannover (30629),365.000 3.967,3 Zimmer,92 m²,337 m² Grundstuck,https://www.immowelt.de/expose/193d18b0-b7db-4603-bb80-9c56278c3676,4044,"Misburg-Nord,  Hannover (30629)",274
Muthesiusweg, Hannover (30559),140.000 1.186,5 Zimmer,118 m²,280 m² Grundstuck,https://www.immowelt.de/expose/b6e4759a-7e2f-4355-865b-3ada57c930a7,4044,"Muthesiusweg,  Hannover (30559)",81
Ostwenderstr, Hannover (30161),150.000 1.899,3 Zimmer,79 m²,frei ab sofort,https://www.immowelt.de/expose/013f77cd-a99e-4a7d-92d4-99f678e75d34,4044,"Ostwenderstr,  Hannover (30161)",339
GroÃŸe Duwelstr.  B, Hannover (30171),160.000 1.273,3 Zimmer,"125,7 m²",frei ab sofort,https://www.immowelt.de/expose/ad39d86a-25c4-42ec-99ef-abaa71c6afd3,4044,"GroÃŸe Duwelstr.  B,  Hannover (30171)",0
Tiergartenstr., Hannover (30559),170.000 1.650,3 Zimmer,103 m²,frei ab sofort,https://www.immowelt.de/expose/040559a6-80ac-4662-8f2e-b526c809c3f6,4044,"Tiergartenstr.,  Hannover (30559)",157
Zoo, Hannover / Zoo (30175),836.000 4.918,6 Zimmer,170 m²,153 m² Grundstuck,https://www.immowelt.de/expose/aabfd1df-518b-4d19-a29c-dec71b39633d,4044,"Zoo,  Hannover / Zoo (30175)",115
Nordstadt, Hannover (30167),180.000 3.396,2 Zimmer,"53,2 m²",EG,https://www.immowelt.de/expose/89fadf0b-8a27-42b8-83aa-53181d9bd095,4044,"Nordstadt,  Hannover (30167)",466
Badenstedt, Hannover (30455),990.000 5.051,6 Zimmer,196 m²,582 m² Grundstuck,https://www.immowelt.de/expose/a9087bbb-ce46-4a77-b5df-c4aab4efbf2f,4044,"Badenstedt,  Hannover (30455)",102
Langenhagen - Langenforth, Langenhagen (30851),245.000 3.500,2 Zimmer,"70,2 m²",5. Geschoss,https://www.immowelt.de/expose/89455e4c-6033-45d7-a5a5-e6f6bc6113d9,4044,"Langenhagen - Langenforth,  Langenhagen (30851)",117
Nordviertel, Recklinghausen (45657),168.000 2.545,"2,5 Zimmer",66 m²,2. Geschoss,https://www.immowelt.de/expose/f2a0214d-c032-4d65-b718-719fd6e3b530,4045,"Nordviertel,  Recklinghausen (45657)",501
Hochlarmark, Recklinghausen (45661),327.000 1.946,4 Zimmer,"168,1 m²",430 m² Grundstuck,https://www.immowelt.de/expose/d85ca778-da43-4387-ba35-bcb3d51fb5b4,4045,"Hochlarmark,  Recklinghausen (45661)",98
Hillen, Recklinghausen (45612),420.629 3.508,4 Zimmer,"119,9 m²",450 m² Grundstuck,https://www.immowelt.de/expose/dcb0032d-b5ae-49c6-bc8b-fd964273af3d,4045,"Hillen,  Recklinghausen (45612)",245
Innenstadt, Recklinghausen (45657),225.000 2.885,"2,5 Zimmer",78 m²,Unknown,https://www.immowelt.de/expose/ed556d5c-a936-47cf-880e-f065d41e6250,4045,"Innenstadt,  Recklinghausen (45657)",624
Westviertel, Recklinghausen (45657),267.000 3.057,"2,5 Zimmer","87,4 m²",Unknown,https://www.immowelt.de/expose/7abfcc28-ef8a-458f-810e-0e8f9488fd5b,4045,"Westviertel,  Recklinghausen (45657)",242
Paulusanger 3, Recklinghausen (45657),545.000 4.681,3 Zimmer,"116,4 m²",Unknown,https://www.immowelt.de/projekte/expose/k28k632,4045,"Paulusanger 3,  Recklinghausen (45657)",499
Paulusanger 3, Recklinghausen (45657),175.000 4.662,1 Zimmer,"37,5 m²",Unknown,https://www.immowelt.de/projekte/expose/k28k632,4045,"Paulusanger 3,  Recklinghausen (45657)",499
MaybachstraÃŸe 23, Recklinghausen (45659),349.000 1.220,12 Zimmer,286 m²,621 m² Grundstuck,https://www.immowelt.de/expose/6c22534f-6442-4fe9-b7c2-96693d701409,4045,"MaybachstraÃŸe 23,  Recklinghausen (45659)",0
Suderwich, Recklinghausen (45665),219.000 2.190,3 Zimmer,100 m²,2. Geschoss,https://www.immowelt.de/expose/a03bf6a4-1746-4199-b055-fd30ea0af5d0,4045,"Suderwich,  Recklinghausen (45665)",125
Paulusviertel, Recklinghausen (45659),296.000 1.859,7 Zimmer,"159,2 m²",464 m² Grundstuck,https://www.immowelt.de/expose/97646886-15ed-4a9e-9de8-c89eb5bfda26,4045,"Paulusviertel,  Recklinghausen (45659)",326
Hillerheide, Recklinghausen (45659),279.000 1.960,6 Zimmer,"142,4 m²",195 m² Grundstuck,https://www.immowelt.de/expose/66353887-9368-42cf-9736-d6ce8c373ae5,4045,"Hillerheide,  Recklinghausen (45659)",130
Hochlar, Recklinghausen (45659),420.000 2.502,9 Zimmer,"167,9 m²",1.230 m² Grundstuck,https://www.immowelt.de/expose/712f30d5-a114-4f18-a793-037fce93582f,4045,"Hochlar,  Recklinghausen (45659)",61
Sud, Recklinghausen (45661),329.000 2.193,6 Zimmer,150 m²,1.193 m² Grundstuck,https://www.immowelt.de/expose/8b689ce5-70ba-493a-8a0a-bbdf8924ab43,4045,"Sud,  Recklinghausen (45661)",213
Ostviertel, Recklinghausen (45665),171.800 2.603,2 Zimmer,66 m²,Unknown,https://www.immowelt.de/expose/c7ffa95d-32e4-45f7-82a7-7927822fd159,4045,"Ostviertel,  Recklinghausen (45665)",219
Sud, Recklinghausen (45663),780.000 3.662,7 Zimmer,213 m²,1.258 m² Grundstuck,https://www.immowelt.de/expose/7a65516e-f6ae-4b7c-99b4-3ebe2ae7e08a,4045,"Sud,  Recklinghausen (45663)",213
KÃ¶nig-Ludwig-Zeche, Recklinghausen (45663),79.000 1.717,"2,5 Zimmer",46 m²,1. Geschoss,https://www.immowelt.de/expose/65ffe276-8668-4aea-8751-6d2f71682936,4045,"KÃ¶nig-Ludwig-Zeche,  Recklinghausen (45663)",0
Sud, Recklinghausen (45663),129.000 1.654,"3,5 Zimmer",78 m²,7. Geschoss,https://www.immowelt.de/expose/07cbb2d3-e765-468e-a444-644498b1c574,4045,"Sud,  Recklinghausen (45663)",213
RÃ¶llinghausen, Recklinghausen (45663),72.000 1.678,2 Zimmer,"42,9 m²",Unknown,https://www.immowelt.de/expose/cd2da8d6-0e03-4d12-91ff-84856fe1f239,4045,"RÃ¶llinghausen,  Recklinghausen (45663)",0
Sud, Recklinghausen (45663),115.000 2.007,2 Zimmer,"57,3 m²",frei ab sofort,https://www.immowelt.de/expose/8ccf8f67-9191-41af-b28b-37233a498786,4045,"Sud,  Recklinghausen (45663)",213
Paulusanger 3, Recklinghausen (45657),369.000 4.592,3 Zimmer,"80,4 m²",Unknown,https://www.immowelt.de/projekte/expose/k28k632,4045,"Paulusanger 3,  Recklinghausen (45657)",499
Paulusanger 3, Recklinghausen (45657),369.000 4.646,3 Zimmer,"79,4 m²",Unknown,https://www.immowelt.de/projekte/expose/k28k632,4045,"Paulusanger 3,  Recklinghausen (45657)",499
Paulusanger 3, Recklinghausen (45657),369.000 4.502,3 Zimmer,82 m²,Unknown,https://www.immowelt.de/projekte/expose/k28k632,4045,"Paulusanger 3,  Recklinghausen (45657)",499
Karlsbader StraÃŸe 69, Recklinghausen (45659),369.900 4.086,3 Zimmer,"90,5 m²",150 m² Grundstuck,https://www.immowelt.de/projekte/expose/k2qp732,4045,"Karlsbader StraÃŸe 69,  Recklinghausen (45659)",0
KÃ¶nig-Ludwig-Zeche, Recklinghausen / KÃ¶nig Ludwig (45663),549.000 1.151,14 Zimmer,477 m²,1.628 m² Grundstuck,https://www.immowelt.de/expose/28c462fc-26fa-4716-9528-a73341092d69,4045,"KÃ¶nig-Ludwig-Zeche,  Recklinghausen / KÃ¶nig Ludwig (45663)",0
RÃ¶llinghausen, Recklinghausen (45663),199.000 2.427,3 Zimmer,82 m²,2. Geschoss,https://www.immowelt.de/expose/cb1834d2-ea67-4295-ac73-637d8f81ed3f,4045,"RÃ¶llinghausen,  Recklinghausen (45663)",0
RÃ¶llinghausen, Recklinghausen (45663),199.000 2.427,3 Zimmer,82 m²,2. Geschoss,https://www.immowelt.de/expose/ca316057-522e-4766-95eb-d05e82f3890c,4045,"RÃ¶llinghausen,  Recklinghausen (45663)",0
DrosselstraÃŸe 1, Recklinghausen (45665),229.000 2.405,5 Zimmer,"95,2 m²",674 m² Grundstuck,https://www.immowelt.de/expose/99942d40-c41c-41b5-a8d5-0f329786bfde,4045,"DrosselstraÃŸe 1,  Recklinghausen (45665)",0
DrosselstraÃŸe 15, Recklinghausen (45665),207.000 2.174,"4,5 Zimmer","95,2 m²",432 m² Grundstuck,https://www.immowelt.de/expose/34c3e452-7d92-4484-b1a6-b5e523692792,4045,"DrosselstraÃŸe 15,  Recklinghausen (45665)",0
Nordviertel, Recklinghausen (45657),195.000 1.662,3 Zimmer,"117,4 m²",Unknown,https://www.immowelt.de/expose/b0a8d2b2-a05c-4759-94d9-9600844ce3c2,4045,"Nordviertel,  Recklinghausen (45657)",501
Stuckenbusch, Recklinghausen (45659),469.000 2.759,4 Zimmer,170 m²,164 m² Grundstuck,https://www.immowelt.de/expose/4d67a678-d065-460c-862c-61d614698962,4045,"Stuckenbusch,  Recklinghausen (45659)",42
Warburger Weg 7, Recklinghausen (45659),500.000 3.333,5 Zimmer,150 m²,369 m² Grundstuck,https://www.immowelt.de/expose/de418a67-b2cd-4431-b0a2-be5c275aa7e1,4045,"Warburger Weg 7,  Recklinghausen (45659)",43
