Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Heiligensee, Berlin (13503),698.116 4.507,5 Zimmer,"154,9 m²",450 m² Grundstuck,https://www.immowelt.de/expose/5d6e7f79-e3f9-4acc-996a-fbd6d3fa794c,1219,"Heiligensee,  Berlin (13503)",52
Westend, Berlin (14055),2.850.000 8.309,9 Zimmer,343 m²,1.020 m² Grundstuck,https://www.immowelt.de/expose/4d5a0c7a-d97f-447c-a546-deb9aa367e2f,1219,"Westend,  Berlin (14055)",439
Kreuzberg, Berlin (10997),899.000 8.814,4 Zimmer,102 m²,frei ab sofort,https://www.immowelt.de/expose/6821fd0f-b9d6-492c-a017-a484a12f423f,1219,"Kreuzberg,  Berlin (10997)",846
Tempelhof, Berlin (12101),265.000 4.417,2 Zimmer,60 m²,frei ab sofort,https://www.immowelt.de/expose/1dc45299-d8ea-4b48-8514-bb74b7169678,1219,"Tempelhof,  Berlin (12101)",384
Mitte, Berlin (10117),375.000 8.152,2 Zimmer,46 m²,EG,https://www.immowelt.de/expose/a79ad19c-13f4-4e02-80b2-d9fa49e3054f,1219,"Mitte,  Berlin (10117)",773
Lichterfelde, Berlin (12205),5.550.000 8.538,8 Zimmer,650 m²,1.000 m² Grundstuck,https://www.immowelt.de/expose/f117956f-e029-44b1-a244-534c476efe8b,1219,"Lichterfelde,  Berlin (12205)",177
LinienstraÃŸe 224, Berlin (10119),535.000 6.149,3 Zimmer,87 m²,3. Geschoss,https://www.immowelt.de/expose/7d415f13-552c-4a9c-b934-e8d35f1f85d2,1219,"LinienstraÃŸe 224,  Berlin (10119)",0
Prenzlauer Berg, Berlin (10407),300.000 5.455,2 Zimmer,55 m²,3. Geschoss,https://www.immowelt.de/expose/04a3211c-24d0-40dd-b1dc-dbc0e4840dfc,1219,"Prenzlauer Berg,  Berlin (10407)",839
Schmargendorf, Berlin (14195),330.000 5.737,2 Zimmer,"57,5 m²",3. Geschoss,https://www.immowelt.de/expose/7ea4b0dc-ac1b-4566-8443-16820a88fd6b,1219,"Schmargendorf,  Berlin (14195)",321
Staaken, Berlin (13591),698.000 3.340,4 Zimmer,209 m²,935 m² Grundstuck,https://www.immowelt.de/expose/bf6c1ccf-7e23-4a05-afa0-0bb512d43be1,1219,"Staaken,  Berlin (13591)",146
Gaffelsteig, Berlin (12527),584.000 5.536,4 Zimmer,"105,5 m²",EG,https://www.immowelt.de/projekte/expose/k2f8832,1219,"Gaffelsteig,  Berlin (12527)",70
OhmstraÃŸe 5, Mitte (10179),249.000 6.432,"1,5 Zimmer","38,7 m²",3. Geschoss,https://www.immowelt.de/expose/bce05312-2286-4b2d-8603-46f3ab9fbca5,1219,"OhmstraÃŸe 5,  Mitte (10179)",0
OhmstraÃŸe 5, Mitte (10179),249.000 6.432,"1,5 Zimmer","38,7 m²",3. Geschoss,https://www.immowelt.de/expose/f7f587ab-2c0b-4033-b0af-270061bbd349,1219,"OhmstraÃŸe 5,  Mitte (10179)",0
Charlottenburg, Berlin (10587),395.000 5.267,2 Zimmer,75 m²,3. Geschoss,https://www.immowelt.de/expose/b3a904eb-c240-4675-8934-e2707e6a2ccd,1219,"Charlottenburg,  Berlin (10587)",1343
Prenzlauer Berg, Berlin (10407),235.000 4.830,2 Zimmer,"48,7 m²",4. Geschoss,https://www.immowelt.de/expose/de81bda5-00b1-4668-9a09-3b27d7c6b5a5,1219,"Prenzlauer Berg,  Berlin (10407)",839
Reinickendorf, Berlin (13351),331.000 5.172,2 Zimmer,64 m²,2. Geschoss,https://www.immowelt.de/expose/6b200e6d-4bf3-4b74-b6f0-e98a68f28d85,1219,"Reinickendorf,  Berlin (13351)",70
Charlottenburg, Berlin (10629),579.000 8.515,2 Zimmer,68 m²,4. Geschoss,https://www.immowelt.de/expose/6507373e-0428-4eac-9f08-28055a236cd6,1219,"Charlottenburg,  Berlin (10629)",1343
Charlottenburg, Berlin (10629),899.900 7.030,4 Zimmer,128 m²,Unknown,https://www.immowelt.de/expose/7f614fe8-1c0d-4dc9-b3e6-785e8e5cef70,1219,"Charlottenburg,  Berlin (10629)",1343
Zehlendorf, Berlin (14167),229.000 3.539,"2,5 Zimmer","64,7 m²",1. Geschoss,https://www.immowelt.de/expose/2afdf9ef-97a1-4ab0-8e4f-0d2d614d94f0,1219,"Zehlendorf,  Berlin (14167)",409
Nikolassee, Berlin (14163),629.233 6.743,3 Zimmer,"93,3 m²",2. Geschoss,https://www.immowelt.de/expose/66671450-0c0a-4b46-a200-46db565acda2,1219,"Nikolassee,  Berlin (14163)",156
Mitte, Berlin (10117),1.990.000 10.815,4 Zimmer,184 m²,4. Geschoss,https://www.immowelt.de/expose/d53a0c04-1a1a-4b1c-9aff-6f2ac5b52194,1219,"Mitte,  Berlin (10117)",773
Mitte, Berlin (10115),715.000 7.222,2 Zimmer,99 m²,Unknown,https://www.immowelt.de/expose/de674686-f47b-471a-8419-c3abcb5a45da,1219,"Mitte,  Berlin (10115)",773
Wilmersdorf, Berlin (10707),990.000 6.781,"4,5 Zimmer",146 m²,Unknown,https://www.immowelt.de/expose/795ddd60-c5e8-44ac-b7b2-5670c2b55264,1219,"Wilmersdorf,  Berlin (10707)",720
Frohnau, Berlin (13465),720.000 7.742,5 Zimmer,93 m²,1.166 m² Grundstuck,https://www.immowelt.de/expose/ee8c2c3f-354b-4742-b9c1-13f625ee2eed,1219,"Frohnau,  Berlin (13465)",277
