Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Kantstrasse 35, Meerbusch (40667),328.000 4.373,"2,5 Zimmer",75 m²,EG,https://www.immowelt.de/expose/0f968957-0160-414d-b2e2-8ccdf296195d,2195,"Kantstrasse 35,  Meerbusch (40667)",30
Lank - Latum, Meerbusch (40668),1.035.000 5.718,5 Zimmer,181 m²,999 m² Grundstuck,https://www.immowelt.de/expose/fe91439d-0fa0-4a57-9b8e-fae57e947bf5,2195,"Lank - Latum,  Meerbusch (40668)",162
Osterath, Meerbusch (40670),362.000 5.746,2 Zimmer,63 m²,frei ab sofort,https://www.immowelt.de/expose/43666bc0-218a-47b8-879c-92e0322c3692,2195,"Osterath,  Meerbusch (40670)",217
Osterath, Meerbusch (40670),969.000 4.353,5 Zimmer,"222,6 m²",890 m² Grundstuck,https://www.immowelt.de/expose/26bd2aa8-c65a-472d-9b7e-376cf3fb6d2c,2195,"Osterath,  Meerbusch (40670)",217
Buderich, Meerbusch (40667),969.000 4.353,5 Zimmer,"222,6 m²",890 m² Grundstuck,https://www.immowelt.de/expose/92005de4-cb1e-45f3-bbfe-9f55bc014188,2195,"Buderich,  Meerbusch (40667)",126
Nierst, Meerbusch (40668),492.000 2.927,6 Zimmer,"168,1 m²",679 m² Grundstuck,https://www.immowelt.de/expose/1109a2f5-8c95-4ac0-9f87-1d11cf3cea2f,2195,"Nierst,  Meerbusch (40668)",28
Lank - Latum, Meerbusch (40668),329.000 3.871,3 Zimmer,85 m²,2. Geschoss,https://www.immowelt.de/expose/3698f16b-bb36-48ba-95de-1096aa6f6d00,2195,"Lank - Latum,  Meerbusch (40668)",162
Nierst, Meerbusch (40668),777.000 4.111,4 Zimmer,189 m²,500 m² Grundstuck,https://www.immowelt.de/expose/70e3bcb2-b88a-4db1-81a7-0081d68e8040,2195,"Nierst,  Meerbusch (40668)",28
Lank - Latum, Meerbusch (40667),790.959 4.882,6 Zimmer,162 m²,400 m² Grundstuck,https://www.immowelt.de/expose/97f78223-732a-4663-8d2b-330a8f6172e6,2195,"Lank - Latum,  Meerbusch (40667)",162
Buderich, Meerbusch (40667),768.200 4.742,6 Zimmer,162 m²,400 m² Grundstuck,https://www.immowelt.de/expose/d5b6830b-7ac5-4250-bebe-cab71f2c48eb,2195,"Buderich,  Meerbusch (40667)",126
Osterath, Meerbusch (40670),933.900 4.284,8 Zimmer,218 m²,850 m² Grundstuck,https://www.immowelt.de/expose/cc56afe1-5576-4375-a956-febfd193a1e6,2195,"Osterath,  Meerbusch (40670)",217
Osterath, Meerbusch (40670),741.900 4.756,4 Zimmer,156 m²,850 m² Grundstuck,https://www.immowelt.de/expose/c38da004-a628-40b9-9afc-4d86e97043aa,2195,"Osterath,  Meerbusch (40670)",217
Lank - Latum, Meerbusch (40668),498.000 3.434,6 Zimmer,145 m²,967 m² Grundstuck,https://www.immowelt.de/expose/2a7fea68-1d37-4c14-8fb5-71e138e87756,2195,"Lank - Latum,  Meerbusch (40668)",162
Buderich, Meerbusch (40667),1.352.500 7.118,6 Zimmer,190 m²,592 m² Grundstuck,https://www.immowelt.de/expose/4cc32bf7-7eeb-4a92-901d-77557e774b82,2195,"Buderich,  Meerbusch (40667)",126
Buderich, Meerbusch (40667),3.980.000 10.934,7 Zimmer,364 m²,1.019 m² Grundstuck,https://www.immowelt.de/expose/e8b5f7f0-c7fe-45d9-b570-02d940ba280c,2195,"Buderich,  Meerbusch (40667)",126
Osterath, Meerbusch (40670),525.000 4.375,6 Zimmer,120 m²,1.008 m² Grundstuck,https://www.immowelt.de/expose/36f3891f-082b-45de-a8b5-57ad441798e4,2195,"Osterath,  Meerbusch (40670)",217
Buderich, Meerbusch / Buderich (40667),1.350.000 7.219,6 Zimmer,187 m²,592 m² Grundstuck,https://www.immowelt.de/expose/664ee6ed-cdcc-469f-b87d-c2de71b26eb5,2195,"Buderich,  Meerbusch / Buderich (40667)",205
Am Strumpe, Meerbusch (40670),414.000 2.760,5 Zimmer,150 m²,180 m² Grundstuck,https://www.immowelt.de/expose/f126e562-2186-4cf2-8e0e-9555d62e3906,2195,"Am Strumpe,  Meerbusch (40670)",0
Kaiserswerth, Dusseldorf (40489),2.298.900 6.066,8 Zimmer,379 m²,1.400 m² Grundstuck,https://www.immowelt.de/expose/3057a4ca-c16d-4e4d-92b7-7d99c31e4ef5,2195,"Kaiserswerth,  Dusseldorf (40489)",163
Stockum, Dusseldorf (40474),3.160.000 10.096,313 m²,1.476 m² Grundstuck,Unknown,https://www.immowelt.de/expose/2c5f55bd-20ed-4865-817f-f9ba9bc8ef1a,2195,"Stockum,  Dusseldorf (40474)",198
Kaiserswerth, Dusseldorf (40489),890.000 4.564,6 Zimmer,195 m²,EG,https://www.immowelt.de/expose/23137c70-8e05-4721-8a81-c3fb66f1b1fb,2195,"Kaiserswerth,  Dusseldorf (40489)",163
Kaiserswerth, Dusseldorf (40489),2.624.784 6.926,8 Zimmer,379 m²,1.400 m² Grundstuck,https://www.immowelt.de/expose/f21e3039-2b3f-41da-88ff-c1643b4f276b,2195,"Kaiserswerth,  Dusseldorf (40489)",163
Stockum, Dusseldorf (40474),3.160.000 10.096,313 m²,Unknown,Unknown,https://www.immowelt.de/expose/19cc780d-72cb-4a3a-b2e7-98f5f1a15914,2195,"Stockum,  Dusseldorf (40474)",198
Stockum, Dusseldorf (40474),755.000 5.243,5 Zimmer,144 m²,Unknown,https://www.immowelt.de/expose/377f1426-24bc-44c3-80e3-5efe72938ae1,2195,"Stockum,  Dusseldorf (40474)",198
Kaarst, Kaarst (41564),849.000 4.082,6 Zimmer,208 m²,814 m² Grundstuck,https://www.immowelt.de/expose/a30a1b2c-765b-4b97-9193-41beeed3f5d0,2195,"Kaarst,  Kaarst (41564)",53
Kaiserswerth, Dusseldorf / Kaiserswerth (40489),595.000 4.443,4 Zimmer,"133,9 m²",3. Geschoss,https://www.immowelt.de/expose/9bd19a65-ce46-4426-9f82-3516012810a9,2195,"Kaiserswerth,  Dusseldorf / Kaiserswerth (40489)",177
Kaiserswerth, Dusseldorf (40489),1.900.000 9.645,6 Zimmer,197 m²,820 m² Grundstuck,https://www.immowelt.de/expose/13f03309-bdd3-4bcd-8dbd-8f6d1aab5101,2195,"Kaiserswerth,  Dusseldorf (40489)",163
Buchholz, Buchholz (21244),309.000 2.605,5 Zimmer,"118,6 m²",221 m² Grundstuck,https://www.immowelt.de/expose/7e5bcbde-04c7-4854-8cd4-cf9581fe6811,2244,"Buchholz,  Buchholz (21244)",283
Seppensen, Buchholz in der Nordheide (21244),205.000 2.412,3 Zimmer,85 m²,1. Geschoss,https://www.immowelt.de/expose/d529c49b-0143-41e2-80ba-57d867ca2e5e,2244,"Seppensen,  Buchholz in der Nordheide (21244)",66
Trelde, Buchholz in der Nordheide (21244),519.000 2.836,8 Zimmer,183 m²,1.983 m² Grundstuck,https://www.immowelt.de/expose/e3a634f8-e1ab-4860-b1a1-f59139916abd,2244,"Trelde,  Buchholz in der Nordheide (21244)",34
Steinbeck, Buchholz in der Nordheide (21244),319.000 4.018,"2,5 Zimmer","79,4 m²",Unknown,https://www.immowelt.de/expose/a4f5b1a8-a604-4351-b023-f9f7775e8d8f,2244,"Steinbeck,  Buchholz in der Nordheide (21244)",56
Buchholz, Buchholz in der Nordheide (21244),798.000 4.896,4 Zimmer,163 m²,3. Geschoss,https://www.immowelt.de/expose/fe40c147-87a0-4b36-b325-a76f4bb954f3,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Steinbeck, Buchholz in der Nordheide (21244),499.000 4.697,3 Zimmer,"106,2 m²",795 m² Grundstuck,https://www.immowelt.de/expose/cc4d53c9-bb37-4355-9bf5-cb63cddd4ac9,2244,"Steinbeck,  Buchholz in der Nordheide (21244)",56
Buchholz, Buchholz i.d. Nordheide (21244),799.000 3.288,10 Zimmer,243 m²,1.008 m² Grundstuck,https://www.immowelt.de/expose/b792303e-7968-400e-9473-91ee9f52cc44,2244,"Buchholz,  Buchholz i.d. Nordheide (21244)",283
Holm-Seppensen, Buchholz in der Nordheide (21244),839.000 4.143,5 Zimmer,"202,5 m²",1.813 m² Grundstuck,https://www.immowelt.de/expose/87812480-c8e5-41f7-9b43-240c2cab7878,2244,"Holm-Seppensen,  Buchholz in der Nordheide (21244)",105
Buchholz, Buchholz in der Nordheide (21244),849.000 4.162,4 Zimmer,204 m²,710 m² Grundstuck,https://www.immowelt.de/expose/18165ca4-0137-4143-beb3-5d3c673d047c,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Holm-Seppensen, Buchholz (21244),329.000 3.528,4 Zimmer,"93,3 m²",951 m² Grundstuck,https://www.immowelt.de/expose/90cea155-412a-4531-9e09-988f6e989e3c,2244,"Holm-Seppensen,  Buchholz (21244)",105
Holm-Seppensen, Buchholz/Holm-Seppensen (21244),199.000 1.531,5 Zimmer,130 m²,200 m² Grundstuck,https://www.immowelt.de/expose/406f1954-c770-4c65-a721-15b119d41c73,2244,"Holm-Seppensen,  Buchholz/Holm-Seppensen (21244)",152
Buchholz, Buchholz in der Nordheide (21244),254.000 2.953,4 Zimmer,86 m²,191 m² Grundstuck,https://www.immowelt.de/expose/23c65591-b514-4f24-8842-07386c2f46d2,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Steinbeck, Buchholz in der Nordheide (21244),279.500 3.355,3 Zimmer,"83,3 m²",Unknown,https://www.immowelt.de/expose/57126551-6f9d-48cb-a8b1-3777c00465ca,2244,"Steinbeck,  Buchholz in der Nordheide (21244)",56
Dibbersen, Buchholz in der Nordheide (21244),85000,5.881 m² Grundstuck,frei ab sofort,Unknown,https://www.immowelt.de/expose/4549bfbe-9952-4de8-9a4f-e2a44c369842,2244,"Dibbersen,  Buchholz in der Nordheide (21244)",54
Buchholz, Buchholz in der Nordheide (21244),249.999 3.378,3 Zimmer,74 m²,4. Geschoss,https://www.immowelt.de/expose/87f38479-19e5-4cba-b3bd-4de3b007f849,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
SprÃ¶tze, Buchholz in der Nordheide (21244),239.000 2.812,3 Zimmer,85 m²,1. Geschoss,https://www.immowelt.de/expose/b3e5fe9b-50a0-494d-bad5-8f6327ca0255,2244,"SprÃ¶tze,  Buchholz in der Nordheide (21244)",0
Am Radeland 33, Buchholz (21244),259.000 4.317,"2,5 Zimmer",60 m²,EG,https://www.immowelt.de/expose/356b70bd-a80e-41f5-82ea-fba5989b7cd3,2244,"Am Radeland 33,  Buchholz (21244)",288
Buchholz, Buchholz in der Nordheide (21244),299.000 3.322,3 Zimmer,90 m²,2. Geschoss,https://www.immowelt.de/expose/efdb103f-7914-4352-af18-9565413fc2bb,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Buchholz, Buchholz in der Nordheide (21244),299.000 3.322,3 Zimmer,90 m²,2. Geschoss,https://www.immowelt.de/expose/5f540901-c516-420a-8257-698f0bf0ddb3,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Seppensen, Buchholz in der Nordheide (21244),449.000 3.402,5 Zimmer,132 m²,450 m² Grundstuck,https://www.immowelt.de/expose/0e017c29-4bac-401d-bfbe-011d701e5ac7,2244,"Seppensen,  Buchholz in der Nordheide (21244)",66
Buchholz, Buchholz in der Nordheide (21244),320.000 3.404,4 Zimmer,94 m²,2. Geschoss,https://www.immowelt.de/expose/a4913f85-1747-484b-ab8b-509a878300d2,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Trelde, Buchholz (21244),525.000 4.070,4 Zimmer,129 m²,911 m² Grundstuck,https://www.immowelt.de/expose/620c1867-45da-4439-8c49-1ca4c7e0d3e2,2244,"Trelde,  Buchholz (21244)",34
Buchholz, Buchholz (21244),379.000 2.295,6 Zimmer,"165,2 m²",999 m² Grundstuck,https://www.immowelt.de/expose/88f09039-876a-45b3-aa6c-12376a21a3eb,2244,"Buchholz,  Buchholz (21244)",283
Lohbergenweg 27a, Buchholz in der Nordheide (21244),459.000 3.991,4 Zimmer,115 m²,"476,5 m² Grundstuck",https://www.immowelt.de/expose/049b4f6f-a5c3-404f-8ae4-375ce138bbf6,2244,"Lohbergenweg 27a,  Buchholz in der Nordheide (21244)",97
SprÃ¶tze, Buchholz in der Nordheide (21244),279.000 2.146,130 m²,1.314 m² Grundstuck,Unknown,https://www.immowelt.de/expose/07eb1c4d-17cf-4266-b24a-35a683085ec8,2244,"SprÃ¶tze,  Buchholz in der Nordheide (21244)",0
Buchholz, Buchholz in der Nordheide (21244),538.000 4.138,4 Zimmer,130 m²,624 m² Grundstuck,https://www.immowelt.de/expose/10cb0f50-59a0-4d6e-b49a-dadce37bc32d,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Steinbeck, Buchholz (21244),595.000 3.742,6 Zimmer,159 m²,771 m² Grundstuck,https://www.immowelt.de/expose/d0f6899c-dd26-4182-b991-cd9e68520f2d,2244,"Steinbeck,  Buchholz (21244)",56
Buchholz, Buchholz in der Nordheide (21244),429.000 3.900,3 Zimmer,110 m²,887 m² Grundstuck,https://www.immowelt.de/expose/2de3be29-5c47-48fa-9409-cb054fa88897,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
SprÃ¶tze, Buchholz in der Nordheide (21244),239.000 2.812,3 Zimmer,85 m²,Unknown,https://www.immowelt.de/expose/2b765aa6-2072-4f47-abe5-ee0301ff2aed,2244,"SprÃ¶tze,  Buchholz in der Nordheide (21244)",0
SprÃ¶tze, Tostedt (21255),70.000 277,253 m²,3.657 m² Grundstuck,Unknown,https://www.immowelt.de/expose/14bb6141-7344-41d9-85da-2f5c5807f969,2244,"SprÃ¶tze,  Tostedt (21255)",0
Buchholz, Buchholz (21244),419.000 3.273,6 Zimmer,128 m²,718 m² Grundstuck,https://www.immowelt.de/expose/fbf699cb-b6ff-4373-93c8-392aa90bbce8,2244,"Buchholz,  Buchholz (21244)",283
Hamburger StraÃŸe 43a, Buchholz (21244),209.700 3.813,2 Zimmer,55 m²,2. Geschoss,https://www.immowelt.de/expose/ef6ae6b1-8697-492a-83c1-7558a2f2aa8a,2244,"Hamburger StraÃŸe 43a,  Buchholz (21244)",0
Uhlenberg 5, Buchholz (21244),375.000 2.273,6 Zimmer,165 m²,700 m² Grundstuck,https://www.immowelt.de/expose/9c15f947-57cc-4b7a-8916-b4b5e2682917,2244,"Uhlenberg 5,  Buchholz (21244)",94
Trelde, Buchholz in der Nordheide (21244),1.149.000 7.559,5 Zimmer,152 m²,3.338 m² Grundstuck,https://www.immowelt.de/expose/508d4fb8-ea3a-4a7d-9557-0df0c3815037,2244,"Trelde,  Buchholz in der Nordheide (21244)",34
SprÃ¶tze, Buchholz in der Nordheide (21244),25.000 833,"1,5 Zimmer",30 m²,3.800 m² Grundstuck,https://www.immowelt.de/expose/375e0bfe-bdf5-4b2e-b0d9-4703e1369c0a,2244,"SprÃ¶tze,  Buchholz in der Nordheide (21244)",0
Steinbeck, Buchholz in der Nordheide / Steinbeck (21244),319.000 2.823,3 Zimmer,113 m²,1. Geschoss,https://www.immowelt.de/expose/78325b01-d485-4e28-91e8-f6755eba7f8d,2244,"Steinbeck,  Buchholz in der Nordheide / Steinbeck (21244)",60
Buchholz, Buchholz (21244),649.000 4.031,7 Zimmer,161 m²,856 m² Grundstuck,https://www.immowelt.de/expose/3458d319-8352-43fb-9d4f-73c1d9fc6b4f,2244,"Buchholz,  Buchholz (21244)",283
SprÃ¶tze, Buchholz (21244),235.000 5.875,3 Zimmer,40 m²,4.791 m² Grundstuck,https://www.immowelt.de/expose/9ff304e8-fbda-4587-a9f0-5ac978215138,2244,"SprÃ¶tze,  Buchholz (21244)",0
Steinbeck, Buchholz in der Nordheide (21244),819.000 5.850,5 Zimmer,140 m²,626 m² Grundstuck,https://www.immowelt.de/expose/322c928f-d3f9-4da6-bc40-b06acd3b637a,2244,"Steinbeck,  Buchholz in der Nordheide (21244)",56
Buchholz, Buchholz (21244),395.000 4.097,4 Zimmer,"96,4 m²",383 m² Grundstuck,https://www.immowelt.de/expose/74b0e224-0014-4f2b-9116-6e3121a9f34e,2244,"Buchholz,  Buchholz (21244)",283
Holm-Seppensen, Buchholz (21244),785.000 3.945,6 Zimmer,199 m²,1.065 m² Grundstuck,https://www.immowelt.de/expose/f11cf250-dc0d-4378-a301-8f6ef95dc53e,2244,"Holm-Seppensen,  Buchholz (21244)",105
Holm-Seppensen, Buchholz (21244),559.000 4.080,4 Zimmer,137 m²,1.706 m² Grundstuck,https://www.immowelt.de/expose/7857731b-832f-461a-b6b8-43c07ab9f65a,2244,"Holm-Seppensen,  Buchholz (21244)",105
Seppensen, Buchholz (21244),279.000 3.402,3 Zimmer,82 m²,1. Geschoss,https://www.immowelt.de/expose/9dc8c412-c1f9-44b7-95d5-d5843906abdf,2244,"Seppensen,  Buchholz (21244)",66
Buchholz, Buchholz in der Nordheide (21244),289.000 2.709,3 Zimmer,"106,7 m²",Unknown,https://www.immowelt.de/expose/afc19e35-87d9-48b7-b534-f12b906a2105,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Buchholz, Buchholz in der Nordheide (21244),289.000 2.709,3 Zimmer,"106,7 m²",1. Geschoss,https://www.immowelt.de/expose/bcff7766-2789-4001-8590-89501e18a92e,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Steinbeck, Buchholz (21244),329.000 3.221,4 Zimmer,"102,1 m²",186 m² Grundstuck,https://www.immowelt.de/expose/ca6bfb0a-0785-479a-bd31-831fba0b9161,2244,"Steinbeck,  Buchholz (21244)",56
Holm-Seppensen, Buchholz in der Nordheide (21244),1.235.000 2.879,16 Zimmer,429 m²,4.604 m² Grundstuck,https://www.immowelt.de/expose/f65769b0-ead9-435b-b22d-80f6e646b8a2,2244,"Holm-Seppensen,  Buchholz in der Nordheide (21244)",105
Buchholz, Buchholz (21244),419.000 3.273,6 Zimmer,128 m²,718 m² Grundstuck,https://www.immowelt.de/expose/ee1606a3-fb55-432a-8478-7502b8fcd06a,2244,"Buchholz,  Buchholz (21244)",283
Seppensen, Buchholz in der Nordheide (21244),629.000 4.308,2 Zimmer,146 m²,850 m² Grundstuck,https://www.immowelt.de/expose/8d8ec104-140d-4851-8d42-b5f47e6383d7,2244,"Seppensen,  Buchholz in der Nordheide (21244)",66
Buchholz, Buchholz in der Nordheide (21244),399.000 3.627,4 Zimmer,110 m²,Unknown,https://www.immowelt.de/expose/e90494e3-0822-4969-b54d-b431860c2cb2,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Buchholz, Buchholz (21244),239.000 3.616,2 Zimmer,"66,1 m²",1. Geschoss,https://www.immowelt.de/expose/3ab6657b-eead-4e8f-82f3-a3b302a905e2,2244,"Buchholz,  Buchholz (21244)",283
Holm-Seppensen, Buchholz in der Nordheide (21244),3.675.000 10.068,8 Zimmer,365 m²,5.542 m² Grundstuck,https://www.immowelt.de/expose/8c124444-c0be-442b-ae95-ae94714d2ee3,2244,"Holm-Seppensen,  Buchholz in der Nordheide (21244)",105
Steinbeck, Buchholz in der Nordheide (21244),739.000 5.204,4 Zimmer,142 m²,827 m² Grundstuck,https://www.immowelt.de/expose/0159f4e3-1402-4f06-a7af-0963598254d7,2244,"Steinbeck,  Buchholz in der Nordheide (21244)",56
Buchholz, Buchholz in der Nordheide (21244),429.000 3.300,"5,5 Zimmer",130 m²,1. Geschoss,https://www.immowelt.de/expose/1351d2f1-e037-4bd6-b50a-9876ffdfc650,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Buchholz, Buchholz in der Nordheide (21244),330.000 3.084,5 Zimmer,107 m²,357 m² Grundstuck,https://www.immowelt.de/expose/c3f0f4c7-231f-49a6-8cee-a66dca50a4c2,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Buchholz, Buchholz (21244),595.000 4.220,3 Zimmer,141 m²,frei ab sofort,https://www.immowelt.de/expose/67a17d8b-7494-439b-8f96-5dfaf375a333,2244,"Buchholz,  Buchholz (21244)",283
Holm-Seppensen, Buchholz in der Nordheide / Holm-Seppensen (21244),735.000 3.731,5 Zimmer,197 m²,1.828 m² Grundstuck,https://www.immowelt.de/expose/7f4090aa-50f9-4749-b882-1105157355ec,2244,"Holm-Seppensen,  Buchholz in der Nordheide / Holm-Seppensen (21244)",152
Krautscheid, Buchholz i.d.Nordheide (21244),385.000 2.601,"5,5 Zimmer",148 m²,810 m² Grundstuck,https://www.immowelt.de/expose/39ed3650-7338-47c8-a180-d7d95367df5d,2244,"Krautscheid,  Buchholz i.d.Nordheide (21244)",0
Holm-Seppensen, Buchholz in der Nordheide (21244),Preis auf Anfrage,3 Zimmer,192 m²,1.871 m² Grundstuck,https://www.immowelt.de/expose/8ecd5526-55b4-41ed-9f5b-0d37ddafb0bb,2244,"Holm-Seppensen,  Buchholz in der Nordheide (21244)",105
Buchholz, Buchholz in der Nordheide (21244),699.000 3.994,4 Zimmer,175 m²,2.000 m² Grundstuck,https://www.immowelt.de/expose/635bbad3-1149-4c48-90b1-049e859646cf,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Buchholz, Buchholz (21244),669.000 3.014,"5,5 Zimmer",222 m²,1.300 m² Grundstuck,https://www.immowelt.de/expose/48d0c643-632b-4516-9ce9-78ba8f54686d,2244,"Buchholz,  Buchholz (21244)",283
SprÃ¶tze, Buchholz in der Nordheide (21244),769.875 2.934,8 Zimmer,"262,4 m²",Unknown,https://www.immowelt.de/expose/fea68eae-ec01-42ce-a4dd-073e9be27f4a,2244,"SprÃ¶tze,  Buchholz in der Nordheide (21244)",0
Steinbeck, Buchholz in der Nordheide (21244),310.000 2.793,4 Zimmer,111 m²,frei ab sofort,https://www.immowelt.de/expose/bf8dc1d7-8580-404a-8313-6801010f928a,2244,"Steinbeck,  Buchholz in der Nordheide (21244)",56
Holm-Seppensen, Buchholz (21244),1.299.000 3.107,9 Zimmer,418 m²,1.697 m² Grundstuck,https://www.immowelt.de/expose/238a675b-5399-4d26-bea1-bc6fdbdc0754,2244,"Holm-Seppensen,  Buchholz (21244)",105
Holm-Seppensen, Buchholz in der Nordheide (21244),790.000 1.881,5 Zimmer,420 m²,2.001 m² Grundstuck,https://www.immowelt.de/expose/b3da843a-8804-442b-bfd9-bf95dd5f5ac2,2244,"Holm-Seppensen,  Buchholz in der Nordheide (21244)",105
Buchholz, Buchholz (21244),285.000 2.746,3 Zimmer,"103,8 m²",Unknown,https://www.immowelt.de/expose/d8f598f4-c911-4455-99d4-9f67d8ef8212,2244,"Buchholz,  Buchholz (21244)",283
Steinbeck, Buchholz in der Nordheide (21244),649.000 4.445,4 Zimmer,146 m²,479 m² Grundstuck,https://www.immowelt.de/expose/d4de6200-c975-426b-b598-39fcf6a55920,2244,"Steinbeck,  Buchholz in der Nordheide (21244)",56
SprÃ¶tze, Buchholz in der Nordheide (21244),349.000 2.493,6 Zimmer,140 m²,439 m² Grundstuck,https://www.immowelt.de/expose/01a8b081-f595-407f-9612-32f1ff9a88d6,2244,"SprÃ¶tze,  Buchholz in der Nordheide (21244)",0
Buchholz, Buchholz in der Nordheide (21244),750.000 5.137,5 Zimmer,146 m²,900 m² Grundstuck,https://www.immowelt.de/expose/0918282e-b2c0-4499-a97b-6cb203fa774b,2244,"Buchholz,  Buchholz in der Nordheide (21244)",283
Steinbeck, Buchholz (21244),1.250.000 5.907,"5,5 Zimmer","211,6 m²",1.022 m² Grundstuck,https://www.immowelt.de/expose/7ec6008f-38fc-4a9e-a9e6-62841d9e3d0d,2244,"Steinbeck,  Buchholz (21244)",56
Trelde, Buchholz (21244),419.000 3.184,5 Zimmer,"131,6 m²",949 m² Grundstuck,https://www.immowelt.de/expose/d2fd9878-4815-4415-9347-9945e20d4932,2244,"Trelde,  Buchholz (21244)",34
Holm-Seppensen, Buchholz in der Nordheide (21244),1.449.000 8.328,"7,5 Zimmer",174 m²,1.500 m² Grundstuck,https://www.immowelt.de/expose/57b59baa-d04f-4147-8891-2bf44990f297,2244,"Holm-Seppensen,  Buchholz in der Nordheide (21244)",105
