Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Quettingen, Leverkusen (51381),230.000 2.527,91 m²,Unknown,Unknown,https://www.immowelt.de/expose/2cef2882-abcc-4424-b609-d9a001aaa0a1,910,"Quettingen,  Leverkusen (51381)",189
Steinbuchel, Leverkusen (51377),279.000 2.405,3 Zimmer,116 m²,3. Geschoss,https://www.immowelt.de/expose/3612edc1-ccea-43a0-9a7c-f487ceafba75,910,"Steinbuchel,  Leverkusen (51377)",129
Quettingen, Leverkusen (51381),230.000 2.527,3 Zimmer,91 m²,Unknown,https://www.immowelt.de/expose/8deeae5b-8756-4a4b-9478-74652c29007c,910,"Quettingen,  Leverkusen (51381)",189
Rheindorf, Leverkusen (51371),249.000 3.192,3 Zimmer,78 m²,3. Geschoss,https://www.immowelt.de/expose/305d4b3d-d49e-4e9c-8608-34111f750610,910,"Rheindorf,  Leverkusen (51371)",208
Wiesdorf - West, Leverkusen (51373),285.000 3.904,4 Zimmer,73 m²,Unknown,https://www.immowelt.de/expose/67e0d667-7520-4e44-ac53-7d88af191d3b,910,"Wiesdorf - West,  Leverkusen (51373)",0
SurderstraÃŸe 28, Leverkusen (51375),685.400 4.425,5 Zimmer,"154,9 m²",350 m² Grundstuck,https://www.immowelt.de/expose/cc5d6f9d-c7fa-4447-8b2a-9fbeea00db94,910,"SurderstraÃŸe 28,  Leverkusen (51375)",0
Burrig, Leverkusen (51371),493.000 2.739,8 Zimmer,180 m²,448 m² Grundstuck,https://www.immowelt.de/expose/f0ac9256-7847-4977-b7d4-739bc612f3e4,910,"Burrig,  Leverkusen (51371)",166
Opladen, Leverkusen (51379),332.000 2.699,4 Zimmer,123 m²,4. Geschoss,https://www.immowelt.de/expose/1f42e940-b846-4e1e-bf4b-de8d568c66fc,910,"Opladen,  Leverkusen (51379)",534
Birkenweg 3, Leverkusen (51381),179.000 2.355,3 Zimmer,76 m²,Unknown,https://www.immowelt.de/expose/6a7126e9-5a30-45d5-a269-f91876e62e70,910,"Birkenweg 3,  Leverkusen (51381)",50
Wiesdorf - West, Leverkusen (51373),3.500.000 1.849,34 Zimmer,1.893 m²,1.500 m² Grundstuck,https://www.immowelt.de/expose/7ad76d00-7f58-40fa-b05f-ae47b0d1adef,910,"Wiesdorf - West,  Leverkusen (51373)",0
Humboldtstrasse 64, Leverkusen (51379),1.850.000 3.439,538 m²,249 m² Grundstuck,Unknown,https://www.immowelt.de/expose/9bde17ca-d949-47de-813d-fbaaa519aae8,910,"Humboldtstrasse 64,  Leverkusen (51379)",435
Burrig, Leverkusen (51371),299.000 3.005,4 Zimmer,"99,5 m²",4. Geschoss,https://www.immowelt.de/expose/5d565caf-ab4d-4a70-804e-291092b146a8,910,"Burrig,  Leverkusen (51371)",166
Bergisch Neukirchen, Leverkusen (51381),935.000 4.119,10 Zimmer,227 m²,1.058 m² Grundstuck,https://www.immowelt.de/expose/36e88b9c-6959-4730-a2bb-8be22fa5f482,910,"Bergisch Neukirchen,  Leverkusen (51381)",53
Lutzenkirchen, Leverkusen (51381),245.000 1.968,4 Zimmer,"124,5 m²",Unknown,https://www.immowelt.de/expose/88813090-ca18-453e-9cec-4cfc1053de85,910,"Lutzenkirchen,  Leverkusen (51381)",214
Waldsiedlung, Leverkusen (51375),595.000 2.975,7 Zimmer,200 m²,762 m² Grundstuck,https://www.immowelt.de/expose/a3f59f4a-8440-4234-baaa-f1c7c8122729,910,"Waldsiedlung,  Leverkusen (51375)",145
Hitdorf, Leverkusen (51371),695.000 3.103,224 m²,385 m² Grundstuck,Unknown,https://www.immowelt.de/expose/3dbc3587-b876-4f2f-9b8f-c3cd3579f430,910,"Hitdorf,  Leverkusen (51371)",130
Quettingen, Leverkusen (51381),399.000 2.733,5 Zimmer,146 m²,424 m² Grundstuck,https://www.immowelt.de/expose/e1361f75-90bf-4db6-9fc4-cbd138645487,910,"Quettingen,  Leverkusen (51381)",189
Schlebusch - Sud, Leverkusen / Schlebusch (51375),525.000 2.908,8 Zimmer,196 m²,995 m² Grundstuck,https://www.immowelt.de/expose/69a993cd-a9fa-4cc0-bedd-59f56b04b881,910,"Schlebusch - Sud,  Leverkusen / Schlebusch (51375)",0
Schlebusch - Sud, Leverkusen / Schlebusch (51375),525.000 2.679,8 Zimmer,196 m²,995 m² Grundstuck,https://www.immowelt.de/expose/128b921c-adf1-43a9-af1f-4c9820a33a22,910,"Schlebusch - Sud,  Leverkusen / Schlebusch (51375)",0
Manfort, Leverkusen (51377),399.000 4.750,3 Zimmer,84 m²,809 m² Grundstuck,https://www.immowelt.de/expose/d6222052-31df-4390-8bb8-9aeef82c58f9,910,"Manfort,  Leverkusen (51377)",188
Opladen, Leverkusen (51379),243.000 3.240,2 Zimmer,75 m²,1. Geschoss,https://www.immowelt.de/expose/95837f23-6071-43ce-9855-8054d9f5d40c,910,"Opladen,  Leverkusen (51379)",534
Schlebusch - Nord, Leverkusen (51375),349.500 4.369,3 Zimmer,80 m²,1. Geschoss,https://www.immowelt.de/expose/5e6124c9-6dd4-4f85-8acc-1763ce4f9104,910,"Schlebusch - Nord,  Leverkusen (51375)",286
Wiesdorf - West, Leverkusen (51373),3.495.000 2.479,57 Zimmer,1.410 m²,2.095 m² Grundstuck,https://www.immowelt.de/expose/992c7cf0-4caf-44bd-bc18-09963ea1e890,910,"Wiesdorf - West,  Leverkusen (51373)",0
Wiesdorf - West, Leverkusen (51373),1.495.000 2.960,15 Zimmer,505 m²,216 m² Grundstuck,https://www.immowelt.de/expose/c6d1fea9-ece4-4932-8373-bc68200eed2d,910,"Wiesdorf - West,  Leverkusen (51373)",0
Kuppersteg, Leverkusen (51373),410.000 2.645,6 Zimmer,155 m²,647 m² Grundstuck,https://www.immowelt.de/expose/6c44c83a-6501-49e3-a07f-c982c7daa583,910,"Kuppersteg,  Leverkusen (51373)",273
