Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Volksdorf, Hamburg (22359),685.000 5.000,5 Zimmer,137 m²,1. Geschoss,https://www.immowelt.de/expose/c19a6937-9f78-41b7-a2c2-2cf7160272cf,5521,"Volksdorf,  Hamburg (22359)",239
Wohldorf - Ohlstedt, Hamburg (22397),1.345.000 6.466,5 Zimmer,208 m²,1.068 m² Grundstuck,https://www.immowelt.de/expose/5e6cafae-8463-4cab-a304-b24bfe3c1c55,5521,"Wohldorf - Ohlstedt,  Hamburg (22397)",0
Bergedorf, Hamburg (21029),549.000 5.891,3 Zimmer,"93,2 m²",frei ab sofort,https://www.immowelt.de/expose/4ebd53ce-c6bf-4283-8df3-b5a0d53e1b14,5521,"Bergedorf,  Hamburg (21029)",432
Eilbek, Hamburg (22089),325.000 7.222,2 Zimmer,45 m²,1. Geschoss,https://www.immowelt.de/expose/ac6e6f9f-5486-492e-87f9-1e3f047e715c,5521,"Eilbek,  Hamburg (22089)",477
Steilshoop, Hamburg (22309),259.000 3.985,2 Zimmer,65 m²,Unknown,https://www.immowelt.de/expose/c7cf0137-1f7b-41f5-9b60-e8c969e4d896,5521,"Steilshoop,  Hamburg (22309)",358
GroÃŸ Flottbek, Hamburg (22607),665.000 8.867,2 Zimmer,75 m²,Unknown,https://www.immowelt.de/expose/952c8dcd-9085-41ef-823b-a67f88637a78,5521,"GroÃŸ Flottbek,  Hamburg (22607)",0
Lohbrugge, Hamburg (21031),549.000 6.459,4 Zimmer,85 m²,398 m² Grundstuck,https://www.immowelt.de/expose/8f938231-dc83-4ed0-a863-61baa9b43d24,5521,"Lohbrugge,  Hamburg (21031)",0
Kirchwerder, Hamburg / Kirchwerder (21037),550.000 2.957,7 Zimmer,186 m²,1.226 m² Grundstuck,https://www.immowelt.de/expose/86217da7-90a9-400f-8402-9a6f86a04974,5521,"Kirchwerder,  Hamburg / Kirchwerder (21037)",0
Neustadt, Hamburg (20459),749.000 7.750,2 Zimmer,"96,7 m²",EG,https://www.immowelt.de/expose/32694641-207b-46e7-9a97-0edd269422e7,5521,"Neustadt,  Hamburg (20459)",725
Langenhorn, Hamburg (22419),229.000 2.993,4 Zimmer,"76,5 m²",382 m² Grundstuck,https://www.immowelt.de/expose/3a9d4cc9-4f9d-4990-a3fc-c0a64be271ac,5521,"Langenhorn,  Hamburg (22419)",0
GroÃŸ Flottbek, Hamburg (22607),1.995.000 12.469,5 Zimmer,160 m²,475 m² Grundstuck,https://www.immowelt.de/expose/0f4eec6a-c1b8-4a79-bb11-a8efdb3d7508,5521,"GroÃŸ Flottbek,  Hamburg (22607)",0
Barmbek - Sud, Hamburg (22083),435.000 7.016,2 Zimmer,62 m²,Unknown,https://www.immowelt.de/expose/ca0dfceb-9035-4de9-9942-e4075606502c,5521,"Barmbek - Sud,  Hamburg (22083)",0
Kirchwerder, Hamburg (21037),680.000 6.008,5 Zimmer,"113,2 m²",7.800 m² Grundstuck,https://www.immowelt.de/expose/b6fc7203-08d5-4546-b6d4-83dac6feba42,5521,"Kirchwerder,  Hamburg (21037)",0
Greifenberger Str. 15, Hamburg (22147),325.000 3.866,3 Zimmer,"84,1 m²",2. Geschoss,https://www.immowelt.de/expose/350d0956-292f-439c-9c93-38925450a4dc,5521,"Greifenberger Str. 15,  Hamburg (22147)",0
Ottensen, Hamburg (22763),2.850.000 9.500,9 Zimmer,300 m²,427 m² Grundstuck,https://www.immowelt.de/expose/a987464a-a6ee-4754-a4ee-ab9a3c81e800,5521,"Ottensen,  Hamburg (22763)",544
Rungholt, Hamburg (22149),Preis auf Anfrage,185 m²,415 m² Grundstuck,Unknown,https://www.immowelt.de/expose/aa65584d-cce1-4375-ba2b-bc3bac245a46,5521,"Rungholt,  Hamburg (22149)",0
Nienstedten, Hamburg (22609),Preis auf Anfrage,7 Zimmer,364 m²,5.517 m² Grundstuck,https://www.immowelt.de/expose/f788f737-bbf7-4eda-b7ea-19ddb3210dd3,5521,"Nienstedten,  Hamburg (22609)",111
Rissen, Hamburg (22559),252.000 5.588,2 Zimmer,"45,1 m²",Unknown,https://www.immowelt.de/expose/d9607f38-a39a-4dfc-8c61-543aa7165b7f,5521,"Rissen,  Hamburg (22559)",282
Rissen, Hamburg / Rissen (22559),185.000 5.286,1 Zimmer,35 m²,Unknown,https://www.immowelt.de/expose/534f8de9-037c-434f-bf65-bc5982f5db7c,5521,"Rissen,  Hamburg / Rissen (22559)",0
Sasel, Hamburg (22393),729.000 4.860,4 Zimmer,150 m²,515 m² Grundstuck,https://www.immowelt.de/expose/6d6cb775-8225-4a5f-af20-99e3cb4b8935,5521,"Sasel,  Hamburg (22393)",120
Sasel, Hamburg (22393),789.000 5.260,4 Zimmer,150 m²,515 m² Grundstuck,https://www.immowelt.de/expose/d5f32fd6-d7ed-42b5-aa52-93bd9868ff35,5521,"Sasel,  Hamburg (22393)",0
Billstedt, Hamburg (22119),148.000 4.380,1 Zimmer,"33,8 m²",3. Geschoss,https://www.immowelt.de/expose/12e4fe05-de84-44bf-ab34-0409c3773b8d,5521,"Billstedt,  Hamburg (22119)",0
Niendorf, Hamburg (22453),795.000 5.889,135 m²,Unknown,Unknown,https://www.immowelt.de/expose/30d641eb-b7a6-4f5a-a101-d8151fb5a1b6,5521,"Niendorf,  Hamburg (22453)",0
Bergstedt, Hamburg (22395),795.000 5.408,"5,5 Zimmer",147 m²,969 m² Grundstuck,https://www.immowelt.de/expose/24cae156-6047-4f1f-b397-5106791c65ea,5521,"Bergstedt,  Hamburg (22395)",82
Neugraben - Fischbek, Hamburg (21147),549.000 3.921,5 Zimmer,140 m²,450 m² Grundstuck,https://www.immowelt.de/expose/6c7b0d8d-503b-44c3-aee9-9be50240ab7e,5521,"Neugraben - Fischbek,  Hamburg (21147)",154
Lemsahl - Mellingstedt, Hamburg (22397),817.850 8.472,3 Zimmer,"96,5 m²",585 m² Grundstuck,https://www.immowelt.de/expose/01ffb660-ab6a-40dc-b0b6-791664c145ab,5521,"Lemsahl - Mellingstedt,  Hamburg (22397)",24
Rahlstedt, Hamburg (22147),1.240.718 7.682,4 Zimmer,"161,5 m²",1.149 m² Grundstuck,https://www.immowelt.de/expose/a441e615-18be-4ad1-b6d2-81fc72eb049c,5521,"Rahlstedt,  Hamburg (22147)",0
Volksdorf, Hamburg (22359),1.490.000 7.340,6 Zimmer,203 m²,901 m² Grundstuck,https://www.immowelt.de/expose/4b5c10cb-c9cc-4099-bb4e-cb7ac35c39d7,5521,"Volksdorf,  Hamburg (22359)",239
Bergedorf, Hamburg (21029),Preis auf Anfrage,11 Zimmer,440 m²,1.550 m² Grundstuck,https://www.immowelt.de/expose/e25d0471-35bf-4322-89b0-4b26a2912432,5521,"Bergedorf,  Hamburg (21029)",432
Schnelsen, Hamburg (22457),495.000 4.230,4 Zimmer,117 m²,Unknown,https://www.immowelt.de/expose/f8267b59-b37c-45be-9418-fddb9721a1ee,5521,"Schnelsen,  Hamburg (22457)",287
Schnelsen, Hamburg (22457),390.000 3.951,3 Zimmer,"98,7 m²",Unknown,https://www.immowelt.de/expose/65c7af2c-fca3-4920-863c-9473e8c5233f,5521,"Schnelsen,  Hamburg (22457)",287
Schnelsen, Hamburg (22457),320.000 4.324,2 Zimmer,74 m²,Unknown,https://www.immowelt.de/expose/931672e9-0de5-4d6d-ae64-a5f8bea7ff41,5521,"Schnelsen,  Hamburg (22457)",287
Rahlstedt, Hamburg (22143),599.999 4.317,6 Zimmer,139 m²,228 m² Grundstuck,https://www.immowelt.de/expose/a75fd827-c746-4cfb-a3af-6e98cecccc3c,5521,"Rahlstedt,  Hamburg (22143)",389
Bramfeld, Hamburg (22175),333.750 6.644,2 Zimmer,"50,2 m²",EG,https://www.immowelt.de/expose/23ea69cc-9706-4818-a277-362c102f3b68,5521,"Bramfeld,  Hamburg (22175)",0
Bramfeld, Hamburg (22175),383.500 7.244,2 Zimmer,"52,9 m²",3. Geschoss,https://www.immowelt.de/expose/7492fe89-4101-4527-945a-7e56f5437d4a,5521,"Bramfeld,  Hamburg (22175)",0
Bramfeld, Hamburg (22175),891.750 6.075,4 Zimmer,"146,8 m²",2. Geschoss,https://www.immowelt.de/expose/adcc44cb-c534-4f47-ba14-f124d5379771,5521,"Bramfeld,  Hamburg (22175)",306
Bramfeld, Hamburg (22175),363.750 6.935,2 Zimmer,"52,5 m²",2. Geschoss,https://www.immowelt.de/expose/583f5b91-df67-4b90-be3d-0da1991b67fb,5521,"Bramfeld,  Hamburg (22175)",306
Bramfeld, Hamburg (22175),682.500 6.321,4 Zimmer,108 m²,1. Geschoss,https://www.immowelt.de/expose/418e6ac6-8489-45ff-88f5-1a2dd36a091f,5521,"Bramfeld,  Hamburg (22175)",0
Farmsen - Berne, Hamburg (22159),549.000 3.709,7 Zimmer,148 m²,517 m² Grundstuck,https://www.immowelt.de/expose/68dc8e71-2d60-4e31-bfb3-578bb9d2bd3f,5521,"Farmsen - Berne,  Hamburg (22159)",203
Volksdorf, Hamburg (22359),399.000 9.500,2 Zimmer,42 m²,Unknown,https://www.immowelt.de/expose/72b01fa6-5893-42f2-8337-6faddceae000,5521,"Volksdorf,  Hamburg (22359)",239
Neuengamme, Hamburg / Neuengamme (21039),320.000 4.211,4 Zimmer,76 m²,714 m² Grundstuck,https://www.immowelt.de/expose/3d2aed3e-e0c4-42c2-a859-79a47b2e96f5,5521,"Neuengamme,  Hamburg / Neuengamme (21039)",60
Blankenese, Hamburg (22587),870.000 6.493,3 Zimmer,134 m²,Unknown,https://www.immowelt.de/expose/99c26d7d-81a6-4ce0-8598-e8c4bdeb32aa,5521,"Blankenese,  Hamburg (22587)",0
Marmstorf, Hamburg / Marmstorf (21077),819.000 5.119,5 Zimmer,160 m²,480 m² Grundstuck,https://www.immowelt.de/expose/38d26b10-931d-4334-83cc-afbcf822b0d7,5521,"Marmstorf,  Hamburg / Marmstorf (21077)",0
GroÃŸ Flottbek, Hamburg (22607),890.000 7.355,6 Zimmer,121 m²,302 m² Grundstuck,https://www.immowelt.de/expose/78b38008-2ac1-4bcf-b0db-254c5ebf4f24,5521,"GroÃŸ Flottbek,  Hamburg (22607)",0
Othmarschen, Hamburg (22605),11.500.000 19.167,15 Zimmer,600 m²,10.940 m² Grundstuck,https://www.immowelt.de/expose/5db44cca-0c44-4106-82a4-7d39807711ae,5521,"Othmarschen,  Hamburg (22605)",227
Horn, Hamburg (22119),235.000 3.484,"2,5 Zimmer","67,5 m²",Unknown,https://www.immowelt.de/expose/887b2681-b05c-4f0a-ae1e-ac7e0a4d39a0,5521,"Horn,  Hamburg (22119)",306
Horn, Hamburg (22111),249.000 3.909,3 Zimmer,"63,7 m²",EG,https://www.immowelt.de/expose/f67fa78c-5841-4e31-8a3d-b5dde8779bd5,5521,"Horn,  Hamburg (22111)",306
Osdorf, Hamburg / Alt-Osdorf (22549),1.295.000 6.888,5 Zimmer,188 m²,Unknown,https://www.immowelt.de/expose/27f8caeb-0a26-4d6b-8e30-d4d98c2ba055,5521,"Osdorf,  Hamburg / Alt-Osdorf (22549)",0
Poppenbuttel, Hamburg (22399),419.000 8.058,2 Zimmer,52 m²,2. Geschoss,https://www.immowelt.de/expose/dba9ade1-0fed-496c-88bd-25a105897769,5521,"Poppenbuttel,  Hamburg (22399)",0
Eidelstedt, Hamburg (22523),344.700 5.303,3 Zimmer,65 m²,530 m² Grundstuck,https://www.immowelt.de/expose/feff6841-90d1-4a20-8060-4ba8072af32d,5521,"Eidelstedt,  Hamburg (22523)",196
Wesselburer Weg 18, Hamburg (22549),492.300 7.447,3 Zimmer,"66,1 m²",Unknown,https://www.immowelt.de/expose/71c2fbc4-0744-4197-a3d3-200166a4ba60,5521,"Wesselburer Weg 18,  Hamburg (22549)",155
Marianne-Wolff-Weg 5, Hamburg / Barmbek-Nord (22305),298.000 5.228,2 Zimmer,57 m²,2. Geschoss,https://www.immowelt.de/expose/bd77fcfe-6bcb-4e57-857c-fb60c08ed34f,5521,"Marianne-Wolff-Weg 5,  Hamburg / Barmbek-Nord (22305)",396
Lurup, Hamburg (22549),500.000 3.788,5 Zimmer,132 m²,"277,8 m² Grundstuck",https://www.immowelt.de/expose/32b1712a-ce96-4761-8698-0b439c8faf9a,5521,"Lurup,  Hamburg (22549)",208
Volksdorf, Hamburg / Volksdorf (22359),1.295.000 4.124,9 Zimmer,314 m²,458 m² Grundstuck,https://www.immowelt.de/expose/cac677c3-f296-43c5-9960-c7b62be0e4d6,5521,"Volksdorf,  Hamburg / Volksdorf (22359)",250
Hamm, Hamburg (20535),899.000 3.826,7 Zimmer,235 m²,1.195 m² Grundstuck,https://www.immowelt.de/expose/304ec7cb-438b-44df-8c76-9aa02ed228ce,5521,"Hamm,  Hamburg (20535)",387
Fuhlsbuttel, Hamburg (22335),799.000 5.707,4 Zimmer,140 m²,354 m² Grundstuck,https://www.immowelt.de/expose/0bfddd37-bae9-4b46-9655-0734586fd650,5521,"Fuhlsbuttel,  Hamburg (22335)",0
Lokstedt, Hamburg (22527),485.000 4.619,4 Zimmer,105 m²,Unknown,https://www.immowelt.de/expose/2125c2c1-5452-44db-8fc2-13723534a0b5,5521,"Lokstedt,  Hamburg (22527)",0
Kittelweg 29, Hamburg (22149),299.000 3.653,3 Zimmer,"81,8 m²",Unknown,https://www.immowelt.de/expose/a098ad27-557f-479a-953e-89ccb47c41d4,5521,"Kittelweg 29,  Hamburg (22149)",162
Othmarschen, Hamburg (22763),1.185.750 9.563,4 Zimmer,124 m²,63 m² Grundstuck,https://www.immowelt.de/expose/c144a7b5-2c25-409c-a216-412a8b7edcc8,5521,"Othmarschen,  Hamburg (22763)",227
Langenhorn, Hamburg (22419),515.000 5.038,4 Zimmer,"102,2 m²",EG,https://www.immowelt.de/expose/c8253feb-f75f-42b9-9665-bc49bc35810e,5521,"Langenhorn,  Hamburg (22419)",0
Farmsen - Berne, Hamburg (22145),224.900 3.514,2 Zimmer,64 m²,2. Geschoss,https://www.immowelt.de/expose/f405c213-13c5-4cdb-8df0-4d9b68654a44,5521,"Farmsen - Berne,  Hamburg (22145)",203
Wedeler Landstr. 142a, Hamburg (22559),898.000 5.664,"3,5 Zimmer","158,6 m²",727 m² Grundstuck,https://www.immowelt.de/expose/71017d27-d770-4779-9ce2-10eda0be26c5,5521,"Wedeler Landstr. 142a,  Hamburg (22559)",0
Sasel, Hamburg (22393),1.180.000 5.900,5 Zimmer,200 m²,1.481 m² Grundstuck,https://www.immowelt.de/expose/7fc98a34-e87a-47c0-b999-cea98fdc471a,5521,"Sasel,  Hamburg (22393)",0
Rondeel, Hamburg (22301),1.675.000 8.858,5 Zimmer,"189,1 m²",2. Geschoss,https://www.immowelt.de/expose/df79060d-15d1-4c86-8650-1f0a36f020ca,5521,"Rondeel,  Hamburg (22301)",296
Tonndorf, Hamburg (22041),415.000 4.611,4 Zimmer,90 m²,165 m² Grundstuck,https://www.immowelt.de/expose/e7ecc499-0520-42c9-a687-7bfce4482f69,5521,"Tonndorf,  Hamburg (22041)",177
St.Georg, Hamburg (20099),1.390.000 10.692,2 Zimmer,130 m²,5. Geschoss,https://www.immowelt.de/expose/505a525d-a7d5-4504-810a-c80e7c01145e,5521,"St.Georg,  Hamburg (20099)",802
Wilhelmsburg, Hamburg (21109),499.000 2.587,"7,5 Zimmer","192,9 m²",1.020 m² Grundstuck,https://www.immowelt.de/expose/ece1ccae-3b72-479b-a859-aa49290a8f64,5521,"Wilhelmsburg,  Hamburg (21109)",0
Lokstedt, Hamburg / Lokstedt (22529),239.000 5.975,1 Zimmer,40 m²,5. Geschoss,https://www.immowelt.de/expose/62375f25-5016-4d0e-9f86-600cc26dc46c,5521,"Lokstedt,  Hamburg / Lokstedt (22529)",0
Osdorf, Hamburg Osdorf (22609),209.000 6.382,1 Zimmer,"32,8 m²",13. Geschoss,https://www.immowelt.de/expose/dab2ea29-d78e-4e7a-8457-959ab98a69fc,5521,"Osdorf,  Hamburg Osdorf (22609)",0
Winterhude, Hamburg Winterhude (22299),875.000 10.542,"3,5 Zimmer",83 m²,3. Geschoss,https://www.immowelt.de/expose/64214dfb-a762-4c1c-b1bb-ccaa0ee4f806,5521,"Winterhude,  Hamburg Winterhude (22299)",0
Eidelstedt, Hamburg Eidelstedt (22523),695.000 5.940,6 Zimmer,117 m²,1.009 m² Grundstuck,https://www.immowelt.de/expose/630dcbea-1599-45bb-8b46-d371b313ccde,5521,"Eidelstedt,  Hamburg Eidelstedt (22523)",141
Curslack, Hamburg (21039),868.000 5.425,8 Zimmer,160 m²,1.584 m² Grundstuck,https://www.immowelt.de/expose/38f9971a-4188-4438-a3b9-a195d494c7d1,5521,"Curslack,  Hamburg (21039)",125
Hoheluft - West, Hamburg (20253),4.390.000 3.578,1.227 m²,788 m² Grundstuck,Unknown,https://www.immowelt.de/expose/fe933157-65a6-44d4-a752-f48d0c0c775f,5521,"Hoheluft - West,  Hamburg (20253)",573
Stellingen, Hamburg / Stellingen (22527),239.000 7.145,1 Zimmer,"33,5 m²",1. Geschoss,https://www.immowelt.de/expose/000fd644-a4d9-4e28-803c-4edf181fb13a,5521,"Stellingen,  Hamburg / Stellingen (22527)",0
Sasel, Hamburg (22393),695.870 5.117,5 Zimmer,136 m²,600 m² Grundstuck,https://www.immowelt.de/expose/f47929d8-8981-43b8-a205-07c4f7805027,5521,"Sasel,  Hamburg (22393)",120
Ohlsdorf, Hamburg (22337),927.000 8.427,5 Zimmer,110 m²,238 m² Grundstuck,https://www.immowelt.de/expose/5c893863-f320-40ce-9528-995ae87505c2,5521,"Ohlsdorf,  Hamburg (22337)",210
Schnelsen, Hamburg (22457),289.500 3.574,3 Zimmer,81 m²,Unknown,https://www.immowelt.de/expose/9ffbdd80-04cc-4b41-a049-b665b395f348,5521,"Schnelsen,  Hamburg (22457)",287
Wohldorf - Ohlstedt, Hamburg (22397),1.290.000 5.244,7 Zimmer,246 m²,974 m² Grundstuck,https://www.immowelt.de/expose/71dbec52-098b-46fa-9e32-dafc6821c3af,5521,"Wohldorf - Ohlstedt,  Hamburg (22397)",30
Lurup, Hamburg-Lurup (22547),355.000 3.550,2 Zimmer,100 m²,406 m² Grundstuck,https://www.immowelt.de/expose/ec7a20df-a73f-4f96-bb70-cf63f6cc60d3,5521,"Lurup,  Hamburg-Lurup (22547)",117
Hoheluft - Ost, Hamburg (20253),995.000 8.578,4 Zimmer,116 m²,Unknown,https://www.immowelt.de/expose/b4ac2739-aaa6-4d1e-8baf-0fdecc7d7d0c,5521,"Hoheluft - Ost,  Hamburg (20253)",574
Ohlsdorf, Hamburg (22337),469.000 5.270,3 Zimmer,89 m²,1. Geschoss,https://www.immowelt.de/expose/6c410dfc-722c-45d2-97d2-308cddff6b17,5521,"Ohlsdorf,  Hamburg (22337)",210
Jenfeld, Hamburg (22045),895.000 4.849,5 Zimmer,"184,6 m²",974 m² Grundstuck,https://www.immowelt.de/expose/83c229b8-483e-4e2a-9a64-7a1c615836d2,5521,"Jenfeld,  Hamburg (22045)",249
Blankenese, Hamburg (22587),935.000 8.578,4 Zimmer,109 m²,1. Geschoss,https://www.immowelt.de/expose/c9a3ca41-978a-4c92-9e85-efa9a4b84351,5521,"Blankenese,  Hamburg (22587)",0
Niendorf, Hamburg-Niendorf (22455),310.000 3.924,3 Zimmer,79 m²,3. Geschoss,https://www.immowelt.de/expose/d34b0992-a683-4b83-bd0c-e874a8312add,5521,"Niendorf,  Hamburg-Niendorf (22455)",0
Rotherbaum, Hamburg (20148),2.195.000 13.719,4 Zimmer,160 m²,1. Geschoss,https://www.immowelt.de/expose/fb8b12a2-1b44-4b0d-9556-d1857172269a,5521,"Rotherbaum,  Hamburg (20148)",0
Langenhorn, Hamburg (22417),520.000 4.952,5 Zimmer,105 m²,Unknown,https://www.immowelt.de/expose/23263d49-03b3-4f77-9f28-5295e0201f55,5521,"Langenhorn,  Hamburg (22417)",0
Othmarschen, Hamburg Othmarschen (22763),799.000 8.807,"3,5 Zimmer","90,7 m²",EG,https://www.immowelt.de/expose/a062aa9d-5d8a-411f-9a3c-0956da9668c9,5521,"Othmarschen,  Hamburg Othmarschen (22763)",0
Lohbrugge, Hamburg (21031),549.000 6.459,5 Zimmer,85 m²,398 m² Grundstuck,https://www.immowelt.de/expose/786a117c-b68f-4f98-8e4c-67192bc55c49,5521,"Lohbrugge,  Hamburg (21031)",205
Eidelstedt, Hamburg (22525),715.589 5.505,4 Zimmer,130 m²,317 m² Grundstuck,https://www.immowelt.de/expose/02323dd5-80ad-4f59-9d5e-880fb9479f66,5521,"Eidelstedt,  Hamburg (22525)",196
Alsterdorf, Hamburg (22337),270.000 5.091,2 Zimmer,53 m²,Unknown,https://www.immowelt.de/expose/4ca3b258-23ee-4cbf-a4ea-f2b817b3919d,5521,"Alsterdorf,  Hamburg (22337)",204
Scharfsche Schlucht 1a, Hamburg (21077),350.000 4.348,3 Zimmer,"80,5 m²",2. Geschoss,https://www.immowelt.de/expose/e65df5d3-d2aa-488a-8776-9cc43534313f,5521,"Scharfsche Schlucht 1a,  Hamburg (21077)",0
Neugraben - Fischbek, Hamburg (21149),929.000 3.629,256 m²,664 m² Grundstuck,Unknown,https://www.immowelt.de/expose/97145e5f-d0a6-4130-ba13-c143d82e76b0,5521,"Neugraben - Fischbek,  Hamburg (21149)",154
Billstedt, Hamburg (22119),659.000 4.741,7 Zimmer,139 m²,904 m² Grundstuck,https://www.immowelt.de/expose/0417d21c-6b9c-43bc-8543-a4416db35295,5521,"Billstedt,  Hamburg (22119)",0
Jenfeld, Hamburg (22043),799.000 6.146,7 Zimmer,130 m²,1.001 m² Grundstuck,https://www.immowelt.de/expose/c951db0e-9202-40e9-b249-81e1f78e3663,5521,"Jenfeld,  Hamburg (22043)",249
Winterhude, Hamburg Winterhude (22299),349.000 6.192,3 Zimmer,"56,4 m²",Unknown,https://www.immowelt.de/expose/4197a25c-093c-47f4-abe4-a67f25e03be7,5521,"Winterhude,  Hamburg Winterhude (22299)",521
Bergstedt, Hamburg (22395),695.000 6.950,4 Zimmer,100 m²,2. Geschoss,https://www.immowelt.de/expose/ec103043-2c46-4ab5-a3f0-604aeee6e553,5521,"Bergstedt,  Hamburg (22395)",82
Bergstedt, Hamburg (22395),710.000 7.100,4 Zimmer,100 m²,2. Geschoss,https://www.immowelt.de/expose/577c59f8-c12d-49c9-bf12-96ce53bea6f5,5521,"Bergstedt,  Hamburg (22395)",0
Bergstedt, Hamburg (22395),979.500 7.047,5 Zimmer,139 m²,2. Geschoss,https://www.immowelt.de/expose/80727ad8-59d4-414c-9188-2861452dae06,5521,"Bergstedt,  Hamburg (22395)",82
Bergstedt, Hamburg (22395),1.015.000 7.302,5 Zimmer,139 m²,2. Geschoss,https://www.immowelt.de/expose/7c23d851-f4b7-431a-b6db-3d5ee5b07d8b,5521,"Bergstedt,  Hamburg (22395)",82
Volksdorf, Hamburg / Volksdorf (22359),495.000 4.958,3 Zimmer,"99,8 m²",1. Geschoss,https://www.immowelt.de/expose/8299e821-0cdc-4d31-9fea-628619a43702,5521,"Volksdorf,  Hamburg / Volksdorf (22359)",250
Langenbek, Hamburg  -  Langenbek (21079),649.000 4.538,5 Zimmer,143 m²,587 m² Grundstuck,https://www.immowelt.de/expose/a67936e4-f49c-40fb-b8c7-9d4ee3bc2b6d,5521,"Langenbek,  Hamburg  -  Langenbek (21079)",81
