Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Friedrichshain, Berlin Friedrichshain (10245),549.000 7.625,2 Zimmer,72 m²,Unknown,https://www.immowelt.de/expose/af8923de-a3af-424d-99e5-91da1a4cc07f,1219,"Friedrichshain,  Berlin Friedrichshain (10245)",1098
Lichterfelde, Berlin (12203),2.655.000 5.281,13 Zimmer,"502,8 m²",1.619 m² Grundstuck,https://www.immowelt.de/expose/9af08583-f713-42d5-9888-dcfe042d2f35,1219,"Lichterfelde,  Berlin (12203)",177
Lichtenrade, Berlin (12305),890.000 5.174,5 Zimmer,172 m²,490 m² Grundstuck,https://www.immowelt.de/expose/771cd7f8-85e5-4efd-b057-88a32d1233d0,1219,"Lichtenrade,  Berlin (12305)",341
Spandau, Berlin (13585),439.000 4.221,3 Zimmer,104 m²,frei ab sofort,https://www.immowelt.de/expose/1191f4d1-99bf-48a8-b9cb-e0f0c26d6518,1219,"Spandau,  Berlin (13585)",743
Tiergarten, Berlin (10781),1.335.695 12.402,4 Zimmer,"107,7 m²",5. Geschoss,https://www.immowelt.de/expose/8d32e1c9-18fb-4976-b98f-e5876c8e0e8c,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),915.951 10.473,3 Zimmer,"87,5 m²",1. Geschoss,https://www.immowelt.de/expose/113c679d-0e22-4b3d-89d7-2ccd52be4410,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),1.350.740 12.567,4 Zimmer,"107,5 m²",5. Geschoss,https://www.immowelt.de/expose/39312a98-da61-4731-aaef-50675f0631f4,1219,"Tiergarten,  Berlin (10781)",258
Mahlsdorf, Berlin (12623),299.000 2.534,4 Zimmer,118 m²,frei ab sofort,https://www.immowelt.de/expose/a4920897-a5df-4a01-aa5f-309330ed35ea,1219,"Mahlsdorf,  Berlin (12623)",336
Kaulsdorf, Berlin (12621),499.000 3.724,6 Zimmer,134 m²,188 m² Grundstuck,https://www.immowelt.de/expose/5805a376-a39c-4935-81bf-cf3ed8f61855,1219,"Kaulsdorf,  Berlin (12621)",262
Zehlendorf, Berlin (14167),479.000 4.743,2 Zimmer,101 m²,3. Geschoss,https://www.immowelt.de/expose/c2df23a0-c191-41db-a948-22ddde810ab1,1219,"Zehlendorf,  Berlin (14167)",409
Friedrichshain, Berlin (10247),3.650.000 2.090,1 Zimmer,1.746 m²,697 m² Grundstuck,https://www.immowelt.de/expose/08e3ab7c-5ec7-47ef-8735-dc3371ccadf8,1219,"Friedrichshain,  Berlin (10247)",1098
NeukÃ¶lln, Berlin (12047),599.000 5.990,3 Zimmer,100 m²,frei ab sofort,https://www.immowelt.de/expose/ff95dc20-d422-4782-9a23-b6daa31dabf5,1219,"NeukÃ¶lln,  Berlin (12047)",0
Mitte, Berlin (10117),794.000 7.877,3 Zimmer,"100,8 m²",Unknown,https://www.immowelt.de/expose/99153afd-fd4a-4151-9a17-62c420be0475,1219,"Mitte,  Berlin (10117)",773
Tiergarten, Berlin (10781),560.317 11.685,2 Zimmer,48 m²,4. Geschoss,https://www.immowelt.de/expose/dbed80a2-905f-4a88-b41b-533eda5403e8,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),1.291.797 10.363,4 Zimmer,"124,7 m²",1. Geschoss,https://www.immowelt.de/expose/c47d8f33-dd4c-4348-b92a-a1de56477bdc,1219,"Tiergarten,  Berlin (10781)",258
Kreuzberg, Berlin (10999),395.000 7.900,2 Zimmer,50 m²,4. Geschoss,https://www.immowelt.de/expose/4fd628a9-0c79-4c57-9954-e0171d4c6d9e,1219,"Kreuzberg,  Berlin (10999)",846
Kreuzberg, Berlin (10999),1.190.000 7.933,5 Zimmer,150 m²,4. Geschoss,https://www.immowelt.de/expose/4d099c93-097a-4ef5-8877-0838e8e9b0da,1219,"Kreuzberg,  Berlin (10999)",846
Kreuzberg, Berlin (10999),795.000 7.950,3 Zimmer,100 m²,4. Geschoss,https://www.immowelt.de/expose/e61aaa04-2bec-4896-b9d6-4fd11bd7ca78,1219,"Kreuzberg,  Berlin (10999)",846
Wedding, Berlin (13349),392.000 5.521,3 Zimmer,71 m²,frei ab sofort,https://www.immowelt.de/expose/80a55c32-193c-4754-b985-f272cc8f9381,1219,"Wedding,  Berlin (13349)",960
Bohnsdorf, Berlin (12526),300.000 3.000,3 Zimmer,100 m²,608 m² Grundstuck,https://www.immowelt.de/expose/27155aad-8bdf-4422-aa5c-2c59d1d00882,1219,"Bohnsdorf,  Berlin (12526)",98
Siemensstadt, Berlin (13629),167.000 5.061,1 Zimmer,33 m²,3. Geschoss,https://www.immowelt.de/expose/683a6260-9973-4964-ae70-60995cd641bd,1219,"Siemensstadt,  Berlin (13629)",133
Charlottenburg, Berlin (10589),330.000 5.580,"2,5 Zimmer","59,1 m²",EG,https://www.immowelt.de/expose/33969aea-23da-47e1-9c31-45c211708c6d,1219,"Charlottenburg,  Berlin (10589)",1343
Tiergarten, Berlin (10781),862.342 10.528,3 Zimmer,"81,9 m²",EG,https://www.immowelt.de/expose/934e77cd-3816-456d-ba68-cd8eb4e33a04,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),709.178 10.693,2 Zimmer,"66,3 m²",EG,https://www.immowelt.de/expose/63fb6b66-27a3-44b6-b4d8-a03e7639616a,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),2.847.345 15.439,3 Zimmer,"184,4 m²",6. Geschoss,https://www.immowelt.de/expose/1f7c54b2-d4e5-4c58-aaae-170759f1da9f,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),1.020.007 11.575,2 Zimmer,"88,1 m²",EG,https://www.immowelt.de/expose/70a325de-c3ee-4926-a0ec-4bf52ab5d235,1219,"Tiergarten,  Berlin (10781)",258
Wedding, Berlin (13349),185.000 4.405,1 Zimmer,42 m²,frei ab sofort,https://www.immowelt.de/expose/5d638541-f5d4-4a09-ab49-5c085555e73e,1219,"Wedding,  Berlin (13349)",960
Baumschulenweg, Berlin (12437),1.950.000 5.361,7 Zimmer,"363,7 m²",697 m² Grundstuck,https://www.immowelt.de/expose/c67bc838-63ae-4ab6-a229-ec29f387f11b,1219,"Baumschulenweg,  Berlin (12437)",470
Wilmersdorf, Berlin / Wilmersdorf (10717),639.000 7.022,3 Zimmer,91 m²,1. Geschoss,https://www.immowelt.de/expose/4f120527-cdc2-4a6c-9c34-2f72594b0493,1219,"Wilmersdorf,  Berlin / Wilmersdorf (10717)",720
Wilmersdorf, Berlin / Wilmersdorf (10717),639.000 6.946,3 Zimmer,91 m²,1. Geschoss,https://www.immowelt.de/expose/8544b4d5-9f2f-4d95-943a-a4458b20067b,1219,"Wilmersdorf,  Berlin / Wilmersdorf (10717)",720
Mahlsdorf, Berlin (12623),698.500 4.817,5 Zimmer,145 m²,510 m² Grundstuck,https://www.immowelt.de/expose/b065cdeb-9af9-426a-a854-24242f3be645,1219,"Mahlsdorf,  Berlin (12623)",336
Tiergarten, Berlin (10781),890.475 10.142,3 Zimmer,"87,8 m²",EG,https://www.immowelt.de/expose/69bb6e8b-19e2-4ef5-bd04-95ef6e72530b,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),1.081.107 10.473,4 Zimmer,"103,2 m²",2. Geschoss,https://www.immowelt.de/expose/df6e84cd-5248-4da1-8f75-25e3a9fbed58,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),749.119 10.473,2 Zimmer,"71,5 m²",3. Geschoss,https://www.immowelt.de/expose/c0d9cb8c-e255-4e36-8f11-a846f105ae75,1219,"Tiergarten,  Berlin (10781)",258
Paul-Lincke-Ufer 38, Kreuzberg (10999),215.000 5.972,1 Zimmer,36 m²,2. Geschoss,https://www.immowelt.de/expose/4b6b3262-ae10-4c9e-bb34-518f2bf4c616,1219,"Paul-Lincke-Ufer 38,  Kreuzberg (10999)",1554
Paul-Lincke-Ufer 38, Kreuzberg (10999),615.000 7.269,2 Zimmer,"84,6 m²",5. Geschoss,https://www.immowelt.de/expose/ef0997c5-6653-43b6-9133-8006bf9d27dc,1219,"Paul-Lincke-Ufer 38,  Kreuzberg (10999)",1554
Paul-Lincke-Ufer 38, Kreuzberg (10999),315.000 5.526,2 Zimmer,57 m²,EG,https://www.immowelt.de/expose/a40af117-4304-4f5c-b7a1-9a6a51df964f,1219,"Paul-Lincke-Ufer 38,  Kreuzberg (10999)",1554
RÃ¶nnestr. 24, Berlin (14057),645.000 5.624,3 Zimmer,"114,7 m²",2. Geschoss,https://www.immowelt.de/expose/9ec52032-59b8-4eed-8393-2d38fae62df7,1219,"RÃ¶nnestr. 24,  Berlin (14057)",0
Halensee, Berlin (10709),619.000 8.597,3 Zimmer,72 m²,frei ab 30.09.2025,https://www.immowelt.de/expose/fd61deb3-52ce-49a9-883c-9e707635264b,1219,"Halensee,  Berlin (10709)",410
Charlottenburg, Berlin (14059),470.000 5.529,3 Zimmer,85 m²,Unknown,https://www.immowelt.de/expose/f7583f3e-f8fe-440e-acf7-87c1a9eedaa1,1219,"Charlottenburg,  Berlin (14059)",1343
RÃ¶nnestr. 24, Berlin (14057),590.000 5.183,3 Zimmer,"113,8 m²",Unknown,https://www.immowelt.de/expose/b53cce99-c269-4055-8853-0677ae4bf062,1219,"RÃ¶nnestr. 24,  Berlin (14057)",0
Tiergarten, Berlin (10781),1.149.819 10.804,4 Zimmer,"106,4 m²",2. Geschoss,https://www.immowelt.de/expose/7d7ff003-d587-4385-949e-30e9fe0e030f,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),975.471 11.134,3 Zimmer,"87,6 m²",3. Geschoss,https://www.immowelt.de/expose/d7797fe1-7213-422d-8ee6-8f9a8e15be66,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),1.020.007 11.575,3 Zimmer,"88,1 m²",4. Geschoss,https://www.immowelt.de/expose/1dc64265-9d64-482b-9a02-489c3630742c,1219,"Tiergarten,  Berlin (10781)",258
Tegel, Berlin (13405),361.700 4.157,3 Zimmer,87 m²,Unknown,https://www.immowelt.de/expose/158a1f68-88a9-40ac-adf2-07cebf8979cf,1219,"Tegel,  Berlin (13405)",466
Hellersdorf, Berlin (12629),570.000 5.327,4 Zimmer,107 m²,450 m² Grundstuck,https://www.immowelt.de/expose/75ca4959-0f0b-49b2-83cf-725d3c7c7613,1219,"Hellersdorf,  Berlin (12629)",303
Marzahn, Berlin (12689),695.000 3.949,4 Zimmer,176 m²,500 m² Grundstuck,https://www.immowelt.de/expose/a180ba14-add5-4c0e-9383-49e08e6f39a5,1219,"Marzahn,  Berlin (12689)",171
Mariendorf, Berlin (12105),249.000 4.368,2 Zimmer,57 m²,1. Geschoss,https://www.immowelt.de/expose/c43ad026-c078-434d-96c4-c4b97c5a9236,1219,"Mariendorf,  Berlin (12105)",433
Kaulsdorf, Berlin (12621),690.000 5.750,3 Zimmer,120 m²,600 m² Grundstuck,https://www.immowelt.de/expose/5d0ccfa5-1d90-4edc-92cf-6dc40fd400d6,1219,"Kaulsdorf,  Berlin (12621)",262
Lewishamstr. 7, Berlin (10629),393.000 5.320,3 Zimmer,"73,9 m²",3. Geschoss,https://www.immowelt.de/expose/59e557a6-6088-496e-8700-a769b3f5b231,1219,"Lewishamstr. 7,  Berlin (10629)",1196
Wilhelmstadt, Berlin (13595),240.000 3.692,2 Zimmer,65 m²,3. Geschoss,https://www.immowelt.de/expose/2091fc8e-45d3-429a-a532-f49c02961358,1219,"Wilhelmstadt,  Berlin (13595)",215
KonradinstraÃŸe 14A, Berlin (12105),695.000 7.394,3 Zimmer,94 m²,5. Geschoss,https://www.immowelt.de/expose/fbafd060-d4e4-4bb7-886d-c0aa77032daf,1219,"KonradinstraÃŸe 14A,  Berlin (12105)",0
Wilmersdorf, Berlin (10777),599.000 6.777,2 Zimmer,"88,4 m²",2. Geschoss,https://www.immowelt.de/expose/b581716a-695a-461b-9707-d4a29330a32a,1219,"Wilmersdorf,  Berlin (10777)",720
Moabit, Berlin (10555),249.167 4.085,2 Zimmer,61 m²,1. Geschoss,https://www.immowelt.de/expose/7c01ef4f-dbb6-43b6-af41-d6589224c366,1219,"Moabit,  Berlin (10555)",1001
Lichterfelde, Berlin (14167),750.000 5.357,4 Zimmer,140 m²,2. Geschoss,https://www.immowelt.de/expose/f1a1d4c8-b298-434e-ab94-b357da81227b,1219,"Lichterfelde,  Berlin (14167)",177
Charlottenburg, Berlin (14057),643.996 2.260,9 Zimmer,285 m²,5. Geschoss,https://www.immowelt.de/expose/916d26a2-356e-4786-b93e-d633c42bad58,1219,"Charlottenburg,  Berlin (14057)",1343
Charlottenburg, Berlin (14057),335.698 5.995,2 Zimmer,56 m²,4. Geschoss,https://www.immowelt.de/expose/582f99cc-eeba-4a35-ac81-deafa26826ee,1219,"Charlottenburg,  Berlin (14057)",1343
NeukÃ¶lln, Berlin (12045),427.845 5.500,3 Zimmer,"77,8 m²",EG,https://www.immowelt.de/expose/ec5234cf-6fca-49cf-a63e-8375133fe29b,1219,"NeukÃ¶lln,  Berlin (12045)",0
NeukÃ¶lln, Berlin (12045),324.324 5.400,2 Zimmer,"60,1 m²",EG,https://www.immowelt.de/expose/746aab84-33cc-49d7-993d-826f4defc8b1,1219,"NeukÃ¶lln,  Berlin (12045)",0
Frohnau, Berlin / Frohnau (13465),850.000 4.048,8 Zimmer,210 m²,1.517 m² Grundstuck,https://www.immowelt.de/expose/c1e7df24-876b-41e2-9acc-01ddb1b17710,1219,"Frohnau,  Berlin / Frohnau (13465)",277
Sophie-Charlotten Str.51, Berlin (14059),595.000 5.548,4 Zimmer,"107,3 m²",5. Geschoss,https://www.immowelt.de/expose/d7ce1b09-bd04-465f-9b8b-d9352ce49aa3,1219,"Sophie-Charlotten Str.51,  Berlin (14059)",658
Loschmidtstr. 18, Berlin (10587),224.900 5.904,1 Zimmer,"38,1 m²",Unknown,https://www.immowelt.de/expose/bc163ac3-d879-4154-9103-62d220ac499d,1219,"Loschmidtstr. 18,  Berlin (10587)",622
NeukÃ¶lln, Berlin (12045),190.325 5.767,1 Zimmer,33 m²,3. Geschoss,https://www.immowelt.de/expose/e8a5b604-9c03-40c0-bde8-3323d8cd8615,1219,"NeukÃ¶lln,  Berlin (12045)",0
Wilhelmsruh, Berlin (13158),288.392 4.512,2 Zimmer,"63,9 m²",1. Geschoss,https://www.immowelt.de/expose/2bdad733-5f1a-4d2d-9f92-6b422f191f93,1219,"Wilhelmsruh,  Berlin (13158)",218
Prenzlauer Berg, Berlin (10435),398.456 5.860,2 Zimmer,68 m²,EG,https://www.immowelt.de/expose/387b4998-695c-4725-9a43-e504369c64aa,1219,"Prenzlauer Berg,  Berlin (10435)",839
Charlottenburg, Berlin (14059),370.000 5.000,2 Zimmer,74 m²,Unknown,https://www.immowelt.de/expose/6cc2856c-9ad3-4185-ade9-0b81d58fc0ee,1219,"Charlottenburg,  Berlin (14059)",1343
BismarckstraÃŸe 90, Berlin (10627),349.000 6.345,2 Zimmer,55 m²,2. Geschoss,https://www.immowelt.de/expose/311107be-cad2-4398-a709-00b7bc818cab,1219,"BismarckstraÃŸe 90,  Berlin (10627)",0
Hakenfelde, Berlin (13587),179.000 3.003,2 Zimmer,"59,6 m²",1. Geschoss,https://www.immowelt.de/expose/a71f5b45-448e-4e0e-b046-541d7db766ad,1219,"Hakenfelde,  Berlin (13587)",102
WeiÃŸensee, Berlin (13088),252.000 9.194,1 Zimmer,"27,4 m²",frei ab sofort,https://www.immowelt.de/expose/a6a2ba88-87f6-4964-929e-03ec4a9c61f2,1219,"WeiÃŸensee,  Berlin (13088)",0
Frohnau, Berlin (13465),575.000 5.227,3 Zimmer,110 m²,346 m² Grundstuck,https://www.immowelt.de/expose/0c0c3991-42a2-4772-b380-f42a037286ff,1219,"Frohnau,  Berlin (13465)",277
Wilhelmstadt, Berlin (13581),349.000 3.753,3 Zimmer,93 m²,2. Geschoss,https://www.immowelt.de/expose/1452281b-2f9e-4f7b-8946-05bcae0814c5,1219,"Wilhelmstadt,  Berlin (13581)",215
Charlottenburg, Berlin (10789),749.000 8.609,2 Zimmer,87 m²,EG,https://www.immowelt.de/expose/c099ef5b-d7fa-422a-8802-09baea36638c,1219,"Charlottenburg,  Berlin (10789)",1343
Hakenfelde, Berlin Spandau (13589),335.339 1.715,6 Zimmer,"195,5 m²",501 m² Grundstuck,https://www.immowelt.de/expose/6f6eab3c-6b34-4877-99e7-df8714699109,1219,"Hakenfelde,  Berlin Spandau (13589)",102
Hakenfelde, Berlin Spandau (13589),258.009 2.217,4 Zimmer,"116,4 m²",600 m² Grundstuck,https://www.immowelt.de/expose/8f8f21ef-69b6-45d4-93ca-d13cf0a58270,1219,"Hakenfelde,  Berlin Spandau (13589)",102
Hakenfelde, Berlin Spandau (13589),242.199 1.780,3 Zimmer,"136,1 m²",500 m² Grundstuck,https://www.immowelt.de/expose/8ef9f62c-a496-436f-bd63-f0eadc2ad376,1219,"Hakenfelde,  Berlin Spandau (13589)",102
Hakenfelde, Berlin Spandau (13589),442.199 3.714,3 Zimmer,"119,1 m²",500 m² Grundstuck,https://www.immowelt.de/expose/c646f4a4-7ff0-4f23-af21-cc07442a1a0b,1219,"Hakenfelde,  Berlin Spandau (13589)",102
Frohnau, Berlin Reinickendorf (13465),225.709 1.963,3 Zimmer,115 m²,444 m² Grundstuck,https://www.immowelt.de/expose/bb8de592-9cbb-4dbf-8441-ae29978096b2,1219,"Frohnau,  Berlin Reinickendorf (13465)",277
Hakenfelde, Berlin Spandau (13589),436.999 3.665,3 Zimmer,"119,2 m²",Unknown,https://www.immowelt.de/expose/97dbba4a-a895-4966-aaab-43e205f1a6f8,1219,"Hakenfelde,  Berlin Spandau (13589)",102
Hakenfelde, Berlin Spandau (13589),436.999 3.665,3 Zimmer,"119,2 m²",Unknown,https://www.immowelt.de/expose/5a05cd82-552a-4b6a-acba-b6bf1c44ac0e,1219,"Hakenfelde,  Berlin Spandau (13589)",102
Hakenfelde, Berlin Spandau (13589),442.199 3.250,4 Zimmer,"136,1 m²",500 m² Grundstuck,https://www.immowelt.de/expose/e0f6ba5c-28e6-472d-9304-4c7dd4b86a89,1219,"Hakenfelde,  Berlin Spandau (13589)",102
Frohnau, Berlin Reinickendorf (13465),436.999 3.665,3 Zimmer,"119,2 m²",Unknown,https://www.immowelt.de/expose/69f33fcf-8b41-4e3c-806f-961ecf116f77,1219,"Frohnau,  Berlin Reinickendorf (13465)",277
Frohnau, Berlin Reinickendorf (13465),436.999 3.665,3 Zimmer,"119,2 m²",Unknown,https://www.immowelt.de/expose/dc16048e-d8fd-4348-afd5-715c77a177bf,1219,"Frohnau,  Berlin Reinickendorf (13465)",277
Frohnau, Berlin Reinickendorf (13465),417.999 3.056,4 Zimmer,"136,8 m²",500 m² Grundstuck,https://www.immowelt.de/expose/c089cd9c-e682-46e4-bb10-356cc69069ae,1219,"Frohnau,  Berlin Reinickendorf (13465)",277
Hakenfelde, Spandau (13589),454.049 2.729,5 Zimmer,"166,4 m²",501 m² Grundstuck,https://www.immowelt.de/expose/7a5898bf-3e79-46cb-8c20-2e0bdf083bde,1219,"Hakenfelde,  Spandau (13589)",102
Prenzlauer Berg, Berlin (10437),725.000 7.880,4 Zimmer,92 m²,Unknown,https://www.immowelt.de/expose/9278803b-92e4-4f8c-af99-5974ebd7052a,1219,"Prenzlauer Berg,  Berlin (10437)",839
Rosenthal, Berlin Rosenthal (13158),532.269 3.246,7 Zimmer,164 m²,420 m² Grundstuck,https://www.immowelt.de/expose/b3855eb3-0a28-4361-8e5c-69ef8e938afb,1219,"Rosenthal,  Berlin Rosenthal (13158)",131
Rosenthal, Berlin Rosenthal (13158),496.286 3.471,6 Zimmer,143 m²,420 m² Grundstuck,https://www.immowelt.de/expose/ffc8bf0d-ae6d-49d9-a8a8-0925db94fb87,1219,"Rosenthal,  Berlin Rosenthal (13158)",131
Prenzlauer Berg, Berlin (10405),799.000 7.951,3 Zimmer,"100,5 m²",1. Geschoss,https://www.immowelt.de/expose/374fac4f-5989-445f-b4e8-138bfddc2d82,1219,"Prenzlauer Berg,  Berlin (10405)",839
Hellersdorf, Berlin (12627),225.000 2.961,4 Zimmer,76 m²,1. Geschoss,https://www.immowelt.de/expose/a18c207f-2801-4d9e-935e-f602c3d28217,1219,"Hellersdorf,  Berlin (12627)",303
Tiergarten, Berlin (10781),2.211.295 15.654,3 Zimmer,"141,3 m²",6. Geschoss,https://www.immowelt.de/expose/386b13dc-385f-4857-a10e-d149fcfb5402,1219,"Tiergarten,  Berlin (10781)",258
Schmargendorf, Berlin (14193),349.000 4.520,4 Zimmer,"77,2 m²",3. Geschoss,https://www.immowelt.de/expose/9653fc10-580e-4380-8637-04d362aa1832,1219,"Schmargendorf,  Berlin (14193)",321
Westend, Berlin (14050),365.000 5.448,2 Zimmer,67 m²,1. Geschoss,https://www.immowelt.de/expose/6b5d5167-5ab0-4139-94bb-bbc287e1f97b,1219,"Westend,  Berlin (14050)",439
Friedrichshain, Berlin (10245),450.000 5.296,3 Zimmer,85 m²,3. Geschoss,https://www.immowelt.de/expose/6ad14563-7481-43d2-b98d-3e9598e3d871,1219,"Friedrichshain,  Berlin (10245)",1098
Prenzlauer Berg, Berlin (10439),649.000 6.556,3 Zimmer,99 m²,Unknown,https://www.immowelt.de/expose/eb3b2dd1-440e-42cb-a130-0084a3ea072b,1219,"Prenzlauer Berg,  Berlin (10439)",839
Rudow, Berlin (12357),595.000 3.500,6 Zimmer,170 m²,435 m² Grundstuck,https://www.immowelt.de/expose/b5deae03-9885-42d4-99d4-4d01d347099c,1219,"Rudow,  Berlin (12357)",391
Fennpfuhl, Berlin (10367),428.000 5.350,3 Zimmer,80 m²,4. Geschoss,https://www.immowelt.de/expose/f9eb0183-2acf-44bd-9e41-af99ca107d85,1219,"Fennpfuhl,  Berlin (10367)",314
Tiergarten, Berlin (10781),2.246.517 15.654,3 Zimmer,"143,5 m²",6. Geschoss,https://www.immowelt.de/expose/f59f5336-1aa2-4de4-b944-60b21e4eddd6,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),387.018 11.014,1 Zimmer,"35,1 m²",EG,https://www.immowelt.de/expose/ca8bbb29-0dbc-4641-852f-81d442d9982d,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),917.522 10.473,3 Zimmer,"87,6 m²",2. Geschoss,https://www.immowelt.de/expose/61b98517-5424-43d6-aa8e-81e8bfec9301,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),945.632 10.804,3 Zimmer,"87,5 m²",2. Geschoss,https://www.immowelt.de/expose/6161c575-06b9-4dc5-87bc-85bc4eef606f,1219,"Tiergarten,  Berlin (10781)",258
Dietrich-Bonhoeffer-StraÃŸe 28, Berlin (10407),909.000 5.646,6 Zimmer,161 m²,EG,https://www.immowelt.de/expose/fb003dda-30ab-4b1c-a802-8704c9139fcd,1219,"Dietrich-Bonhoeffer-StraÃŸe 28,  Berlin (10407)",0
Wilhelmstadt, Berlin (13581),340.000 4.250,3 Zimmer,80 m²,3. Geschoss,https://www.immowelt.de/expose/a1a68df3-7fdc-412e-99f2-adc2104c4881,1219,"Wilhelmstadt,  Berlin (13581)",215
Friedrichshain, Berlin (10247),3.500.000 3.473,"1.007,9 m²",323 m² Grundstuck,Unknown,https://www.immowelt.de/expose/4fc92b44-4f02-4ad2-b76f-84cbecdf6711,1219,"Friedrichshain,  Berlin (10247)",1098
Tiergarten, Berlin (10781),946.496 10.804,3 Zimmer,"87,6 m²",2. Geschoss,https://www.immowelt.de/expose/86d5c754-1b34-42cf-b35f-a2b16103b095,1219,"Tiergarten,  Berlin (10781)",258
Tiergarten, Berlin (10781),1.185.017 11.134,4 Zimmer,"106,4 m²",2. Geschoss,https://www.immowelt.de/expose/df8b0fc4-399d-47d0-9b7a-c0ab723d0da0,1219,"Tiergarten,  Berlin (10781)",258
