Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Friedrichshain, Berlin (10245),545.000 5.207,3 Zimmer,"104,7 m²",1. Geschoss,https://www.immowelt.de/expose/2f5e3bde-b78a-4628-8372-723c3e3ca171,1219,"Friedrichshain,  Berlin (10245)",1098
LoschmidtstraÃŸe 16, Berlin (10587),155.000 5.119,1 Zimmer,"30,3 m²",Unknown,https://www.immowelt.de/expose/2f5a1357-721e-4e73-924e-74260a1a33af,1219,"LoschmidtstraÃŸe 16,  Berlin (10587)",0
LoschmidtstraÃŸe 16, Berlin (10587),140.000 4.624,1 Zimmer,"30,3 m²",5. Geschoss,https://www.immowelt.de/expose/4e05b8d0-7668-485b-9a2a-3e040b23b898,1219,"LoschmidtstraÃŸe 16,  Berlin (10587)",0
LoschmidtstraÃŸe 16, Berlin (10587),220.000 4.042,2 Zimmer,"54,4 m²",2. Geschoss,https://www.immowelt.de/expose/863e3dea-ca3d-411a-bf7f-7e2903677587,1219,"LoschmidtstraÃŸe 16,  Berlin (10587)",0
LoschmidtstraÃŸe 16, Berlin (10587),299.000 4.002,3 Zimmer,"74,7 m²",EG,https://www.immowelt.de/expose/42805c86-b723-43e4-821f-3e628daf235d,1219,"LoschmidtstraÃŸe 16,  Berlin (10587)",0
Charlottenburg, Berlin (10719),4.000.000 9.828,12 Zimmer,407 m²,Unknown,https://www.immowelt.de/expose/a6ce3cf2-7231-4495-9c02-587024751261,1219,"Charlottenburg,  Berlin (10719)",1343
KÃ¶penick, Berlin (12557),698.500 5.729,3 Zimmer,"121,9 m²",4. Geschoss,https://www.immowelt.de/expose/ed08be9a-72a0-4059-a240-dc0f2d424be9,1219,"KÃ¶penick,  Berlin (12557)",0
Grunewald, Berlin / Grunewald (14193),3.200.000 12.800,6 Zimmer,250 m²,1. Geschoss,https://www.immowelt.de/expose/6a7f5f79-99fb-4a59-a37d-f303e41b9f97,1219,"Grunewald,  Berlin / Grunewald (14193)",129
Charlottenburg, Berlin (10623),1.695.000 16.281,3 Zimmer,"104,1 m²",8. Geschoss,https://www.immowelt.de/expose/d986d7b1-fe58-4ac9-aedb-ec1d1796d041,1219,"Charlottenburg,  Berlin (10623)",1343
Pestalozzistr. 11, Berlin (10625),946.000 9.998,3 Zimmer,"94,6 m²",frei ab sofort,https://www.immowelt.de/expose/d3e25179-6fe1-4e80-a99c-9b2e2fccc1bf,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Pestalozzistr. 11, Berlin (10625),1.969.000 15.002,4 Zimmer,"131,3 m²",5. Geschoss,https://www.immowelt.de/expose/f1cadfdc-45a3-43f6-a52d-6689eaa2b929,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Pestalozzistr. 11, Berlin (10625),942.000 11.000,3 Zimmer,"85,6 m²",3. Geschoss,https://www.immowelt.de/expose/26aa2879-234a-4303-97d3-579638602f9a,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Pestalozzistr. 11, Berlin (10625),772.000 11.397,2 Zimmer,"67,7 m²",2. Geschoss,https://www.immowelt.de/expose/19567f0a-d0ca-419b-9fa4-40a538985e58,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Pestalozzistr. 11, Berlin (10625),561.000 10.007,2 Zimmer,"56,1 m²",2. Geschoss,https://www.immowelt.de/expose/20dda45d-f266-44d5-a268-50405146ac24,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Pestalozzistr. 11, Berlin (10625),743.000 11.006,2 Zimmer,"67,5 m²",1. Geschoss,https://www.immowelt.de/expose/5b0d6fc0-7695-49d1-9458-8f6655b7d1da,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Pestalozzistr. 11, Berlin (10625),533.000 9.993,2 Zimmer,"53,3 m²",1. Geschoss,https://www.immowelt.de/expose/ccf48653-2d49-4fa0-9a20-7e32e273e602,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Pestalozzistr. 11, Berlin (10625),844.000 10.001,3 Zimmer,"84,4 m²",frei ab sofort,https://www.immowelt.de/expose/4a12b48c-d134-4c7b-980b-309f3de5453c,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Charlottenburg, Berlin / Charlottenburg (10623),2.100.000 8.288,7 Zimmer,"253,4 m²",1. Geschoss,https://www.immowelt.de/expose/a64a669f-4f52-4b20-a879-f1987fa3edb8,1219,"Charlottenburg,  Berlin / Charlottenburg (10623)",1343
Pestalozzistr. 11, Berlin (10625),477.000 10.408,1 Zimmer,"45,8 m²",frei ab sofort,https://www.immowelt.de/expose/cc14b93d-6327-4d78-9176-80cfd4906b65,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
Pestalozzistr. 11, Berlin (10625),553.000 10.406,2 Zimmer,"53,1 m²",frei ab sofort,https://www.immowelt.de/expose/246e58ca-23cb-4a59-87cb-b30eabd65e85,1219,"Pestalozzistr. 11,  Berlin (10625)",1072
