city_ID;City_name;population
1156;Herbertingen;0
1157;Langenenslingen;0
1158;Mengen;0
1159;Riedlingen;0
1160;Wain;0
1161;Mietingen;0
1162;Kirchberg an der Iller;0
1163;Gutenzell-Hürbel;0
1164;Burgrieden;0
1165;Balzheim;0
1166;Achstetten;0
1167;Schwendi;0
1168;Laupheim;0
1169;Tannheim;0
1170;Kirchdorf an der Iller;0
1171;Ingoldingen;0
1172;Hochdorf;0
1173;Erolzheim;0
1174;Dettingen an der Iller;0
1175;Berkheim;0
1176;Attenweiler;0
1177;Warthausen;0
1178;Ummendorf;0
1179;Mittelbiberach;0
1180;Maselheim;0
1181;Eberhardzell;0
1182;Schemmerhofen;0
1183;Rot an der Rot;0
1184;Bad Schussenried;0
1185;Bad Buchau;0
1186;Ochsenhausen;0
1187;Biberach an der Riß;0
1188;Unterwaldhausen;0
1189;Riedhausen;0
1190;Königseggwald;0
1191;Hoßkirch;0
1192;Fleischwangen;0
1193;Ebersbach-Musbach;0
1194;Ebenweiler;0
1195;Bergatreute;0
1196;Hohentengen;0
1197;Wolfegg;0
1198;Altshausen;0
1199;Ostrach;0
1200;Kißlegg;0
1201;Bad Saulgau, Allmannsweiler;0
1202;Bad Waldsee;0
1203;Aulendorf;0
1204;Aitrach;0
1205;Aichstetten;0
1206;Isny im Allgäu;0
1207;Waldburg;0
1208;Grünkraut;0
1209;Bodnegg;0
1210;Wolpertswende;0
1211;Schlier;0
1212;Amtzell;0
1213;Fronreute;0
1214;Vogt;0
1215;Horgenzell;0
1216;Argenbühl;0
1217;Baienfurt;0
1218;Weingarten;0
1219;Ravensburg;48825
1220;Oberreute;0
1221;Heimenkirch;0
1222;Scheidegg;0
1223;Weiler-Simmerberg;0
1224;Lindenberg im Allgäu;0
1225;Nonnenhorn;0
1226;Achberg;0
1227;Hergatz;0
1228;Wasserburg (Bodensee);0
1229;Sigmarszell;0
1230;Lindau (Bodensee);0
1231;Neukirch;0
1232;Eriskirch;0
1233;Oberteuringen;0
1234;Immenstaad am Bodensee;0
1235;Langenargen;0
1236;Kressbronn am Bodensee;0
1237;Meckenbeuren;0
1238;Tettnang;0
1239;Friedrichshafen;58403
1240;Woringen;0
1241;Wolfertschwenden;0
1242;Winterrieden;0
1243;Westerheim;0
1244;Unteregg;0
1245;Ungerhausen;0
1246;Trunkelsberg;0
1247;Sontheim;0
1248;Salgen;0
1249;Pleß;0
1250;Pfaffenhausen;0
1251;Oberschönegg;0
1252;Oberrieden;0
1253;Niederrieden;0
1254;Memmingerberg;0
1255;Legau;0
1256;Lautrach;0
1257;Lauben;0
1258;Lachen;0
1259;Kronburg;0
1260;Kirchheim in Schwaben;0
1261;Kirchhaslach;0
1262;Kammlach;0
1263;Holzgünz;0
1264;Heimertingen;0
1265;Hawangen;0
1266;Fellheim;0
1267;Erkheim;0
1268;Eppishausen;0
1269;Egg an der Günz;0
1270;Apfeltrach;0
1271;Buxheim;0
1272;Boos;0
1273;Böhen;0
1274;Benningen;0
1275;Markt Rettenbach;0
1276;Bad Grönenbach;0
1277;Babenhausen;0
1278;Ottobeuren;0
1279;Mindelheim;0
1280;Memmingen;41135
1281;Westendorf;0
1282;Stöttwang;0
1283;Stötten am Auerberg;0
1284;Ruderatshofen;0
1285;Roßhaupten;0
1286;Ronsberg;0
1287;Rieden am Forggensee;0
1288;Pforzen;0
1289;Mauerstetten;0
1290;Lengenwang;0
1291;Kaltental;0
1292;Irsee;0
1293;Hopferau;0
1294;Görisried;0
1295;Germaringen;0
1296;Friesenried;0
1297;Eggenthal;0
1298;Bidingen;0
1299;Baisweil;0
1300;Aitrang;0
1301;Unterthingau;0
1302;Schwangau;0
1303;Biessenhofen;0
1304;Obergünzburg;0
1305;Füssen;0
1306;Kaufbeuren;42505
1307;Rettenberg;0
1308;Missen-Wilhams;0
1309;Burgberg im Allgäu;0
1310;Blaichach;0
1311;Sonthofen;0
1312;Immenstadt im Allgäu;0
1313;Wildpoldsried;0
1314;Wertach;0
1315;Untrasried;0
1316;Rückholz;0
1317;Betzigau;0
1318;Wiggensbach;0
1319;Nesselwang;0
1320;Weitnau;0
1321;Sulzberg;0
1322;Durach;0
1323;Oy-Mittelberg;0
1324;Dietmannsried;0
1325;Pfronten;0
1326;Waltenhofen;0
1327;Kempten (Allgäu);0
1328;Schwabsoien;0
1329;Schwabbruck;0
1330;Prem;0
1331;Lechbruck;0
1332;Kinsau;0
1333;Ingenried;0
1334;Hohenfurch;0
1335;Burggen;0
1336;Bernbeuren;0
1337;Apfeldorf;0
1338;Schongau;0
1339;Windach;0
1340;Weil;0
1341;Vilgertshofen;0
1342;Unterdießen;0
1343;Thaining;0
1344;Eresing;0
1345;Schwifting;0
1346;Schondorf a. Ammersee;0
1347;Scheuring;0
1348;Rott;0
1349;Reichling;0
1350;Pürgen;0
1351;Prittriching;0
1352;Penzing;0
1353;Hofstetten;0
1354;Greifenberg;0
1355;Fuchstal;0
1356;Finning;0
1357;Denklingen;0
1358;Utting a. Ammersee;0
1359;Kaufering;0
1360;Dießen a. Ammersee;0
1361;Landsberg a. Lech;0
1362;Wiedergeltingen;0
1363;Walkertshofen;0
1364;Waal;0
1365;Tussenhausen;0
1366;Scherstetten;0
1367;Oberostendorf;0
1368;Mittelneufnach;0
1369;Mickhausen;0
1370;Markt Wald;0
1371;Langenneufnach;0
1372;Lamerdingen;0
1373;Jengen;0
1374;Igling;0
1375;Hurlach;0
1376;Hiltenfingen;0
1377;Langerringen;0
1378;Fischach;0
1379;Großaitingen;0
1380;Türkheim;0
1381;Untermeitingen;0
1382;Ettringen;0
1383;Schwabmünchen;0
1384;Bad Wörishofen;0
1385;Buchloe;0
1386;Wechingen;0
1387;Wallerstein;0
1388;Reimlingen;0
1389;Munningen;0
1390;Möttingen;0
1391;Mönchsdeggingen;0
1392;Megesheim;0
1393;Marktoffingen;0
1394;Maihingen;0
1395;Hohenaltheim;0
1396;Hainsfarth;0
1397;Fremdingen;0
1398;Ehingen a. Ries;0
1399;Ederheim;0
1400;Deiningen;0
1401;Auhausen;0
1402;Amerdingen;0
1403;Alerheim;0
1404;Oettingen i. Bay.;0
1405;Nördlingen;0
1406;Wolferstadt;0
1407;Westendorf, Kühlenthal;0
1408;Weichering;0
1409;Tagmersheim;0
1410;Rögling;0
1411;Rohrenfels;0
1412;Otting;0
1413;Oberndorf a.Lech;0
1414;Oberhausen;219176
1415;Nordendorf;0
1416;Niederschönenfeld;0
1417;Münster;0
1418;Mertingen;0
1419;Marxheim;0
1420;Kaisheim;0
1421;Huisheim;0
1422;Genderkingen;0
1423;Fünfstetten;0
1424;Ellgau;0
1425;Ehekirchen;0
1426;Buchdorf;0
1427;Baar;0
1428;Bergheim;63558
1429;Thierhaupten;0
1430;Königsmoos;0
1431;Karlshuld;0
1432;Burgheim;0
1433;Asbach-Bäumenheim;0
1434;Tapfheim;0
1435;Bissingen;0
1436;Harburg;202571
1437;Wemding;0
1438;Buttenwiesen;0
1439;Rennertshofen;0
1440;Wertingen;0
1441;Neuburg an der Donau;0
1442;Donauwörth;0
1443;Waidhofen;0
1444;Sielenbach;0
1445;Schiltberg;0
1446;Petersdorf;0
1447;Obergriesbach;0
1448;Langenmosen;0
1449;Inchenhofen;0
1450;Hollenbach;0
1451;Hilgertshausen-Tandern;0
1452;Gachenbach;0
1453;Brunnen;0
1454;Berg im Gau;0
1455;Aresing;0
1456;Adelzhausen;0
1457;Hohenwart;0
1458;Kühbach;0
1459;Pöttmes;0
1460;Aichach;0
1461;Schrobenhausen;0
1462;Wiesenbach;0
1463;Wehringen;0
1464;Ustersbach;0
1465;Ursberg;0
1466;Schmiechen;0
1467;Ried;0
1468;Rehling;0
1469;Oberottmarshausen;0
1470;Münsterhausen;0
1471;Merching;0
1472;Laugna;0
1473;Kutzenhausen;0
1474;Kettershausen;0
1475;Horgau;0
1476;Eurasburg;0
1477;Emersacker;0
1478;Egling a.d. Paar;0
1479;Ebershausen;0
1480;Deisenhausen;0
1481;Breitenthal;0
1482;Bonstetten;0
1483;Biberbach;0
1484;Balzhausen;0
1485;Aystetten;0
1486;Aletshausen;0
1487;Aichen;0
1488;Adelsried;0
1489;Neuburg a.d. Kammel;0
1490;Ziemetshausen;0
1491;Thannhausen;0
1492;Welden;0
1493;Langweid a. Lech;0
1494;Gessertshausen;0
1495;Gablingen;0
1496;Dasing;0
1497;Altenmünster;0
1498;Aindling;0
1499;Affing;0
1500;Zusmarshausen;0
1501;Kissing;0
1502;Dinkelscherben;0
1503;Diedorf;0
1504;Mering;0
1505;Meitingen;0
1506;Bobingen;0
1507;Stadtbergen;0
1508;Krumbach (Schwaben);0
1509;Gersthofen;0
1510;Neusäß;0
1511;Königsbrunn;0
1512;Friedberg;0
1513;Augsburg;259196
1514;Haimhausen;0
1515;Fahrenzhausen;0
1516;Unterföhring;0
1517;Oberschleißheim;0
1518;Karlsfeld;0
1519;Garching b. München;0
1520;Ismaning;0
1521;Unterschleißheim;0
1522;Pastetten;0
1523;Oberpframmern;0
1524;Moosach;0
1525;Hohenlinden;0
1526;Hohenbrunn;0
1527;Forstinning;0
1528;Forstern;0
1529;Egmating;0
1530;Buch a. Buchrain;0
1531;Aying;0
1532;Pliening;0
1533;Brunnthal;0
1534;Anzing;0
1535;Steinhöring;0
1536;Putzbrunn;0
1537;Höhenkirchen-Siegertsbrunn;0
1538;Grasbrunn;0
1539;Glonn;0
1540;Aßling;0
1541;Kirchseeon;0
1542;Aschheim;0
1543;Zorneding;0
1544;Parsdorf/Hergolding;0
1545;Baldham;0
1546;Vaterstetten;0
1547;Poing;0
1548;Neubiberg;0
1549;Markt Schwaben;0
1550;Grafing b. München;0
1551;Ebersberg;0
1552;Kirchheim b. München;0
1553;Haar;0
1554;Ottobrunn/Riemerling;0
1555;Walpertskirchen;0
1556;Neuching;0
1557;Langenpreising;0
1558;Finsing;0
1559;Eitting;0
1560;Bockhorn;0
1561;Berglern;0
1562;Wörth;0
1563;Wartenberg;0
1564;Moosinning;0
1565;Fraunberg;0
1566;Oberding;0
1567;Erding;0
1568;Mauern;0
1569;Marzling;0
1570;Langenbach;0
1571;Kirchdorf a.d. Amper;0
1572;Hörgertshausen;0
1573;Hohenkammer;0
1574;Haag a.d. Amper;0
1575;Gammelsdorf;0
1576;Zolling;0
1577;Nandlstadt;0
1578;Kranzberg;0
1579;Hallbergmoos;0
1580;Attenkirchen;0
1581;Allershausen;0
1582;Eching;0
1583;Neufahrn b. Freising;0
1584;Moosburg a.d. Isar;0
1585;Freising;42570
1586;Pörnbach;0
1587;Paunzhausen;0
1588;Jetzendorf;0
1589;Ilmmünster;0
1590;Gerolsbach;0
1591;Schweitenkirchen;0
1592;Scheyern;0
1593;Rohrbach;0
1594;Reichertshausen;0
1595;Geisenfeld;0
1596;Wolnzach;0
1597;Pfaffenhofen a.d. Ilm;0
1598;Sulzemoos;0
1599;Weichs;0
1600;Vierkirchen;0
1601;Erdweg;0
1602;Altomünster;0
1603;Schwabhausen;0
1604;Röhrmoos;0
1605;Hebertshausen;0
1606;Petershausen;0
1607;Odelzhausen;0
1608;Bergkirchen;0
1609;Markt Indersdorf;0
1610;Dachau;39740
1611;Wettstetten;0
1612;Walting;0
1613;Titting;0
1614;Stammham;0
1615;Schernfeld;0
1616;Pollenfeld;0
1617;Oberdolling;0
1618;Nassenfels;0
1619;Münchsmünster;0
1620;Kinding;0
1621;Karlskron;0
1622;Hitzhofen;0
1623;Hepberg;0
1624;Ernsgaden;0
1625;Eitensheim;0
1626;Egweil;0
1627;Böhmfeld;0
1628;Adelschlag;0
1629;Pförring;0
1630;Lenting;0
1631;Großmehring;0
1632;Denkendorf;0
1633;Kösching;0
1634;Vohburg a.d. Donau;0
1635;Reichertshofen;0
1636;Gaimersheim;0
1637;Manching;0
1638;Eichstätt;0
1639;Ingolstadt;120658
1640;Unterneukirchen;0
1641;Tüßling;0
1642;Teising;0
1643;Taufkirchen;0
1644;Reischach;0
1645;Polling;0
1646;Pleiskirchen;0
1647;Erlbach;0
1648;Oberneukirchen;0
1649;Oberbergkirchen;0
1650;Mettenheim;0
1651;Mehring;0
1652;Kraiburg a. Inn;0
1653;Kirchweidach;0
1654;Jettenbach;0
1655;Halsbach;0
1656;Geratskirchen;0
1657;Feichten a.d. Alz;0
1658;Engelsberg;0
1659;Emmerting;0
1660;Egglkofen;0
1661;Aschau a. Inn;0
1662;Winhöring;0
1663;Ampfing;0
1664;Marktl;0
1665;Tittmoning;0
1666;Neuötting;0
1667;Garching a.d. Alz;0
1668;Töging a. Inn;0
1669;Burgkirchen an der Alz;0
1670;Altötting;0
1671;Burghausen;0
1672;Waldkraiburg;0
1673;Mühldorf a. Inn;0
1674;Steinkirchen;0
1675;Reichertsheim;0
1676;Lengdorf;0
1677;Hohenpolding;0
1678;Heldenstein;0
1679;Buchbach;0
1680;Sankt Wolfgang;0
1681;Isen;0
1682;Schwindegg;0
1683;Taufkirchen (Vils);0
1684;Dorfen;0
1685;Postmünster;0
1686;Julbach;0
1687;Egglham;0
1688;Wittibreut;0
1689;Johanniskirchen;0
1690;Dietersburg;0
1691;Kirchdorf a. Inn;0
1692;Triftern;0
1693;Bad Birnbach;0
1694;Simbach a. Inn;0
1695;Pfarrkirchen;0
1696;Unterdietfurt;0
1697;Schönau;0
1698;Mitterskirchen;0
1699;Malgersdorf;0
1700;Hebertsfelden;0
1701;Wurmannsquick;0
1702;Massing;0
1703;Eggenfelden;0
1704;Wurmsham;0
1705;Weng;0
1706;Vilsheim;0
1707;Niederviehbach;0
1708;Neufraunhofen;0
1709;Loiching;0
1710;Kröning;0
1711;Gottfrieding;0
1712;Gerzen;0
1713;Buch a. Erlbach;0
1714;Baierbach;0
1715;Altfraunhofen;0
1716;Aham;0
1717;Adlkofen;0
1718;Moosthenning;0
1719;Marklkofen;0
1720;Frontenhausen;0
1721;Bodenkirchen;0
1722;Mengkofen;0
1723;Velden;0
1724;Geisenhausen;0
1725;Gangkofen;0
1726;Vilsbiburg;0
1727;Dingolfing;0
1728;Wörth a.d. Isar;0
1729;Weihmichl;0
1730;Volkenschwand;0
1731;Rudelzhausen;0
1732;Postau;0
1733;Obersüßbach;0
1734;Niederaichbach;0
1735;Hohenthann;0
1736;Herrngiersdorf;0
1737;Furth;112025
1738;Elsendorf;0
1739;Bayerbach bei Ergoldsbach;0
1740;Attenhofen;0
1741;Aiglsbach;0
1742;Neufahrn i. NB;0
1743;Langquaid;0
1744;Laberweinting;0
1745;Pfeffenhausen;0
1746;Au in der Hallertau;0
1747;Schierling;0
1748;Mallersdorf-Pfaffenberg;0
1749;Ergoldsbach;0
1750;Rottenburg a.d. Laaber;0
1751;Essenbach;0
1752;Mainburg;0
1753;Landshut;60488
1754;Landshut, Altdorf;0
1755;Ergolding, Landshut;0
1756;Bayrischzell;0
1757;Hausham;0
1758;Fischbachau;0
1759;Schliersee;0
1760;Miesbach;0
1761;Kreuth;0
1762;Bad Wiessee;0
1763;Gmund a. Tegernsee;0
1764;Rottach-Egern;0
1765;Tegernsee;0
1766;Reichersbeuern;0
1767;Gaißach;0
1768;Bichl;0
1769;Benediktbeuern;0
1770;Bad Heilbrunn;0
1771;Waakirchen;0
1772;Weyarn;0
1773;Warngau;0
1774;Valley;0
1775;Otterfing;0
1776;Dietramszell;0
1777;Feldkirchen-Westerham;0
1778;Holzkirchen;0
1779;Vogtareuth;0
1780;Unterreit;0
1781;Soyen;0
1782;Rechtmehring;0
1783;Ramerberg;0
1784;Gars a. Inn;0
1785;Maitenbeth;0
1786;Griesstätt;0
1787;Frauenneuharting;0
1788;Emmering;0
1789;Eiselfing;0
1790;Babensham;0
1791;Gars am Inn;0
1792;Albaching;0
1793;Rott a. Inn;0
1794;Pfaffing;0
1795;Edling;0
1796;Schnaitsee;0
1797;Haag i. OB;0
1798;Wasserburg a. Inn;0
1799;Marktschellenberg;0
1800;Ramsau b. Berchtesgaden;0
1801;Bischofswiesen;0
1802;Schneizlreuth;0
1803;Bayerisch Gmain;0
1804;Anger;0
1805;Piding;0
1806;Bad Reichenhall;0
1807;Kirchanschöring;0
1808;Saaldorf;0
1809;Fridolfing;0
1810;Laufen;0
1811;Ainring;0
1812;Freilassing;0
1813;Wonneberg;0
1814;Vachendorf;0
1815;Seeon-Seebruck;0
1816;Traunreut;0
1817;Taching a. See;0
1818;Stein a.d. Traun;0
1819;St. Georgen;0
1820;Petting;0
1821;Nußdorf;0
1822;Neukirchen am Teisenberg;0
1823;Surberg;0
1824;Kienberg;0
1825;Grabenstätt;0
1826;Altenmarkt a.d. Alz;0
1827;Palling;0
1828;Bergen;0
1829;Tacherting;0
1830;Chieming;0
1831;Inzell;0
1832;Ruhpolding;0
1833;Teisendorf;0
1834;Siegsdorf;0
1835;Trostberg;0
1836;Traunstein;0
1837;Schleching;0
1838;Gstadt a. Chiemsee;0
1839;Chiemsee;0
1840;Breitbrunn a. Chiemsee;0
1841;Rimsting;0
1842;Marquartstein;0
1843;Unterwössen;0
1844;Reit im Winkl;0
1845;Übersee;0
1846;Bernau a. Chiemsee;0
1847;Aschau i. Chiemgau;0
1848;Grassau;0
1849;Prien a. Chiemsee, Herrenchiemssee;0
1850;Söchtenau;0
1851;Schonstett;0
1852;Schechen;0
1853;Prutting;0
1854;Pittenhart;0
1855;Nußdorf a. Inn;0
1856;Höslwang;0
1857;Halfing;0
1858;Flintsbach a. Inn;0
1859;Eggstätt;0
1860;Amerang;0
1861;Samerberg;0
1862;Obing;0
1863;Neubeuern;0
1864;Frasdorf;0
1865;Großkarolinenfeld;0
1866;Tuntenhausen;0
1867;Rohrdorf;0
1868;Brannenburg;0
1869;Bad Endorf;0
1870;Kiefersfelden;0
1871;Riedering;0
1872;Oberaudorf;0
1873;Bad Feilnbach;0
1874;Stephanskirchen;0
1875;Raubling;0
1876;Kolbermoor;0
1877;Bruckmühl;0
1878;Bad Aibling;0
1879;Rosenheim;60167
1880;Königsdorf;0
1881;Egling;0
1882;Münsing;0
1883;Geretsried;0
1884;Wolfratshausen;0
1885;Wallgau;0
1886;Oberau;0
1887;Krün;0
1888;Grainau;0
1889;Farchant;0
1890;Ettal;0
1891;Garmisch-Partenkirchen (Schneefernerhaus);0
1892;Uffing a. Staffelsee;0
1893;Spatzenhausen;0
1894;Schwaigen;0
1895;Schlehdorf;0
1896;Saulgrub;0
1897;Ohlstadt;0
1898;Großweil;0
1899;Eschenlohe;0
1900;Eglfing;0
1901;Bayersoien;0
1902;Bad Kohlgrub;0
1903;Walchensee;0
1904;Kochel a. See;0
1905;Murnau a. Staffelsee;0
1906;Wildsteig;0
1907;Wielenbach;0
1908;Wessobrunn;0
1909;Sindelsdorf;0
1910;Seeshaupt;0
1911;Rottenbuch;0
1912;Raisting;0
1913;Pähl;0
1914;Obersöchering;0
1915;Iffeldorf;0
1916;Habach;0
1917;Eberfing;0
1918;Böbing;0
1919;Antdorf;0
1920;Huglfing;0
1921;Hohenpeißenberg;0
1922;Peißenberg;0
1923;Penzberg;0
1924;Weilheim i. OB;0
1925;Pentenried;0
1926;Andechs;0
1927;Pöcking;0
1928;Feldafing;0
1929;Tutzing;0
1930;Starnberg;0
1931;Türkenfeld;0
1932;Steindorf;0
1933;Schöngeising;0
1934;Oberschweinbach;0
1935;Mittelstetten;0
1936;Mammendorf;0
1937;Landsberied;0
1938;Kottgeisering;0
1939;Jesenwang;0
1940;Hattenhofen;0
1941;Grafrath;0
1942;Egenhofen;0
1943;Eching a. Ammersee;0
1944;Althegnenberg;0
1945;Moorenweis;0
1946;Geltendorf;0
1947;Inning a. Ammersee;0
1948;Fürstenfeldbruck;0
1949;Alling;0
1950;Wörthsee;0
1951;Weßling;0
1952;Seefeld;0
1953;Eichenau;0
1954;Maisach;0
1955;Herrsching a. Ammersee;0
1956;Gilching;0
1957;Gröbenzell;0
1958;Puchheim;0
1959;Gräfelfing;0
1960;Planegg/Krailling;0
1961;Olching;0
1962;Gauting;0
1963;Germering;36834
1964;Schäftlarn;0
1965;Baierbrunn;0
1966;Straßlach-Dingharting;0
1967;Neuried;0
1968;Icking;0
1969;Sauerlach;0
1970;Pullach i. Isartal;0
1971;Oberhaching;0
1972;Grünwald;0
1973;München;0
1974;Wutach;0
1975;Friedenweiler;0
1976;Dachsberg;0
1977;Breitnau;0
1978;Bernau im Schwarzwald;0
1979;Eisenbach;0
1980;Feldberg;0
1981;Grafenhausen;0
1982;Höchenschwand;0
1983;Schluchsee;0
1984;Hinterzarten;0
1985;Lenzkirch;0
1986;Bonndorf im Schwarzwald;0
1987;Löffingen;0
1988;Titisee-Neustadt;0
1989;Weilheim;0
1990;Lottstetten;0
1991;Eggingen;0
1992;Dogern;0
1993;Dettighofen;0
1994;Hohentengen am Hochrhein;0
1995;Jestetten;0
1996;Wutöschingen;0
1997;Küssaberg;0
1998;Lauchringen;0
1999;Stühlingen;0
2000;Ühlingen-Birkendorf;0
2001;Albbruck;0
2002;Klettgau;0
2003;Waldshut-Tiengen;0
2004;Schwörstadt;0
2005;Herrischried;0
2006;Rickenbach;0
2007;Görwihl;0
2008;Murg;0
2009;Laufenburg (Baden);0
2010;Bad Säckingen;0
2011;Wieden;0
2012;Utzenfeld;0
2013;Kleines Wiesental;0
2014;Maulburg;0
2015;Hausen im Wiesental;0
2016;Hasel;0
2017;Häg-Ehrsberg;0
2018;Todtmoos;0
2019;Schönau im Schwarzwald;0
2020;Todtnau;0
2021;Zell im Wiesental;0
2022;Wehr;0
2023;Schopfheim;0
2024;Grenzach-Wyhlen;0
2025;Rheinfelden (Baden);0
2026;Wittlingen;0
2027;Schallbach;0
2028;Rümmingen;0
2029;Inzlingen;0
2030;Fischingen;0
2031;Eimeldingen;0
2032;Binzen;0
2033;Efringen-Kirchen;0
2034;Steinen;0
2035;Weil am Rhein;0
2036;Lörrach;0
2037;Malsburg-Marzell;0
2038;Eschbach;0
2039;Buggingen;0
2040;Auggen;0
2041;Heitersheim;0
2042;Schliengen;0
2043;Bad Bellingen;0
2044;Badenweiler;0
2045;Kandern;0
2046;Neuenburg am Rhein;0
2047;Müllheim;0
2048;Wyhl;0
2049;Weisweil;0
2050;Rheinhausen;0
2051;Malterdingen;0
2052;Sasbach am Kaiserstuhl;0
2053;Riegel Kaiserstuhl;0
2054;Eichstetten;0
2055;Bahlingen am Kaiserstuhl;0
2056;Sexau;0
2057;Freiamt;0
2058;Endingen am Kaiserstuhl;0
2059;Kenzingen;0
2060;Herbolzheim;0
2061;Teningen;0
2062;Emmendingen;0
2063;Wittnau;0
2064;Winden im Elztal;0
2065;Sulzburg;0
2066;Sölden;0
2067;Pfaffenweiler;0
2068;Merdingen;0
2069;Horben;0
2070;Gottenheim;0
2071;Glottertal;0
2072;Ebringen;0
2073;Bollschweil;0
2074;Ballrechten-Dottingen;0
2075;Au (Breisgau);0
2076;Vörstetten;0
2077;Reute;0
2078;St. Märgen;0
2079;Sankt Peter;0
2080;Bötzingen;0
2081;Simonswald;0
2082;Gutach im Breisgau;0
2083;Hartheim;0
2084;Buchenbach;0
2085;Oberried;0
2086;Stegen;0
2087;Merzhausen;0
2088;Münstertal;0
2089;Ihringen;0
2090;Ehrenkirchen;0
2091;March;0
2092;Schallstadt;0
2093;Umkirch;0
2094;Staufen im Breisgau;0
2095;Elzach, Biederbach;0
2096;Denzlingen;0
2097;Breisach am Rhein;0
2098;Kirchzarten;0
2099;Gundelfingen, Heuweiler;0
2100;Bad Krozingen;0
2101;Waldkirch;0
2102;Freiburg im Breisgau;0
2103;Hardt;0
2104;Fluorn-Winzeln;0
2105;Epfendorf;0
2106;Aichhalden;0
2107;Lauterbach;0
2108;Oberndorf am Neckar;0
2109;Schramberg;0
2110;Wellendingen;0
2111;Villingendorf;0
2112;Frittlingen;0
2113;Eschbronn;0
2114;Bösingen;0
2115;Dietingen;0
2116;Zimmern ob Rottweil;0
2117;Dunningen;0
2118;Deißlingen;0
2119;Trossingen;0
2120;Rottweil;0
2121;Tuningen;0
2122;Talheim;0
2123;Seitingen-Oberflacht;0
2124;Rietheim-Weilheim;0
2125;Renquishausen;0
2126;Mahlstetten;0
2127;Kolbingen;0
2128;Königsheim;0
2129;Irndorf;0
2130;Hausen ob Verena;0
2131;Gunningen;0
2132;Egesheim;0
2133;Durchhausen;0
2134;Dürbheim;0
2135;Denkingen;0
2136;Deilingen;0
2137;Bubsheim;0
2138;Böttingen;0
2139;Balgheim;0
2140;Bärenthal;0
2141;Neuhausen ob Eck;0
2142;Emmingen-Liptingen;0
2143;Wurmlingen;0
2144;Mühlheim an der Donau;0
2145;Fridingen an der Donau;0
2146;Wehingen, Reichenbach;0
2147;Gosheim;0
2148;Aldingen;0
2149;Spaichingen;0
2150;Tuttlingen;34847
2151;Reichenau;0
2152;Allensbach;0
2153;Konstanz;81275
2154;Orsingen-Nenzingen;0
2155;Mühlingen;0
2156;Sipplingen;0
2157;Bodman-Ludwigshafen;0
2158;Gaienhofen;0
2159;Öhningen;0
2160;Stockach;0
2161;Radolfzell am Bodensee;0
2162;Volkertshausen;0
2163;Aach;0
2164;Büsingen am Hochrhein;0
2165;Gailingen am Hochrhein;0
2166;Mühlhausen-Ehingen;0
2167;Steißlingen;0
2168;Eigeltingen;0
2169;Tengen;0
2170;Hilzingen;0
2171;Gottmadingen;0
2172;Rielasingen-Worblingen;0
2173;Engen;0
2174;Singen;45696
2175;Bräunlingen;0
2176;Immendingen;0
2177;Geisingen;0
2178;Hüfingen;0
2179;Blumberg;0
2180;Donaueschingen;0
2181;Gütenbach;0
2182;Vöhrenbach;0
2183;Schönwald im Schwarzwald;0
2184;Schonach im Schwarzwald;0
2185;Hornberg;0
2186;Königsfeld im Schwarzwald;0
2187;Furtwangen im Schwarzwald;0
2188;Triberg im Schwarzwald;0
2189;Unterkirnach;0
2190;Mönchweiler;0
2191;Brigachtal;0
2192;Dauchingen;0
2193;Niedereschach;0
2194;Bad Dürrheim;0
2195;Villingen-Schwenningen;81770
2196;Schuttertal;0
2197;Rust;0
2198;Ringsheim;0
2199;Meißenheim;0
2200;Mahlberg;0
2201;Kippenheim;0
2202;Kappel-Grafenhausen;0
2203;Schwanau;0
2204;Seelbach;0
2205;Ettenheim;0
2206;Friesenheim;0
2207;Lahr/Schwarzwald;0
2208;Sasbachwalden;0
2209;Lauf;0
2210;Ottenhöfen im Schwarzwald;0
2211;Sasbach;0
2212;Kappelrodeck;0
2213;Renchen;0
2214;Rheinau;0
2215;Achern (Abweichung Exklaven);0
2216;Rheinmünster;0
2217;Ottersweier;0
2218;Bühlertal;0
2219;Bühl;0
2220;Ortenberg;0
2221;Ohlsbach;0
2222;Mühlenbach;0
2223;Lautenbach;0
2224;Gutach (Schwarzwaldbahn);0
2225;Berghaupten;0
2226;Nordrach;0
2227;Oberharmersbach;0
2228;Biberach;0
2229;Bad Rippoldsau-Schapbach;0
2230;Schenkenzell;0
2231;Durbach;0
2232;Schiltach;0
2233;Hausach;0
2234;Hohberg;0
2235;Schutterwald;0
2236;Bad Peterstal-Griesbach;0
2237;Zell am Harmersbach;0
2238;Willstätt;0
2239;Oppenau;0
2240;Gengenbach;0
2241;Fischerbach, Haslach, Hofstetten;0
2242;Wolfach, Oberwolfach;0
2243;Oberkirch;0
2244;Kehl;34009
2245;Offenburg;59238
2246;Bruchweiler-Bärenbach u.a.;0
2247;Bad Bergzabern u.a.;0
2248;Hochstadt;0
2249;Offenbach an der Queich;0
2250;Steinweiler;0
2251;Kandel;0
2252;Insheim;0
2253;Herxheim;0
2254;Albersweiler, Silz u.a.;0
2255;Annweiler am Trifels;0
2256;Wilgartswiesen;0
2257;Hauenstein;0
2258;Rhodt u.a.;0
2259;Frankweiler;0
2260;Billigheim-Ingenheim, Birkweiler;0
2261;Landau in der Pfalz;41612
2262;Scheibenhardt;0
