Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
"Türnich, Kerpen (50169)",277.000 € 1.689 €/m²,6 Zimmer,164 m²,1.190 m² Grundstück,https://www.immowelt.de/expose/ee01aa2c-8f1c-4e21-a06e-dec803f3c537
"Sindorf, Kerpen (50170)",100.000 € 1.724 €/m²,3 Zimmer,58 m²,Unknown,https://www.immowelt.de/expose/85799ca5-5f51-4fe1-a194-677675e679b9
"Türnich, Kerpen / Türnich (50169)",202.000 € 2.434 €/m²,3 Zimmer,83 m²,Unknown,https://www.immowelt.de/expose/4bb31e48-064a-44a2-9fcc-5b21043b6ccf
"Sindorf, Kerpen (50170)",235.000 € 2.842 €/m²,3 Zimmer,"82,7 m²",3. Geschoss,https://www.immowelt.de/expose/af1de97d-690b-4b24-9bc9-1952adebca9e
"Brüggen, Euskirchen (50321)",858.748 € 5.236 €/m²,5 Zimmer,164 m²,590 m² Grundstück,https://www.immowelt.de/expose/79e51451-0bb7-48be-8d19-ff0ae398a5c7
"Sindorf, Kerpen (50170)",95.000 € 1.638 €/m²,3 Zimmer,58 m²,Unknown,https://www.immowelt.de/expose/21524bda-c4c7-42b8-abae-8dff68a071a6
"Blatzheim, Kerpen (50171)",5.200.000 € 4.522 €/m²,35 Zimmer,1.150 m²,2.500 m² Grundstück,https://www.immowelt.de/expose/503118df-2e9f-4608-9e06-55010073ee72
"Kerpen, Kerpen (50171)",325.000 € 3.611 €/m²,4 Zimmer,90 m²,1.207 m² Grundstück,https://www.immowelt.de/expose/ef257309-d548-4a53-ab9f-a211938d2c6e
"Brüggen, Kerpen-Brüggen (50169)",298.000 € 2.483 €/m²,5 Zimmer,120 m²,522 m² Grundstück,https://www.immowelt.de/expose/85148bc1-1fba-4295-b880-8406a3733d49
"Horrem, Kerpen (50169)",250.000 € 3.551 €/m²,2 Zimmer,"70,4 m²",1. Geschoss,https://www.immowelt.de/expose/7010d441-c578-4b83-8598-9c69b660b9fa
"Horrem, Kerpen (50169)",849.000 € 4.770 €/m²,"6,5 Zimmer",178 m²,740 m² Grundstück,https://www.immowelt.de/expose/947e1121-70b5-42f0-97c9-d3049d080ffd
"Kerpen, Kerpen (50171)",970.000 € 4.093 €/m²,7 Zimmer,237 m²,489 m² Grundstück,https://www.immowelt.de/expose/eccbb8eb-7e32-4ab7-8f1d-3c07a05dba7b
"Sindorf, Kerpen (50170)",239.000 € 2.656 €/m²,4 Zimmer,90 m²,Unknown,https://www.immowelt.de/expose/dab73898-4467-43e4-9d25-d71e2797d8ef
"Horrem, Kerpen (50169)",349.000 € 3.598 €/m²,3 Zimmer,97 m²,Unknown,https://www.immowelt.de/expose/2f3fd1c3-7990-4c9b-8d53-da79f69f6e19
"Horrem, Kerpen (50169)",186.000 € 2.138 €/m²,3 Zimmer,87 m²,Unknown,https://www.immowelt.de/expose/fa66d920-5f66-418b-980d-fd6e50c70d57
"Sindorf, Kerpen (50170)",399.000 € 4.245 €/m²,3 Zimmer,94 m²,3. Geschoss,https://www.immowelt.de/expose/e5209c4d-3669-4121-a504-3b8dddf48dfe
"Manheim, Kerpen (50170)",85.000 € 1.700 €/m²,2 Zimmer,50 m²,Unknown,https://www.immowelt.de/expose/eed012b7-d278-452e-ab44-f8a44275e52f
