Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL;city_id
Nieder-Roden, Rodgau (63110),607.450 € 3.797 €/m²,5 Zimmer,160 m²,279 m² Grundstück,https://www.immowelt.de/expose/05132055-9b71-4840-9452-d1cd621fac26;1414
Dudenhofen, Rodgau, Dudenhofen (63110),261.900 € 2.112 €/m²,124 m²,Unknown,Unknown,https://www.immowelt.de/expose/3cae45d1-37e1-42a6-b18f-b0664c22164c;1414
Nieder-Roden, Rodgau (63110),99.000 € 1.523 €/m²,2 Zimmer,65 m²,Unknown,https://www.immowelt.de/expose/5c5234b7-f06f-49e8-b183-d68ffbf12f26;1414
Nieder-Roden, Rodgau (63110),607.450 € 3.797 €/m²,5 Zimmer,160 m²,279 m² Grundstück,https://www.immowelt.de/expose/aa64780c-f8d8-4a48-a296-1d27bf42c16a;1414
Nieder-Roden, Rodgau (63110),595.000 €,5 Zimmer,Unknown,Unknown,https://www.immowelt.de/expose/d465ab93-d4ee-43e8-856c-5a55891dd527;1414
Nieder-Roden, Rodgau (63110),607.450 € 3.797 €/m²,5 Zimmer,160 m²,279 m² Grundstück,https://www.immowelt.de/expose/0ed39db7-d850-4191-8837-78df2e83b0ee;1414
Dudenhofen, Rodgau (63110),413.300 € 4.980 €/m²,3 Zimmer,83 m²,Unknown,https://www.immowelt.de/expose/dbaae829-6eed-4411-b663-eba75484734a;1414
Dudenhofen, Rodgau (63110),592.000 € 5.148 €/m²,3 Zimmer,115 m²,Unknown,https://www.immowelt.de/expose/905d4651-1f98-4918-8ab6-a1b774001407;1414
Dudenhofen, Rodgau (63110),509.800 € 5.048 €/m²,4 Zimmer,101 m²,Unknown,https://www.immowelt.de/expose/af984c6c-1aac-42e8-9327-b089d3872059;1414
Dudenhofen, Rodgau (63110),497.400 € 4.925 €/m²,4 Zimmer,101 m²,Unknown,https://www.immowelt.de/expose/cc36cdda-169b-4ba3-a5ca-451b1fd4d3e2;1414
Dudenhofen, Rodgau (63110),498.000 € 5.188 €/m²,3 Zimmer,96 m²,Unknown,https://www.immowelt.de/expose/1c524cc5-a0f6-4e5e-bd2d-d7296438e381;1414
Nieder-Roden, Rodgau (63110),699.000 € 1.820 €/m²,11 Zimmer,384 m²,479 m² Grundstück,https://www.immowelt.de/expose/d83ba0d7-6639-464c-bf27-757f17ffa4d8;1414
"Nieder-Roden, Rodgau (63110),510.000 € 3.617 €/m²,5 Zimmer,141 m²,""237,7 m² Grundstück"",https://www.immowelt.de/expose/7ed5cbb4-b799-4395-95fa-7e803f638e92";1414
Dudenhofen, Rodgau (63110),261.900 € 2.112 €/m²,4 Zimmer,124 m²,Unknown,https://www.immowelt.de/expose/60173138-8406-4aef-acd2-080acbe06d6b;1414
Dudenhofen, Rodgau (63110),261.900 € 2.112 €/m²,4 Zimmer,124 m²,Unknown,https://www.immowelt.de/expose/33a529f7-08f5-403b-8b30-cff28d18d4e5;1414
Nieder-Roden, Rodgau (63110),535.000 € 3.963 €/m²,4 Zimmer,135 m²,177 m² Grundstück,https://www.immowelt.de/expose/36c2d1ca-17cb-404a-8874-0aced76be3b3;1414
Jügesheim, Rodgau (63110),250.000 € 3.846 €/m²,2 Zimmer,65 m²,EG,https://www.immowelt.de/expose/ba754992-a1e1-4df5-8d75-bf0ce26b1f25;1414
Nieder-Roden, Rodgau (63110),622.000 € 2.613 €/m²,6 Zimmer,238 m²,635 m² Grundstück,https://www.immowelt.de/expose/d0e5a5db-65cf-4032-b7f3-a9d7eb251f0f;1414
Dudenhofen, Rodgau (63110),461.000 € 3.136 €/m²,5 Zimmer,147 m²,568 m² Grundstück,https://www.immowelt.de/expose/99ea7e19-fd41-4f3e-b71a-75d232380708;1414
"Dudenhofen, Rodgau / Dudenhofen (63110),275.000 € 3.230 €/m²,""3,5 Zimmer"",""85,1 m²"",1. Geschoss,https://www.immowelt.de/expose/0b91c8f9-cbb4-413f-a3e9-3a5a9be98e98";1414
Weiskirchen, Rodgau (63110),679.000 € 2.341 €/m²,9 Zimmer,290 m²,637 m² Grundstück,https://www.immowelt.de/expose/2729dd97-5baf-4cff-9750-e35bf0b8bfb7;1414
Weiskirchen, Rodgau (63110),650.000 € 2.549 €/m²,4 Zimmer,255 m²,451 m² Grundstück,https://www.immowelt.de/expose/57fac4bb-e0a3-4e75-a0a5-4b4df1c3835f;1414
Nieder-Roden, Rodgau (63110),749.000 € 3.802 €/m²,5 Zimmer,197 m²,661 m² Grundstück,https://www.immowelt.de/expose/08ab5004-cb97-4d20-9c32-1b1696d33512;1414
"Jügesheim, Rodgau (63110),529.000 € 4.541 €/m²,4 Zimmer,""116,5 m²"",2. Geschoss,https://www.immowelt.de/expose/73ba43f4-94d4-4633-aff6-673a9f86dbb0";1414
Nieder-Roden, Rodgau (63110),332.500 € 4.963 €/m²,3 Zimmer,67 m²,Unknown,https://www.immowelt.de/expose/ecb6820f-7f35-47dd-b00f-3f02b50106b7;1414
Nieder-Roden, Rodgau - Nieder Roden (63110),382.000 € 4.897 €/m²,3 Zimmer,78 m²,Unknown,https://www.immowelt.de/expose/bbaa452a-19c0-4d54-902f-ddc904afdc94;1414
Nieder-Roden, Rodgau - Nieder Roden (63110),446.500 € 4.801 €/m²,3 Zimmer,93 m²,Unknown,https://www.immowelt.de/expose/af8adf91-af21-4ed9-90f2-0862f86aac53;1414
Nieder-Roden, Rodgau - Nieder Roden (63110),446.500 € 4.801 €/m²,3 Zimmer,93 m²,Unknown,https://www.immowelt.de/expose/bf9a85fe-844f-473e-a0c5-d2c3fc003b9b;1414
Nieder-Roden, Rodgau - Nieder Roden (63110),500.500 € 4.859 €/m²,4 Zimmer,103 m²,Unknown,https://www.immowelt.de/expose/5d88f0d2-cec0-43d7-97d1-7ce260d6bf22;1414
Nieder-Roden, Rodgau - Nieder Roden (63110),386.000 € 4.886 €/m²,3 Zimmer,79 m²,Unknown,https://www.immowelt.de/expose/44fcb77a-e550-44a2-856c-b00830a15551;1414
Nieder-Roden, Rodgau - Nieder Roden (63110),329.000 € 4.910 €/m²,3 Zimmer,67 m²,Unknown,https://www.immowelt.de/expose/4af80d3d-b297-48e1-99e0-46eab6d05052;1414
Nieder-Roden, Rodgau - Nieder Roden (63110),495.500 € 4.811 €/m²,4 Zimmer,103 m²,Unknown,https://www.immowelt.de/expose/d1eb2be6-b076-48f1-ad69-c52a078b32f4;1414
Weiskirchen, Rodgau (63110),439.000 € 3.598 €/m²,6 Zimmer,122 m²,262 m² Grundstück,https://www.immowelt.de/expose/1aa3c99a-7c01-441d-97af-09811e522353;1414
Frühlingsaustr. 11, Jügesheim, Rodgau (63110),640.000 € 4.848 €/m²,5 Zimmer,132 m²,623 m² Grundstück,https://www.immowelt.de/expose/65b9d73b-b00f-4bd1-96bc-e199ec3c93e9;1414
Jügesheim, Rodgau OT Jügesheim (63110),839.000 € 4.053 €/m²,7 Zimmer,207 m²,295 m² Grundstück,https://www.immowelt.de/expose/19b86a5b-a77f-40e2-b927-d231d00e9ec6;1414
Weiskirchen, Rodgau (63110),650.000 € 2.549 €/m²,4 Zimmer,255 m²,Unknown,https://www.immowelt.de/expose/a7c71cb8-5f71-400a-9d9f-e31eab0c9bfa;1414
"Hainhausen, Rodgau (63110),208.000 € 6.064 €/m²,1 Zimmer,""34,3 m²"",Unknown,https://www.immowelt.de/expose/85a24822-3645-4829-bf14-5e685e3b6370";1414
"Hainhausen, Rodgau (63110),269.000 € 6.059 €/m²,""1,5 Zimmer"",""44,4 m²"",Unknown,https://www.immowelt.de/expose/a4cbcb1f-176c-4713-9474-003fd2d9ad2a";1414
Nieder-Roden, Rodgau (63110),228.000 € 3.083 €/m²,2 Zimmer,74 m²,frei ab 01.12.2024,https://www.immowelt.de/expose/6e9cfb59-38d3-4ac5-b69b-a30d655c58c0;1414
Dudenhofen, Rodgau (63110),333.000 € 2.176 €/m²,153 m²,686 m² Grundstück,Unknown,https://www.immowelt.de/expose/886c154a-4137-49b6-b10d-991fb226be13;1414
Dudenhofen, Rodgau (63110),333.000 € 2.176 €/m²,153 m²,Unknown,Unknown,https://www.immowelt.de/expose/b399a40a-5e2e-4a9b-961a-f91509b48d52;1414
Dudenhofen, Rodgau (63110),333.000 € 2.176 €/m²,7 Zimmer,153 m²,686 m² Grundstück,https://www.immowelt.de/expose/13fafbd8-7e5e-4fc5-96d1-69ba9b557bb0;1414
Jügesheim, Rodgau (63110),599.000 € 3.423 €/m²,8 Zimmer,175 m²,1.142 m² Grundstück,https://www.immowelt.de/expose/66152ac7-8afa-4c84-871e-a5392e4c3435;1414
Jügesheim, Rodgau (63110),650.000 € 1.946 €/m²,11 Zimmer,334 m²,442 m² Grundstück,https://www.immowelt.de/expose/86f84347-4266-4098-ab85-4bb1d5c13484;1414
Nieder-Roden, Rodgau (63110),207.000 € 2.797 €/m²,74 m²,Unknown,Unknown,https://www.immowelt.de/expose/479895d7-4ce2-414f-a038-2e1fd7d07fd5;1414
Nieder-Roden, Rodgau (63110),207.000 € 2.797 €/m²,3 Zimmer,74 m²,Unknown,https://www.immowelt.de/expose/4b42003b-1abd-4c72-bf1e-28befdedc4e6;1414
Nieder-Roden, Rodgau (63110),207.000 € 2.797 €/m²,3 Zimmer,74 m²,Unknown,https://www.immowelt.de/expose/18fe53f1-b51e-4b28-843d-cd7050d15889;1414
Jügesheim, Rodgau (63110),1.290.000 €,Unknown,Unknown,Unknown,https://www.immowelt.de/expose/2776c1d5-de1d-4bd2-9f9c-b6464ca69a92;1414
Nieder-Roden, Rodgau (63110),141.000 € 2.043 €/m²,2 Zimmer,69 m²,Unknown,https://www.immowelt.de/expose/6854be58-2951-4647-ba1e-911639627f34;1414
Dudenhofen, Rodgau (63110),279.000 € 2.325 €/m²,4 Zimmer,120 m²,7. Geschoss,https://www.immowelt.de/expose/acb5a87b-3b54-4604-99db-033d56c9c1cf;1414
"Dudenhofen, Rodgau (63110),139.000 € 3.605 €/m²,1 Zimmer,""38,6 m²"",3. Geschoss,https://www.immowelt.de/expose/8b55bfa4-fc6c-400f-b52c-8f00a84d838e";1414
Nieder-Roden, Rodgau (63110),141.000 € 2.043 €/m²,69 m²,Unknown,Unknown,https://www.immowelt.de/expose/c4b8883d-1eff-48c3-853f-b095d8609015;1414
"Jügesheim, Rodgau (63110),150.000 € 4.110 €/m²,1 Zimmer,""36,5 m²"",1. Geschoss,https://www.immowelt.de/expose/acab6441-30bc-437d-8673-754095da0192";1414
Jügesheim, Rodgau (63110),639.000 € 3.399 €/m²,6 Zimmer,188 m²,579 m² Grundstück,https://www.immowelt.de/expose/279f4755-db81-4f06-89fe-89202185ef51;1414
Nieder-Roden, Rodgau (63110),141.000 € 2.043 €/m²,2 Zimmer,69 m²,Unknown,https://www.immowelt.de/expose/73a54727-419d-4d9f-b82f-66aecca9bd1e;1414
"Weiskirchen, Rodgau (63110),450.000 € 3.116 €/m²,7 Zimmer,""144,4 m²"",551 m² Grundstück,https://www.immowelt.de/expose/5cdfd820-858d-45ec-a94c-011ee6b2d01f";1414
Nieder-Roden, Rodgau (63110),679.000 € 2.783 €/m²,8 Zimmer,244 m²,683 m² Grundstück,https://www.immowelt.de/expose/9b396bdd-82e9-43ce-93f7-8fe536f7b46c;1414
"Nieder-Roden, Rodgau (63110),498.000 € 1.851 €/m²,6 Zimmer,""268,2 m²"",2. Geschoss,https://www.immowelt.de/expose/04b54fc4-66ed-4e66-9966-d32f72aa0ad7";1414
Nieder-Roden, Rodgau (63110),622.000 € 2.613 €/m²,238 m²,635 m² Grundstück,Unknown,https://www.immowelt.de/expose/613ebfd2-10a2-4bcb-a0dd-24b969f1ee18;1414
Dudenhofen, Rodgau (63110),649.000 € 5.110 €/m²,6 Zimmer,127 m²,1.011 m² Grundstück,https://www.immowelt.de/expose/984c0f1e-67b7-438d-95d4-d51e30b6c8c6;1414
Dudenhofen, Rodgau (63110),189.000 € 2.864 €/m²,2 Zimmer,66 m²,2. Geschoss,https://www.immowelt.de/expose/92fa65a5-4971-4c5c-b791-6cfa25a3cf19;1414
Weiskirchen, Rodgau (63110),750.000 € 3.927 €/m²,7 Zimmer,191 m²,1.041 m² Grundstück,https://www.immowelt.de/expose/f1259783-fefa-4c82-bd0c-35be21f1cd13;1414
"Dudenhofen, Rodgau (63110),299.000 € 3.713 €/m²,3 Zimmer,""80,5 m²"",frei ab 01.01.2025,https://www.immowelt.de/expose/88db5afe-dd60-4b66-a9d3-ca2a1846b130";1414
Dudenhofen, Rodgau (63110),425.300 € 5.124 €/m²,3 Zimmer,83 m²,Unknown,https://www.immowelt.de/expose/a82be645-77f0-4835-ae84-10a2a83889d1;1414
Dudenhofen, Rodgau (63110),397.800 € 4.793 €/m²,3 Zimmer,83 m²,Unknown,https://www.immowelt.de/expose/13ea9837-57bd-4c6b-95d9-9b67a4a90894;1414
Dudenhofen, Rodgau (63110),409.600 € 5.120 €/m²,2 Zimmer,80 m²,Unknown,https://www.immowelt.de/expose/bf84dbc0-8bb5-4b7b-9692-398486f8f103;1414
Dudenhofen, Rodgau (63110),388.200 € 4.853 €/m²,2 Zimmer,80 m²,Unknown,https://www.immowelt.de/expose/1883b7cc-897f-4219-a4dc-ee32e67d9fc7;1414
"Dudenhofen, Rodgau / Dudenhofen (63110),299.000 € 3.512 €/m²,""3,5 Zimmer"",""85,1 m²"",1. Geschoss,https://www.immowelt.de/expose/349d026b-cecc-4d95-86b4-cde6cd246ce0";1414
