Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL;city_id
Wesseling / Innenstadt, Wesseling (50389),487.000 € 2.127 €/m²,9 Zimmer,229 m²,309 m² Grundstück,https://www.immowelt.de/expose/c6328a38-9602-45b1-80ba-5a58681a7d4c;4428
Wesseling / Innenstadt, Wesseling , Rheinl (50389),185.000 € 2.534 €/m²,3 Zimmer,73 m²,Unknown,https://www.immowelt.de/expose/f4625e44-e65a-47c5-b2e5-781ce02366bc;4428
Wesseling / Innenstadt, Wesseling (50389),200.000 € 2.174 €/m²,4 Zimmer,92 m²,1. Geschoss,https://www.immowelt.de/expose/f35264d5-8178-405c-8557-4b5025171468;4428
"Bonner Str. 114, Wesseling / Innenstadt, Wesseling (50389),213.000 € 2.996 €/m²,4 Zimmer,""71,1 m²"",517 m² Grundstück,https://www.immowelt.de/expose/bacc73dc-e890-4027-ae69-8d891c79c0ff";4428
Keldenich, Wesseling (50389),199.500 € 3.325 €/m²,2 Zimmer,60 m²,2. Geschoss,https://www.immowelt.de/expose/09bbb53e-df8a-4ed6-91b5-2aff5cb474e9;4428
"Unknown,Unknown,2 Zimmer,""59,5 m²"",7. Geschoss,https://www.immowelt.de/projekte/expose/k2ca532";4428
"Unknown,Unknown,2 Zimmer,""59,5 m²"",5. Geschoss,https://www.immowelt.de/projekte/expose/k2ca532";4428
"Wesseling / Innenstadt, Wesseling (50389),225.000 € 2.467 €/m²,3 Zimmer,""91,2 m²"",EG,https://www.immowelt.de/expose/be37d3e8-af35-413a-8b94-428f611f9512";4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/e3604ec6-c113-43cc-9389-18ff1c1db191;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/59cf6e27-9f3f-4217-8e54-ea546e6e090e;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/81670422-60a3-4cac-a38a-acf6131658c6;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/2699034c-6a52-4a22-8932-00f2aeeec13e;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/0d7d4d71-4c33-4149-9281-3c2decea6e22;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/bd6d9e00-277a-4444-b0ac-46c688e1bdad;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/c0ab63a5-492a-4bde-a123-597e4ea41abb;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/f45c97ea-355c-4ffa-aa48-c51b7f364097;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/42ab084c-1b83-45f3-8b2f-9a6f6ec2bd6b;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/752de0ec-7e3d-4115-8031-0003dda83511;4428
Urfeld, Wesseling (50389),395.000 € 3.292 €/m²,4 Zimmer,120 m²,220 m² Grundstück,https://www.immowelt.de/expose/bf67b7ab-4d0f-48f9-92d8-9973a0e34312;4428
-, Wesseling / Innenstadt, Wesseling (50389),799.000 € 4.994 €/m²,6 Zimmer,160 m²,230 m² Grundstück,https://www.immowelt.de/expose/bea79bbf-ce5c-47eb-b206-9009807d4245;4428
Keldenich, Wesseling / Keldenich (50389),1.260.000 € 4.214 €/m²,10 Zimmer,299 m²,542 m² Grundstück,https://www.immowelt.de/expose/f218eadb-07f9-4be5-bee1-29f5623f3f71;4428
"Keldenich, Wesseling / Keldenich (50389),389.000 € 2.640 €/m²,5 Zimmer,""147,3 m²"",246 m² Grundstück,https://www.immowelt.de/expose/a8373453-f5a1-42ec-9991-30194071b000";4428
Wesseling / Innenstadt, Wesseling (50389),299.000 € 3.181 €/m²,4 Zimmer,94 m²,166 m² Grundstück,https://www.immowelt.de/expose/a7b27309-44af-4df1-9d44-9374cee1c9d2;4428
Wesseling / Innenstadt, Wesseling (50389),549.000 € 3.588 €/m²,5 Zimmer,153 m²,177 m² Grundstück,https://www.immowelt.de/expose/4f0e0f54-0dab-41c5-84a7-2bd53967709f;4428
Berzdorf, Wesseling (50389),550.000 € 2.806 €/m²,7 Zimmer,196 m²,684 m² Grundstück,https://www.immowelt.de/expose/90cc2654-7e6c-4556-944c-5e60e312443e;4428
Wesseling / Innenstadt, Wesseling (50389),222.000 € 2.643 €/m²,3 Zimmer,84 m²,7. Geschoss,https://www.immowelt.de/expose/3fc63031-653a-412b-a44f-6538e0b0d0d6;4428
Keldenich, Wesseling (50389),350.000 € 3.608 €/m²,4 Zimmer,97 m²,2. Geschoss,https://www.immowelt.de/expose/c63c313f-e75c-49ef-9cd1-fe3183cedc11;4428
Keldenich, Wesseling / Keldenich (50389),499.000 € 3.490 €/m²,6 Zimmer,143 m²,604 m² Grundstück,https://www.immowelt.de/expose/322d9448-f3a8-462e-8cc6-f308af2bb124;4428
Keldenich, Wesseling (50389),2.050.000 € 1.786 €/m²,40 Zimmer,1.148 m²,2.129 m² Grundstück,https://www.immowelt.de/expose/e5907bf2-5bab-4963-90dd-c47b14788c55;4428
"Keldenich, Wesseling / Keldenich (50389),469.000 € 3.513 €/m²,4 Zimmer,""133,5 m²"",643 m² Grundstück,https://www.immowelt.de/expose/b4edcc79-314e-4b4b-8ce2-edfbd13c0487";4428
Wesseling / Innenstadt, Wesseling (50389),125.000 € 2.049 €/m²,2 Zimmer,61 m²,Unknown,https://www.immowelt.de/expose/751f1f49-11ab-4ba4-8a29-0549f027ab6f;4428
