Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
"Stadtmitte, Neu-Ulm (89231)",691.000 € 3.455 €/m²,9 Zimmer,200 m²,324 m² Grundstück,https://www.immowelt.de/expose/346cdd8a-bd62-4cc2-a448-4685808e8424
"Pfuhl, Neu-Ulm (89233)",849.000 € 2.084 €/m²,18 Zimmer,"407,4 m²",541 m² Grundstück,https://www.immowelt.de/expose/423199ec-d23d-404e-92fd-908c0e04764b
"Pfuhl, Neu-Ulm (89233)",628.397 € 3.397 €/m²,5 Zimmer,185 m²,190 m² Grundstück,https://www.immowelt.de/expose/67b4c50d-d8e4-4287-a9c4-1dbaaee454ad
"Finningen, Neu-Ulm (89233)",808.900 € 5.087 €/m²,6 Zimmer,159 m²,900 m² Grundstück,https://www.immowelt.de/expose/ce8d58ad-3b74-4281-a861-4274f3bded6c
"Finningen, Neu Ulm (89233)",757.900 € 5.121 €/m²,6 Zimmer,148 m²,750 m² Grundstück,https://www.immowelt.de/expose/5e8587dc-9f01-4c76-88c4-e224c6ffa3a6
"Ludwigsfeld, Neu-Ulm / Ludwigsfeld (89231)",182.000 € 4.090 €/m²,"1,5 Zimmer","44,5 m²",10. Geschoss,https://www.immowelt.de/expose/f1f5c594-f9ec-4cda-ba49-cddfd6cc47ae
"Pfuhl, Neu-Ulm (89233)",653.000 € 5.678 €/m²,5 Zimmer,115 m²,391 m² Grundstück,https://www.immowelt.de/expose/febcc8c6-2d6c-4588-9ffb-541666bda7dd
"Stadtmitte, Neu-Ulm (89231)",99.000 € 3.414 €/m²,1 Zimmer,29 m²,Unknown,https://www.immowelt.de/expose/aeacf21b-2f99-43da-ac04-9957f55888f8
"Ludwigsfeld, Neu-Ulm (89231)",464.000 € 5.043 €/m²,3 Zimmer,92 m²,Unknown,https://www.immowelt.de/expose/80e4cd7a-1557-4967-94d3-495c74aab4d0
"Offenhausen, Neu-Ulm (89231)",760.000 € 5.809 €/m²,"4,5 Zimmer","130,8 m²",Unknown,https://www.immowelt.de/expose/8148c107-fd85-4aa5-a73b-2749bcb060c0
"Altstadt, Neu-Ulm (89233)",849.000 € 4.422 €/m²,7 Zimmer,192 m²,1.102 m² Grundstück,https://www.immowelt.de/expose/ed511ef2-5ebd-48a4-9548-88e5c9d8bb1f
"Thalfinger Straße 29, Burlafingen, Neu-Ulm (89233)",425.000 € 4.930 €/m²,3 Zimmer,"86,2 m²",2. Geschoss,https://www.immowelt.de/expose/cd73ceba-298f-44a8-a11a-f8d3315c6f55
