Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL;city_id
"Hüingsen, Menden (58710),268.800 € 1.841 €/m²,""5,5 Zimmer"",146 m²,500 m² Grundstück,https://www.immowelt.de/expose/ea5e831d-ebfd-48f9-b8ff-1667f23b3427";2385
Halingen, Menden (58708),287.890 € 2.027 €/m²,4 Zimmer,142 m²,Unknown,https://www.immowelt.de/expose/01ff5009-4320-4f9d-a096-2c9dcf2a022d;2385
"Bösperde, Menden (Sauerland)-Bösperde (58708),288.000 € 2.179 €/m²,5 Zimmer,""132,2 m²"",Unknown,https://www.immowelt.de/expose/aa4da783-3ed9-48fd-a315-a74172c15a05";2385
"Bösperde, Menden (Sauerland)-Bösperde (58708),288.000 € 2.179 €/m²,5 Zimmer,""132,2 m²"",210 m² Grundstück,https://www.immowelt.de/expose/f4c1762a-67eb-48a6-a017-ffc608e986e9";2385
"Hüingsen, Menden (Sauerland) (58710),384.000 € 1.941 €/m²,7 Zimmer,""197,8 m²"",420 m² Grundstück,https://www.immowelt.de/expose/695d3b1c-d46d-4aec-ba3d-11e928343049";2385
Platte Heide, Menden / Platte Heide (58708),405.000 € 1.976 €/m²,7 Zimmer,205 m²,770 m² Grundstück,https://www.immowelt.de/expose/105bccd2-572f-4835-85e1-6823d0f63b5f;2385
Menden - Mitte, Menden (58706),275.000 € 2.052 €/m²,4 Zimmer,134 m²,2. Geschoss,https://www.immowelt.de/expose/efa36217-623d-4219-93c6-4c8e7cd34b98;2385
Mendener Straße 52a, Berkenhofskamp, Menden (58710),930.000 €,1.760 m² Grundstück,Unknown,Unknown,https://www.immowelt.de/expose/051a4e39-d99b-4eb0-8d96-323db0739556;2385
Schwitten, Menden (58708),695.000 € 2.673 €/m²,6 Zimmer,260 m²,2.200 m² Grundstück,https://www.immowelt.de/expose/d61332bf-1d25-4a66-abcb-f8306be04158;2385
"Menden - Nord, Menden (58706),185.500 € 2.529 €/m²,3 Zimmer,""73,4 m²"",frei ab sofort,https://www.immowelt.de/expose/e9487979-2331-48db-b248-79d07dd061bb";2385
Menden - Nord, Menden (58706),190.000 € 1.696 €/m²,4 Zimmer,112 m²,695 m² Grundstück,https://www.immowelt.de/expose/33b65be3-cbb7-4467-9796-4fabcd23ee8d;2385
"Menden - Nord, Menden (58706),185.500 € 2.529 €/m²,3 Zimmer,""73,4 m²"",frei ab sofort,https://www.immowelt.de/expose/793766c3-059d-4d88-8aa1-191621dc2761";2385
Wasserstraße 5 / Sackgasse 2, Menden - Mitte, Menden (58706),425.000 € 452 €/m²,941 m²,451 m² Grundstück,Unknown,https://www.immowelt.de/expose/d1d7b172-92bf-4812-9c26-6ac498a90baf;2385
"Heimkerweg 5, Obsthof - Horlecke - Oesenwiesen, Menden (58706),Preis auf Anfrage,2 Zimmer,""60,3 m²"",Unknown,https://www.immowelt.de/expose/6eade290-a58e-42e4-b6dc-eb2d06f7729a";2385
"Heimkerweg 5, Obsthof - Horlecke - Oesenwiesen, Menden (58706),Preis auf Anfrage,3 Zimmer,""93,9 m²"",Unknown,https://www.immowelt.de/expose/c95704ba-c018-45e6-840c-5a8a191f4556";2385
Berkenhofskamp, Menden (Sauerland) / Lendringsen (58710),899.000 € 2.554 €/m²,12 Zimmer,352 m²,1.810 m² Grundstück,https://www.immowelt.de/expose/79eaef5e-de66-457a-be5f-caba2f56b3c4;2385
Menden - Mitte, Menden (58706),199.000 € 1.730 €/m²,4 Zimmer,115 m²,2. Geschoss,https://www.immowelt.de/expose/ac071c2f-8711-49c5-9d39-fb15e859de7d;2385
Platte Heide, Menden (58708),249.000 € 2.895 €/m²,4 Zimmer,86 m²,482 m² Grundstück,https://www.immowelt.de/expose/319c0af0-71f7-4cde-bf72-8ab6fee7aa38;2385
Bösperde, Menden (Sauerland) (58708),487.000 € 2.472 €/m²,8 Zimmer,197 m²,451 m² Grundstück,https://www.immowelt.de/expose/15c57f65-d22b-4111-8b26-0b354c31206d;2385
Lendringsen - Mitte, Menden (58710),269.000 € 1.423 €/m²,7 Zimmer,189 m²,626 m² Grundstück,https://www.immowelt.de/expose/1d6621e7-4147-4f9b-83f8-9681e7eeb609;2385
Schwitten, Menden (Sauerland) (58708),Preis auf Anfrage,5 Zimmer,244 m²,2.200 m² Grundstück,https://www.immowelt.de/expose/299c9e85-bce8-4e6a-bb3b-4047c9d5eb2e;2385
Menden - Nord, Menden (58706),129.000 € 1.697 €/m²,3 Zimmer,76 m²,Unknown,https://www.immowelt.de/expose/21e68727-8748-4b2e-90d4-a64fd6912a6a;2385
Platte Heide, Menden (58708),369.000 € 1.741 €/m²,9 Zimmer,212 m²,375 m² Grundstück,https://www.immowelt.de/expose/561b431a-a15d-464b-9e92-1607951e4a6c;2385
Menden - Mitte, Menden (58706),388.000 € 2.771 €/m²,8 Zimmer,140 m²,720 m² Grundstück,https://www.immowelt.de/expose/e6696000-0cd9-44e8-988c-03b984af077f;2385
"Menden - Mitte, Menden (58706),235.000 € 1.709 €/m²,4 Zimmer,""137,5 m²"",128 m² Grundstück,https://www.immowelt.de/expose/01f6e772-5362-451a-8577-ddd7f4d74270";2385
"Platte Heide, Menden (58708),329.000 € 3.053 €/m²,4 Zimmer,""107,8 m²"",637 m² Grundstück,https://www.immowelt.de/expose/7ee42c76-7da9-4235-950a-c6f0b2141e99";2385
"Lahrfeld, Menden (Sauerland) (58706),304.000 € 1.770 €/m²,5 Zimmer,""171,8 m²"",370 m² Grundstück,https://www.immowelt.de/expose/0995b59f-ba78-45ea-9d6b-081962332fb9";2385
Menden - Mitte, Menden (Sauerland) (58708),441.000 € 3.528 €/m²,5 Zimmer,125 m²,427 m² Grundstück,https://www.immowelt.de/expose/a808c659-472b-4438-885b-ae78c86bd66d;2385
Menden - Mitte, Menden (Sauerland) (58708),463.000 € 3.430 €/m²,5 Zimmer,135 m²,430 m² Grundstück,https://www.immowelt.de/expose/5a952cec-2988-44e5-a63a-f2dafb6abe14;2385
Platte Heide, Menden (58708),498.000 € 4.082 €/m²,4 Zimmer,122 m²,850 m² Grundstück,https://www.immowelt.de/expose/bb60ab57-760f-43b7-ad5e-85737bf63d5c;2385
Menden - Mitte, Menden (Sauerland) (58708),444.000 € 3.552 €/m²,5 Zimmer,125 m²,425 m² Grundstück,https://www.immowelt.de/expose/f9d00c77-2995-4c9a-924a-f0a7bf21ec4a;2385
Menden - Mitte, Menden (Sauerland) (58708),449.000 € 3.592 €/m²,5 Zimmer,125 m²,430 m² Grundstück,https://www.immowelt.de/expose/2bdfabfb-e705-451b-9af2-85cdd9248b71;2385
"Liethen, Menden (58706),365.000 € 2.900 €/m²,3 Zimmer,""125,9 m²"",653 m² Grundstück,https://www.immowelt.de/expose/9870945f-2f5c-4fdd-adf6-2ab7002c2b5f";2385
"Liethen, Menden (58706),524.089 € 4.019 €/m²,5 Zimmer,""130,4 m²"",441 m² Grundstück,https://www.immowelt.de/expose/b05b2eaf-c1a5-4b30-bfd2-52ec6f93d109";2385
Lendringsen - Mitte, Menden (58710),499.000 € 2.470 €/m²,8 Zimmer,202 m²,1.240 m² Grundstück,https://www.immowelt.de/expose/6e1c1061-5057-4439-ab87-98834f98ad22;2385
"Liethen, Menden (58706),425.075 € 3.528 €/m²,4 Zimmer,""120,5 m²"",573 m² Grundstück,https://www.immowelt.de/expose/f06ca5b3-521a-48ce-9881-dead56d89fcd";2385
"Liethen, Menden (58706),575.089 € 3.607 €/m²,5 Zimmer,""159,5 m²"",451 m² Grundstück,https://www.immowelt.de/expose/66cf10db-f28f-47f7-a06e-19995ac70e50";2385
"Lendringsen - Mitte, Menden (58710),349.000 € 1.201 €/m²,8 Zimmer,""290,7 m²"",819 m² Grundstück,https://www.immowelt.de/expose/493f251f-efea-4478-a939-6a0bb506efdd";2385
"Liethen, Menden (58706),425.599 € 3.667 €/m²,4 Zimmer,""116,1 m²"",427 m² Grundstück,https://www.immowelt.de/expose/808dd428-31c4-4e39-8634-279bb5e3608b";2385
"Liethen, Menden (58706),445.000 € 2.791 €/m²,5 Zimmer,""159,5 m²"",412 m² Grundstück,https://www.immowelt.de/expose/4eb0f624-4e13-49d0-85e6-6c292fadebde";2385
"Liethen, Menden (58706),419.000 € 3.184 €/m²,5 Zimmer,""131,6 m²"",418 m² Grundstück,https://www.immowelt.de/expose/37523b78-a3e2-472f-9299-62c402a573a8";2385
"Liethen, Menden (58706),406.000 € 3.405 €/m²,4 Zimmer,""119,2 m²"",387 m² Grundstück,https://www.immowelt.de/expose/20231103-5b97-4d1e-8dec-abb7efef8b10";2385
Bösperde - Holzen, Menden (Sauerland) (58708),288.000 € 1.391 €/m²,4 Zimmer,405 m²,1.570 m² Grundstück,https://www.immowelt.de/expose/b2fead7f-b84a-4ed4-a53f-1d0702e8a504;2385
"Karl-Becker-Straße 48, Lendringsen - Mitte, Menden (58710),282.500 € 3.511 €/m²,2 Zimmer,""80,5 m²"",2. Geschoss,https://www.immowelt.de/expose/8db860af-3f66-4934-a9f0-1ae035125e27";2385
Halingen, Menden (58708),179.000 € 1.570 €/m²,4 Zimmer,114 m²,584 m² Grundstück,https://www.immowelt.de/expose/7d55bc4c-293b-4f59-8eff-11da5376cd20;2385
"Menden - Mitte, Menden (58706),548.000 € 641 €/m²,""854,5 m²"",933 m² Grundstück,Unknown,https://www.immowelt.de/expose/489f1bb9-22f8-4099-81ac-cf8600c9f5b2";2385
Am Papenbusch, Menden (58708),650.000 € 2.297 €/m²,283 m²,563 m² Grundstück,Unknown,https://www.immowelt.de/expose/ab8bd60b-77c9-4cf2-829a-b396095f5d3e;2385
Bachum, Arnsberg (59757),269.000 € 1.793 €/m²,6 Zimmer,150 m²,500 m² Grundstück,https://www.immowelt.de/expose/263d5337-8c4f-45ea-8ff3-fa21ebd4290d;2385
Stadtmitte, Fröndenberg (58730),1.298.000 € 6.725 €/m²,5 Zimmer,193 m²,1. Geschoss,https://www.immowelt.de/expose/ae4ced66-c951-472c-9f64-7f480f539015;2385
Stadtmitte, Fröndenberg (58730),138.000 € 1.104 €/m²,7 Zimmer,125 m²,208 m² Grundstück,https://www.immowelt.de/expose/0e0d734c-9887-4543-9c66-ccbe99d75002;2385
Stadtmitte, Fröndenberg/Ruhr (58730),545.872 € 4.332 €/m²,5 Zimmer,126 m²,625 m² Grundstück,https://www.immowelt.de/expose/fd2d4873-098d-40b3-8020-52da550472e2;2385
Mesterscheid / Asenberg, Hemer (58675),199.000 € 1.453 €/m²,6 Zimmer,137 m²,857 m² Grundstück,https://www.immowelt.de/expose/2fe67b8e-0d94-492f-b9b7-2bbe8b19582d;2385
Stadtmitte, Fröndenberg/Ruhr (58730),550.000 € 1.341 €/m²,17 Zimmer,410 m²,488 m² Grundstück,https://www.immowelt.de/expose/b1491083-9922-4d5b-912a-9ffec934d43f;2385
"Stadtmitte, Fröndenberg/Ruhr (58730),314.000 € 1.893 €/m²,5 Zimmer,""165,9 m²"",390 m² Grundstück,https://www.immowelt.de/expose/6d53e41c-f429-41d5-8108-1109cefe9065";2385
Stadtmitte, Fröndenberg/Ruhr (58730),412.950 € 2.232 €/m²,6 Zimmer,185 m²,512 m² Grundstück,https://www.immowelt.de/expose/a072423a-f59f-42b1-9df5-cfb8f015127c;2385
Langschede, Fröndenberg/Ruhr (58730),465.000 € 3.875 €/m²,5 Zimmer,120 m²,646 m² Grundstück,https://www.immowelt.de/expose/fa530ee1-cfdd-4844-b55d-af61ef5e02ca;2385
