Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL;city_id
Brockendorfer Weg 17, Zieverich, Bergheim (50126),659.000 € 2.865 €/m²,9 Zimmer,230 m²,250 m² Grundstück,https://www.immowelt.de/expose/0c30005e-1f8c-46a1-8cca-1f3e83d845fa;2174
Kenten, Bergheim (50127),77.000 € 828 €/m²,3 Zimmer,93 m²,Unknown,https://www.immowelt.de/expose/6d59f58c-6e31-44e6-9e41-a2c815f09b81;2174
Glessen, Bergheim (50129),384.900 € 4.325 €/m²,4 Zimmer,89 m²,1. Geschoss,https://www.immowelt.de/projekte/expose/k246732;2174
Glessen, Bergheim (50129),319.900 € 5.160 €/m²,2 Zimmer,62 m²,2. Geschoss,https://www.immowelt.de/projekte/expose/k246732;2174
Glessen, Bergheim (50129),374.900 € 4.999 €/m²,3 Zimmer,75 m²,1. Geschoss,https://www.immowelt.de/projekte/expose/k246732;2174
Glessen, Bergheim (50129),384.900 € 5.132 €/m²,3 Zimmer,75 m²,2. Geschoss,https://www.immowelt.de/projekte/expose/k246732;2174
Glessen, Bergheim (50129),706.700 € 4.589 €/m²,5 Zimmer,154 m²,248 m² Grundstück,https://www.immowelt.de/projekte/expose/k2a3732;2174
Glessen, Bergheim (50129),695.670 € 4.517 €/m²,5 Zimmer,154 m²,248 m² Grundstück,https://www.immowelt.de/projekte/expose/k2a3732;2174
Glessen, Bergheim (50129),660.670 € 4.686 €/m²,5 Zimmer,141 m²,251 m² Grundstück,https://www.immowelt.de/projekte/expose/k2a3732;2174
Glessen, Bergheim (50129),650.670 € 4.615 €/m²,5 Zimmer,141 m²,217 m² Grundstück,https://www.immowelt.de/projekte/expose/k2a3732;2174
Brauweilerstraße, Glessen, Bergheim (50129),272.900 € 4.873 €/m²,2 Zimmer,56 m²,3. Geschoss,https://www.immowelt.de/projekte/expose/k246732;2174
Brauweilerstraße, Glessen, Bergheim (50129),346.750 € 4.623 €/m²,3 Zimmer,75 m²,2. Geschoss,https://www.immowelt.de/projekte/expose/k246732;2174
Glessen, Bergheim (50129),459.900 € 3.565 €/m²,5 Zimmer,129 m²,173 m² Grundstück,https://www.immowelt.de/projekte/expose/k23x632;2174
Glessen, Bergheim (50129),482.900 € 3.743 €/m²,5 Zimmer,129 m²,203 m² Grundstück,https://www.immowelt.de/projekte/expose/k23x632;2174
Glessen, Bergheim (50129),429.900 € 3.908 €/m²,4 Zimmer,110 m²,155 m² Grundstück,https://www.immowelt.de/projekte/expose/k23x632;2174
Fliesteden, Bergheim (50129),528.000 € 2.433 €/m²,7 Zimmer,217 m²,540 m² Grundstück,https://www.immowelt.de/expose/891e7a0d-1a84-46bd-8615-c0e32612e858;2174
"Kenten, Bergheim (50126),169.000 € 3.456 €/m²,2 Zimmer,""48,9 m²"",3. Geschoss,https://www.immowelt.de/expose/ef1e2cfb-40fa-4622-b68f-81940f934a80";2174
"Kenten, Bergheim (50126),169.000 € 2.652 €/m²,2 Zimmer,""63,7 m²"",EG,https://www.immowelt.de/expose/8c869b9f-3a17-4a20-a5d2-73e09b2bafda";2174
Fliesteden, Bergheim-Fliesteden (50129),650.000 € 4.887 €/m²,3 Zimmer,133 m²,330 m² Grundstück,https://www.immowelt.de/expose/c0ee975f-def9-4967-99c9-aba521497354;2174
